form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00441808,500066972,,,CCM,Ashley Hinson for Congress,,,,,,PO Box 811,,Marion,IA,523020811,P2024,,2023-10-19,1000.00,0.00,Disbursement for Federal Incumbent,,C00706267,,,Hinson,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00441808,500066973,,,CCM,Dan Newhouse for Congress,,,,,,Post Office Box 15632,,Washington,DC,200030632,P2024,,2023-10-19,1000.00,0.00,Disbursement to Federal Incumbent,,C00559393,,,Newhouse,Dan,,,,H,WA,04,,,,,,,,
SB23,C00441808,500066975,,,CCM,DON BACON FOR CONGRESS,,,,,,PO Box 391368,,Omaha,NE,681391368,P2024,,2023-10-19,1000.00,0.00,Disbursement made to Federal Incumbent,,C00575167,,,BACON,DONALD,J,,,H,NE,02,,,,,,,,
SB23,C00441808,500066978,,,CCM,Friends of John Thune,,,,,,PO Box 841,,Sioux Falls,SD,571010841,P2024,,2023-10-19,1000.00,0.00,Disbursement made to Federal Incumbent,,C00409581,,,Thune,John,,Sen.,,S,SD,00,,,,,,,,
SB23,C00441808,500066977,,,CCM,Jimmy Panetta for Congress,,,,,,PO Box 1579,,Carmel Valley,CA,939241579,P2024,,2023-10-19,1000.00,0.00,Disbursement made to Federal Incumbent,,C00592154,,,Panetta,Jimmy,,Rep.,,H,CA,20,,,,,,,,
SB23,C00441808,500066979,,,CCM,JULIA LETLOW FOR CONGRESS,,,,,,PO Box 539,,Rayville,LA,712690539,P2024,,2023-10-19,1000.00,0.00,Disbursement made to Federal Incumbent,,C00766428,,,LETLOW,JULIA,,,,H,LA,05,,,,,,,,
SB23,C00441808,500066974,,,CCM,MARIE GLUESENKAMP PEREZ VICTORY FUND,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,P2024,,2023-10-19,1000.00,0.00,Disbursement made to Federal Incumbent,,C00822759,,,Perez,Marie,Gluesenkamp,,,H,WA,03,,,,,,,,
SB23,C00441808,500066980,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO Box 1212,,Murphysboro,IL,629661212,P2024,,2023-10-19,1000.00,0.00,Disbursement made to Federal Incumbent,,C00546499,,,BOST,MICHAEL,,,,H,IL,12,,,,,,,,
SB23,C00441808,500067090,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2023-10-19,1000.00,0.00,Disbursement to Federal Incumbent,,C00412304,,,TESTER,R.,JON,,,S,MT,00,,,,,,,,
SB23,C00441808,500066976,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 N Palm Ave,# 227,Fresno,CA,937042236,P2024,,2023-10-19,1000.00,0.00,Disbursement made to Federal Incumbent,,C00499392,,,VALADAO,DAVID,,,,H,CA,22,,,,,,,,
