form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00583526,SB21B.5277,,,ORG,"Andrews Hooper Pavlik, PLC",,,,,,"5915 Eastman Avenue, Suite 100",,Midland,MI,48640,,,2023-07-27,1100.00,,Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00583526,SB21B.5336,,,ORG,"Andrews Hooper Pavlik, PLC",,,,,,"5915 Eastman Avenue, Suite 100",,Midland,MI,48640,,,2023-08-31,650.00,,Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00583526,SB21B.5341,,,ORG,"Andrews Hooper Pavlik, PLC",,,,,,"5915 Eastman Avenue, Suite 100",,Midland,MI,48640,,,2023-09-27,740.00,,Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00583526,SB21B.5364,,,ORG,"Andrews Hooper Pavlik, PLC",,,,,,"5915 Eastman Avenue, Suite 100",,Midland,MI,48640,,,2023-10-31,375.00,,Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00583526,SB21B.5375,,,ORG,"Andrews Hooper Pavlik, PLC",,,,,,"5915 Eastman Avenue, Suite 100",,Midland,MI,48640,,,2023-11-21,575.00,,Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00583526,SB21B.5396,,,ORG,"Andrews Hooper Pavlik, PLC",,,,,,"5915 Eastman Avenue, Suite 100",,Midland,MI,48640,,,2023-12-27,600.00,,Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00583526,SB21B.5278,,,ORG,"Hooks Solutions, LLC",,,,,,PO Box 15474,,Washington,DC,20003,,,2023-08-01,8450.00,,Fundraising consulting - In-house,003,,,,,,,,,,,,,,,,,,,
SB21B,C00583526,SB21B.5280,,,ORG,"Hooks Solutions, LLC",,,,,,PO Box 15474,,Washington,DC,20003,,,2023-08-01,1107.88,,Fundraising expenses - itemized subj to limit,003,,,,,,,,,,,,,,,,,,,
SB21B,C00583526,SB21B.5280.6,SB21B.5280,SB21B,ORG,Aqua Restaurant,,,,,,1174 Duck Road,,Duck,NC,27949,,,2022-04-30,232.78,,Business meeting meals,002,,,,,,,,,,,,,,,,,,X,
SB21B,C00583526,SB21B.5342,,,ORG,"Hooks Solutions, LLC",,,,,,PO Box 15474,,Washington,DC,20003,,,2023-10-04,1600.00,,Fundraising Consulting - In-House,003,,,,,,,,,,,,,,,,,,,
SB21B,C00583526,SB21B.5343,,,ORG,"Hooks Solutions, LLC",,,,,,PO Box 15474,,Washington,DC,20003,,,2023-10-04,579.92,,Fundraising expenses - itemized subj to limits,003,,,,,,,,,,,,,,,,,,,
SB21B,C00583526,SB21B.5343.2,SB21B.5343,SB21B,ORG,Harris Teeter,,,,,,601 Currituck Clubhouse Dr,,Corolla,NC,27927,,,2023-05-02,90.53,,Supplies for event,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00583526,SB21B.5343.3,SB21B.5343,SB21B,ORG,Harris Teeter,,,,,,601 Currituck Clubhouse Dr,,Corolla,NC,27927,,,2023-05-04,44.06,,Supplies for event,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00583526,SB21B.5343.5,SB21B.5343,SB21B,ORG,The Paper Canoe,,,,,,1564 Duck Road,,Duck,NC,27949,,,2023-05-02,274.73,,Meeting - meals,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00583526,SB21B.5363,,,ORG,"RSVP Catering, Inc.",,,,,,2930 Prosperity Avenue,,Fairfax,VA,22031,,,2023-10-06,2495.08,,Catering for Event,003,,,,,,,,,,,,,,,,,,,
