form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00663211,SE.9874,,,ORG,Freedom Media,,,,,,215 Citadel Lane,,Crestview,FL,32539,G2024,,2024-04-12,700.00,2024-04-01,12044.40,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9889,,,ORG,Freedom Media,,,,,,215 Citadel Lane,,Crestview,FL,32539,G2024,,2024-05-23,700.00,2024-05-13,34400.88,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9890,,,ORG,"Grey Outdoor, LLC",,,,,,P.O. Box 1591,,Wrightsville Beach,NC,28480,G2024,,2024-06-03,1000.00,2024-05-29,41413.60,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9900,,,ORG,Lamar Advertising,,,,,,5321 Corporate Blvd.,,Baton Rouge,LA,70808,G2024,,2024-06-17,3605.00,2024-06-13,56457.09,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9898,,,ORG,Lamar Advertising,,,,,,5321 Corporate Blvd.,,Baton Rouge,LA,70808,G2024,,2024-06-17,4197.25,2024-06-14,60654.34,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9901,,,ORG,Lamar Advertising,,,,,,5321 Corporate Blvd.,,Baton Rouge,LA,70808,G2024,,2024-06-21,2575.00,2024-06-17,63229.34,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9902,,,ORG,Lamar Advertising,,,,,,5321 Corporate Blvd.,,Baton Rouge,LA,70808,G2024,,2024-06-21,3879.39,2024-06-18,67108.73,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9906,,,ORG,Lamar Advertising,,,,,,5321 Corporate Blvd.,,Baton Rouge,LA,70808,G2024,,2024-06-25,1133.00,2024-06-25,76368.73,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9908,,,ORG,Lamar Advertising,,,,,,5321 Corporate Blvd.,,Baton Rouge,LA,70808,G2024,,2024-06-27,2077.30,2024-06-27,79946.03,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9865,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-04-05,1080.45,2024-04-05,18374.85,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9871,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-04-14,1081.36,2024-04-16,21456.21,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9872,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-04-14,1081.36,2024-04-17,22537.57,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9892,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-04-29,1081.36,2024-04-25,27848.93,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9879,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-04-29,1080.45,2024-04-30,28929.38,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9894,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-05-27,1081.36,2024-05-24,38332.24,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9887,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-06-03,1081.36,2024-05-29,40413.60,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9893,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-06-04,1081.36,2024-06-04,42494.96,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9878,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-06-05,1081.36,2024-06-06,43576.32,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9888,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-06-05,1081.36,2024-06-06,1081.36,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,FL,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9897,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-06-12,1750.77,2024-06-12,52852.09,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.9867,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-04-04,3250.00,2024-04-02,15294.40,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
