form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00402107,SB23.11368,,,CCM,"ANDY BARR FOR CONGRESS, INC.",,,,,,PO BOX 2059,,LEXINGTON,KY,40588,P2024,,2024-03-12,1000.00,,Contribution,,C00467571,,,,,,,,H,KY,06,,,,,,,,
SB23,C00402107,SB23.11369,,,CCM,ASHLEY HINSON FOR CONGRESS,,,,,,PO BOX 811,,MARION,IA,52302,P2024,,2024-03-12,1000.00,,Contribution,,C00706267,,,,,,,,H,IA,01,,,,,,,,
SB23,C00402107,SB23.11370,,,CCM,BEATTY FOR CONGRESS,,,,,,PO BOX 172,,COLUMBUS,OH,43216,P2024,,2024-03-12,1000.00,,Contribution,,C00507368,,,,,,,,H,OH,03,,,,,,,,
SB23,C00402107,SB23.11365,,,CCM,CLEAVER FOR CONGRESS,,,,,,P.O.BOX 411872,,KANSAS CITY,MO,64141,P2024,,2024-01-18,1000.00,,Contribution,,C00395848,,,,,,,,H,MO,05,,,,,,,,
SB23,C00402107,SB23.11366,,,PAC,CONGRESSIONAL BLACK CAUCUS PAC,,,,,,PO BOX 75357,,WASHINGTON,DC,20013,,,2024-01-18,5000.00,,Contribution,,C00147512,,,,,,,,,,,,,,,,,,
SB23,C00402107,SB23.11371,,,CCM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,51239,P2024,,2024-03-12,1000.00,,Contribution,,C00693663,,,,,,,,H,IA,04,,,,,,,,
SB23,C00402107,SB23.11372,,,CCM,FRIENDS FOR GREGORY MEEKS,,,,,,153-01 JAMAICA AVE. SUITE 535,,JAMAICA,NY,11432,P2024,,2024-03-12,1000.00,,Contribution,,C00430991,,,,,,,,H,NY,05,,,,,,,,
SB23,C00402107,SB23.11373,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO BOX 11,,BONDURANT,IA,50035,P2024,,2024-03-12,1000.00,,Contribution,,C00784389,,,,,,,,H,IA,03,,,,,,,,
SB23,C00402107,SB23.11376,,,CCM,MIKE CRAPO FOR US SENATE,,,,,,PO BOX 1948,,BOISE,ID,83701,P2028,,2024-03-14,2000.00,,Contribution,,C00330886,,,,,,,,S,ID,00,,,,,,,,
SB23,C00402107,SB23.11367,,,CCM,"STEIL FOR WISCONSIN, INC.",,,,,,1818 MILTON AVENUE #1448,,JANESVILLE,WI,53545,P2024,,2024-03-11,1000.00,,Contribution,,C00677286,,,,,,,,H,WI,01,,,,,,,,
SB23,C00402107,SB23.11374,,,CCM,TINA SMITH FOR MINNESOTA,,,,,,P.O. BOX 14362,,SAINT PAUL,MN,55114,P2026,,2024-03-12,1000.00,,Contribution,,C00663781,,,,,,,,S,MN,00,,,,,,,,
SB23,C00402107,SB23.11375,,,CCM,TINA SMITH FOR MINNESOTA,,,,,,P.O. BOX 14362,,SAINT PAUL,MN,55114,G2026,,2024-03-12,1000.00,,Contribution,,C00663781,,,,,,,,S,MN,00,,,,,,,,
