form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00027342,89415234,,,COM,Friends of Andres Jimenez,,,,,,3119 Juniper Lane Falls,,Falls Church,VA,22044,,,2024-12-02,2600.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Jimenez,Andres,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89415239,,,COM,Friends of Vaughn Stewart,,,,,,5117 Trailway Dr.,,Rockville,MD,20853,,,2024-12-02,500.00,0.00,2026 Voluntary Non-Federal General,011,,,,Stewart,Vaughn,,MD Del.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,89415240,,,COM,MSCEW PAC Federal Cmte,,,,,,1100 Admiral Blvd,Suite 209,Kansas City,MO,64106,,,2024-12-02,88600.00,0.00,2024 Voluntary Non-Federal Other,011,,,,,,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89415268,,,COM,Friends of Jason Salus,,,,,,PO Box 1214,,Norristown,PA,19404,,,2024-12-02,2500.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Salus,Jason,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89415994,,,COM,Friends of Pam Beidle,,,,,,17 W. Courtland St.,Suite 210,Bel Air,MD,21014,,,2024-12-02,1000.00,0.00,2026 Voluntary Non-Federal General,011,,,,Beidle,Pamela,,MD Sen.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,89415995,,,COM,Mueller for South Bend,,,,,,PO Box 545,,South Bend,IN,46624,,,2024-12-02,250.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Mueller,James,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89415997,,,ORG,Texas AFL-CIO,,,,,,1106 Lavaca,Suite 200,Austin,TX,78701,,,2024-12-02,1250.00,0.00,2024 Voluntary Non-Federal Other,001,,,,,,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89416415,,,ORG,Amalgamated Bank- Checking,,,,,,"1825 K Street, NW",,Washington,DC,20006,,,2024-11-30,952.09,0.00,Bank Fee,001,,,,,,,,,,,,,,,,,,,Bank Fee
SB29,C00027342,89416425,,,COM,Jen for DA,,,,,,PO Box 1199,,Doylestown,PA,18901,,,2024-12-03,10000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Schorn,Jen,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89416426,,,COM,Friends of Tim Loteckie,,,,,,128 Independence Drive,,Morrisville,PA,19067,,,2024-12-03,14000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Loteckie,Tim,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89416427,,,COM,Friends of Jeff Dence,,,,,,128 Independence Drive,,Morrisville,PA,19067,,,2024-12-03,10000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Dence,Jeff,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89416429,,,COM,People for Pam Lanman Guzzone,,,,,,P.O. Box 201,,Simpsonville,MD,21150,,,2024-12-03,250.00,0.00,2026 Voluntary Non-Federal General,011,,,,Guzzone,Pam,,MD Del.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,89416430,,,COM,Friends of Guy Guzzone,,,,,,P.O. Box 278,,Simpsonville,MD,21150,,,2024-12-03,1000.00,0.00,2026 Voluntary Non-Federal General,011,,,,Guzzone,Guy,,MD Sen.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,89416431,,,COM,Citizens to Elect Jackie Addison,,,,,,3520 Parklawn Ave,,Baltimore,MD,21213,,,2024-12-03,250.00,0.00,2026 Voluntary Non-Federal General,011,,,,Addison,Jackie,,MD Del.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,89416432,,,COM,Friends of Jessica Feldmark,,,,,,10324 Wilde Lake Terrace,,Columbia,MD,21044,,,2024-12-03,1000.00,0.00,2026 Voluntary Non-Federal General,011,,,,Feldmark,Jessica,,MD Del.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,89416434,,,COM,Friends of Elizabeth Embry,,,,,,1215 E Fort Avenue,Suite 106,Baltimore,MD,21230,,,2024-12-03,250.00,0.00,2026 Voluntary Non-Federal General,011,,,,Embry,Elizabeth,,MD Del.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,89416436,,,COM,Mike Rogers Campaign Committee,,,,,,8613 Indian Spring Road,,Laurel,MD,20724,,,2024-12-03,500.00,0.00,2026 Voluntary Non-Federal General,011,,,,Rogers,Mike,,MD Del.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,89416437,,,COM,Friends of Jennifer Terrasa,,,,,,1215 E. Fort Ave.,Suite 106,Baltimore,MD,21230,,,2024-12-03,750.00,0.00,2026 Voluntary Non-Federal General,011,,,,Terrasa,Jennifer,,MD Del.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,89416726,,,COM,Friends of Kapszukiewicz,,,,,,2536 Meadowwood Dr.,,Toledo,OH,43606,,,2024-12-03,1000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Kapszukiewicz,Wade,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89421327,,,ORG,PayPal,,,,,,2211 N. First St.,,San Jose,CA,95131,,,2024-12-03,68.22,0.00,PayPal Fees,001,,,,,,,,,,,,,,,,,,,PayPal Fees
SB29,C00027342,89432806,,,PTY,Orland Township Together,,,,,,15125 Quail Hollow Drive #401,,Orland Park,IL,60462,,,2024-12-05,5000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,,,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89432807,,,PTY,Palm Beach County Democratic Party,,,,,,220 Congress Park Dr,Suite 140,Delray Beach,FL,33445,,,2024-12-05,100.00,0.00,2024 Voluntary Non-Federal Other,011,,,,,,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89446892,,,COM,Danny Begley for Omaha,,,,,,4839 Pacific Street,,Omaha,NE,68106,,,2024-12-06,10000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Begley,Danny,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89446893,,,COM,Festersen for City Council,,,,,,660 Parkwood Lane,,Omaha,NE,68144,,,2024-12-06,10000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Festersen,Pete,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89446894,,,COM,Renard for 915,,,,,,PO Box 972081,,El Paso,TX,79997,,,2024-12-06,2500.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Johnson,Renard,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89446989,,,COM,Billy Lerma Campaign Fund,,,,,,2922 Charles Dr,,Corpus Christi,TX,78410,,,2024-12-06,1000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Lerma,Billy,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89446990,,,COM,Roland Barrera Campaign,,,,,,807 N. Upper Broadway,Suite 102,Corpus Christi,TX,78401,,,2024-12-06,1000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Barrera,Roland,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,89450009,,,COM,Charlie Wyatt for Mayor,,,,,,217 E Locust Street,,Boonville,IN,47601,,,2024-12-09,2000.00,0.00,2024 Voluntary Non-Federal,011,,,,Wyatt,Charlie,,,,,,,,,,,,,,2024 Voluntary Non-Federal
SB29,C00027342,89450010,,,COM,Friends of JJ Singh,,,,,,42395 Ryan Road #112,,Ashburn,VA,20148,,,2024-12-09,3000.00,0.00,2025 Voluntary Non-Federal General Special,011,,,,Singh,JJ,,,,,,,,,,,,,,2025 Voluntary Non-Federal General Special
SB29,C00027342,89450011,,,COM,Takis for Arlington,,,,,,1401 S. Edgewood St. #472,,Arlington,VA,22204,,,2024-12-09,7500.00,0.00,2024 Voluntary Non-Federal,011,,,,Karatonis,Takis,,,,,,,,,,,,,,2024 Voluntary Non-Federal
SB29,C00027342,89450012,,,COM,Friends of Luke Torian,,,,,,"4222 Fortuna Plaza, #659",,Dumfries,VA,22025,,,2024-12-09,5000.00,0.00,2025 Voluntary Non-Federal Primary,011,,,,Torian,Luke,,,,,,,,,,,,,,2025 Voluntary Non-Federal Primary
SB29,C00027342,89450013,,,COM,Arben for Sterling,,,,,,43192 Mongold Square,,Ashburn,VA,20148,,,2024-12-09,3000.00,0.00,2024 Voluntary Non-Federal,011,,,,Istrefi,Arben,,,,,,,,,,,,,,2024 Voluntary Non-Federal
SB29,C00027342,89450014,,,COM,Renard for 915,,,,,,PO Box 972081,,El Paso,TX,79997,,,2024-12-09,1250.00,0.00,2024 Voluntary Non-Federal,011,,,,Johnson,Renard,,,,,,,,,,,,,,2024 Voluntary Non-Federal
SB29,C00027342,89450015,,,COM,Danny Begley for Omaha,,,,,,4839 Pacific Street,,Omaha,NE,68106,,,2024-12-09,10000.00,0.00,2024 Voluntary Non-Federal,011,,,,Begley,Danny,,,,,,,,,,,,,,2024 Voluntary Non-Federal
SB29,C00027342,89450016,,,COM,McCann for Michigan,,,,,,PO Box 51366,,Kalamazoo,MI,49005,,,2024-12-09,250.00,0.00,2026 Voluntary Non-Federal Primary,011,,,,McCann,Sean,,,,,,,,,,,,,,2026 Voluntary Non-Federal Primary
SB29,C00027342,89450018,,,COM,Vote Sue Shink,,,,,,PO Box 185,,Dexter,MI,48130,,,2024-12-09,250.00,0.00,2026 Voluntary Non-Federal Primary,011,,,,Shink,Sue,,,,,,,,,,,,,,2026 Voluntary Non-Federal Primary
SB29,C00027342,89450021,,,COM,Genesee Future Fund,,,,,,5073 Candlewood Dr,,Grand Blanc,MI,48439,,,2024-12-09,250.00,0.00,2024 Voluntary Non-Federal,011,,,,,,,,,,,,,,,,,,,2024 Voluntary Non-Federal
SB29,C00027342,89450022,,,COM,Dayna Polehanki for State Senate,,,,,,PO Box 51843,,Livonia,MI,48151,,,2024-12-09,250.00,0.00,2026 Voluntary Non-Federal Primary,011,,,,Polehanki,Dayna,,MI Sen.,,,,,,,,,,,,2026 Voluntary Non-Federal Primary
SB29,C00027342,89461714,,,COM,Friends of Stephanie Terry,,,,,,PO Box 351,,Evansville,IN,47703,,,2024-12-13,1000.00,0.00,2024 Voluntary Non-Federal,011,,,,Terry,Stephanie,,,,,,,,,,,,,,2024 Voluntary Non-Federal
SB29,C00027342,89461715,,,COM,Kannan for Virginia,,,,,,41767 Heinz Court,,Ashburn,VA,20148,,,2024-12-13,5000.00,0.00,2025 Voluntary Non-Federal General Special,011,,,,Srinivasan,Kannan,,,,,,,,,,,,,,2025 Voluntary Non-Federal General Special
SB29,C00027342,89461716,,,COM,Friends of Grace Crampsie Smith,,,,,,1403 Lorain Ave,,Bethlehem,PA,18018,,,2024-12-13,5000.00,0.00,2024 Voluntary Non-Federal,011,,,,Crampsie Smith,Grace,,,,,,,,,,,,,,2024 Voluntary Non-Federal
SB29,C00027342,89461719,,,COM,Friends of Joshua Siegel,,,,,,449 W. Whitehall St.,,Allentown,PA,18102,,,2024-12-13,5000.00,0.00,2024 Voluntary Non-Federal,011,,,,Siegel,Joshua,,,,,,,,,,,,,,2024 Voluntary Non-Federal
SB29,C00027342,89461720,,,COM,Hogsett for Indianapolis,,,,,,133 E Market Street,Suite 190,Indianapolis,IN,46204,,,2024-12-13,5000.00,0.00,2024 Voluntary Non-Federal,011,,,,Hogsett,Joe,,,,,,,,,,,,,,2024 Voluntary Non-Federal
