form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00738674,500002429,,,ORG,50 Plus 1 Strategies,,,,,,490 Post St,Ste 1700,San Francisco,CA,941021308,G2024,,2024-10-28,100000.00,2024-10-23,528250.00,Television Advertising Buy,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,,Chrisler,Tamara,,,,2024-12-05,
SE,C00738674,500002430,,,ORG,50 Plus 1 Strategies,,,,,,490 Post St,Ste 1700,San Francisco,CA,941021308,G2024,,2024-10-28,110000.00,2024-10-28,528250.00,"Television Advertising Buy: Reported Estimate of $100,000 on 10/29 24-Hour Report",,,O,P80001571,TRUMP,DONALD,J.,,,P,00,,Chrisler,Tamara,,,,2024-12-05,
SE,C00738674,500002431,,,ORG,76 Words,,,,,,1328 Florida Ave NW,,Washington,DC,200094824,G2024,,2024-10-28,15000.00,2024-10-28,528250.00,Television Advertising Production,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,,Chrisler,Tamara,,,,2024-12-05,
SE,C00738674,500002432,,,ORG,76 Words,,,,,,1328 Florida Ave NW,,Washington,DC,200094824,G2024,,2024-10-29,33250.00,2024-10-28,528250.00,Television Advertising Production: Also Mentions Kamala Harris,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,,Chrisler,Tamara,,,,2024-12-05,
SE,C00738674,500002412,,,ORG,Artkore,,,,,,6035 Harrison Dr,Ste 2,Las Vegas,NV,891202470,G2024,,2024-10-23,2584.87,2024-10-23,970197.88,Canvassing Literature,,,S,P80000722,HARRIS,KAMALA,,,,P,00,PA,Chrisler,Tamara,,,,2024-12-05,
SE,C00738674,500002413,,,ORG,Artkore,,,,,,6035 Harrison Dr,Ste 2,Las Vegas,NV,891202470,G2024,,2024-10-23,2584.86,2024-10-23,182168.77,Canvassing Literature,,,S,S4AZ00139,GALLEGO,RUBEN,,,,S,00,AZ,Chrisler,Tamara,,,,2024-12-05,
SE,C00738674,500002391,,,ORG,Hubdialer,,,,,,4380 S Syracuse St,Ste 200,Denver,CO,802372624,G2024,,2024-10-21,57.96,2024-10-24,970197.88,Phone Calls,,,S,P80000722,HARRIS,KAMALA,,,,P,00,PA,Chrisler,Tamara,,,,2024-12-05,
SE,C00738674,500002392,,,ORG,Hubdialer,,,,,,4380 S Syracuse St,Ste 200,Denver,CO,802372624,G2024,,2024-10-21,57.96,2024-10-24,244327.86,Phone Calls,,,S,S6PA00217,CASEY,ROBERT,,,JR.,S,00,PA,Chrisler,Tamara,,,,2024-12-05,
SE,C00738674,500002393,,,ORG,Hubdialer,,,,,,4380 S Syracuse St,Ste 200,Denver,CO,802372624,G2024,,2024-10-22,27.68,2024-10-24,970197.88,Phone Calls,,,S,P80000722,HARRIS,KAMALA,,,,P,00,PA,Chrisler,Tamara,,,,2024-12-05,
SE,C00738674,500002394,,,ORG,Hubdialer,,,,,,4380 S Syracuse St,Ste 200,Denver,CO,802372624,G2024,,2024-10-22,27.68,2024-10-24,140371.25,Phone Calls,,,S,S4MI00470,SLOTKIN,ELISSA,,,,S,00,MI,Chrisler,Tamara,,,,2024-12-05,
