form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00682724,SB29.4103,,,PAC,VERITAS PROGRESSIVES PAC,,,,,,59 SHEPARD ST,BOX 137,CAMBRIDGE,MA,02138,,,2024-10-17,2000.00,,Swing Left Bus Funding,,C00682724,VERITAS PROGRESSIVES PAC,,,,,,,,,,,,,,,,,
SB29,C00682724,SB29.4104,,,PAC,VERITAS PROGRESSIVES PAC,,,,,,59 SHEPARD ST,BOX 137,CAMBRIDGE,MA,02138,,,2024-10-18,867.76,,PA Canvassing Trip Car Reimbursement,,C00682724,VERITAS PROGRESSIVES PAC,,,,,,,,,,,,,,,,,
SB29,C00682724,SB29.4105,,,PAC,VERITAS PROGRESSIVES PAC,,,,,,59 SHEPARD ST,BOX 137,CAMBRIDGE,MA,02138,,,2024-10-18,867.76,,PA Canvassing Trip Car Reimbursement - Car 2,,C00682724,VERITAS PROGRESSIVES PAC,,,,,,,,,,,,,,,,,
SB29,C00682724,SB29.4106,,,PAC,VERITAS PROGRESSIVES PAC,,,,,,59 SHEPARD ST,BOX 137,CAMBRIDGE,MA,02138,,,2024-10-20,67.63,,PA Canvassing Trip Luch Reimbursement,,C00682724,VERITAS PROGRESSIVES PAC,,,,,,,,,,,,,,,,,
SB29,C00682724,SB29.4107,,,PAC,VERITAS PROGRESSIVES PAC,,,,,,59 SHEPARD ST,BOX 137,CAMBRIDGE,MA,02138,,,2024-10-20,97.24,,PA Canvassing Trip Gas Reimbursement,,C00682724,VERITAS PROGRESSIVES PAC,,,,,,,,,,,,,,,,,
SB29,C00682724,SB29.4108,,,PAC,VERITAS PROGRESSIVES PAC,,,,,,59 SHEPARD ST,BOX 137,CAMBRIDGE,MA,02138,,,2024-10-22,903.98,,PA Canvassing Trip Reimbursement - Jonah,,C00682724,VERITAS PROGRESSIVES PAC,,,,,,,,,,,,,,,,,
SB29,C00682724,SB29.4109,,,PAC,VERITAS PROGRESSIVES PAC,,,,,,59 SHEPARD ST,BOX 137,CAMBRIDGE,MA,02138,,,2024-10-24,67.74,,PA Canvassing Trip Reimbursement - Violet,,C00682724,VERITAS PROGRESSIVES PAC,,,,,,,,,,,,,,,,,
SB29,C00682724,SB29.4110,,,PAC,VERITAS PROGRESSIVES PAC,,,,,,59 SHEPARD ST,BOX 137,CAMBRIDGE,MA,02138,,,2024-10-25,21.24,,PA Canvassing Trip Reimbursement - James,,C00682724,VERITAS PROGRESSIVES PAC,,,,,,,,,,,,,,,,,
SB29,C00682724,SB29.4111,,,PAC,VERITAS PROGRESSIVES PAC,,,,,,59 SHEPARD ST,BOX 137,CAMBRIDGE,MA,02138,,,2024-10-26,53.51,,PA Canvassing Trip Reimbursement - Angela,,C00682724,VERITAS PROGRESSIVES PAC,,,,,,,,,,,,,,,,,
SB29,C00682724,SB29.4112,,,PAC,VERITAS PROGRESSIVES PAC,,,,,,59 SHEPARD ST,BOX 137,CAMBRIDGE,MA,02138,,,2024-10-27,27.89,,PA Canavassing Trip Reimbursement - Emma,,C00682724,VERITAS PROGRESSIVES PAC,,,,,,,,,,,,,,,,,
