form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00362707,EB8936,,,CCM,Committee to Re-Elect Henry Hank Johnson,,,,,,413 New Jersey Ave SE,,Washington,DC,20003,G2024,,2024-06-25,1000.00,,Political Contribution,011,C00418293,Committee to Re-Elect Henry Hank Johnson,,Johnson,Henry Hank,,,,H,GA,04,,,,,,,,
SB23,C00362707,EB8945,,,CCM,Darrell Issa for Congress,,,,,,PO Box 368,,Falls Church,VA,22040,G2024,,2024-06-25,2500.00,,Political Contribution,011,C00721332,Darrell Issa for Congress,,Issa,Darrell,,,,H,CA,48,,,,,,,,
SB23,C00362707,EB8947,,,CCM,Deb Fischer for US Senate Inc,,,,,,"5555 South St,",Ste. 200,Lincoln,NE,68506,G2024,,2024-06-25,1000.00,,Political Contribution,011,C00498907,Deb Fischer for US Senate Inc,,Fischer,Debra,,,,S,NE,,,,,,,,,
SB23,C00362707,EB8935,,,COM,Elect Democratic Women,,,,,,600 PENNSYLVANIA AVE SE,#15180,Washington,DC,20003,O2024,Calendar Year,2024-06-25,5000.00,,Political Contribution,011,C00685297,Elect Democratic Women,,,,,,,,,,,,,,,,,
SB23,C00362707,EB8942,,,CCM,Feenstra for Congress,,,,,,641 2nd St,,Hull,IA,51239,G2024,,2024-06-25,1000.00,,Political Contribution,011,C00693663,Feenstra for Congress,,Feenstra,Randall,,,,H,IA,04,,,,,,,,
SB23,C00362707,EB8943,,,CCM,Jason Smith for Congress,,,,,,"439 New Jersey Ave, SE",,Washington,DC,20003,P2024,,2024-06-25,1500.00,,Political Contribution,011,C00541862,Jason Smith for Congress,,Smith,Jason,,,,H,MO,08,,,,,,,,
SB23,C00362707,EB8949,,,CCM,Jimmy Panetta for Congress,,,,,,412 First Street SE,Suite 100,Washington,DC,20003,G2024,,2024-06-25,1000.00,,Political Contribution,011,C00592154,Jimmy Panetta for Congress,,Panetta,Jimmy,,,,H,CA,19,,,,,,,,
SB23,C00362707,EB8950,,,CCM,Katherine Clark for Congress,,,,,,600 Pennsylvania Ave SE,#15180,Washington,DC,20003,G2024,,2024-06-25,2500.00,,Political Contribution,011,C00541888,Katherine Clark for Congress,,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00362707,EB8944,,,CCM,LaHood for Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,G2024,,2024-06-25,1000.00,,Political Contribution,011,C00575050,LaHood for Congress,,LaHood,Darin,,,,H,IL,16,,,,,,,,
SB23,C00362707,EB8934,,,COM,Mainstream PAC,,,,,,1346 The Alameda,Suite 7-380,San Jose,CA,95126,O2024,Calendar Year,2024-06-25,5000.00,,Political Contribution,011,C00343574,Mainstream PAC,,,,,,,,,,,,,,,,,
SB23,C00362707,EB8946,,,CCM,Michelle Steel for Congress,,,,,,9070 IRVINE CENTER DRIVE,SUITE 150,Irvine,CA,92618,G2024,,2024-06-25,1000.00,,Political Contribution,011,C00704981,Michelle Steel for Congress,,Steel,Michelle,,,,H,CA,45,,,,,,,,
SB23,C00362707,EB8937,,,CCM,Pallone for Congress,,,,,,495 Broadway,,Long Branch,NJ,07740,G2024,,2024-06-25,1500.00,,Political Contribution,011,C00226928,Pallone for Congress,,Pallone,Frank,,,,H,NJ,06,,,,,,,,
SB23,C00362707,EB8948,,,CCM,Rosen for Nevada,,,,,,600 Pennsylvania Ave SE,#15845,Washington,DC,20003,G2024,,2024-06-25,3500.00,,Political Contribution,011,C00606939,Rosen for Nevada,,Rosen,Jacky,,,,S,NV,,,,,,,,,
SB23,C00362707,EB8938,,,COM,Wonder Women PAC,,,,,,PO Box 9891,,Arlington,VA,22219,O2024,Calendar Year,2024-06-25,2500.00,,Political Contribution,011,C00787002,Wonder Women PAC,,,,,,,,,,,,,,,,,
SB23,C00362707,EB8951,,,COM,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,57101,O2024,Calendar Year,2024-06-26,5000.00,,Political Contribution,011,C00409003,Heartland Values PAC,,,,,,,,,,,,,,,,,
SB23,C00362707,EB8940,,,COM,Montana Red,,,,,,228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,O2024,Calendar Year,2024-06-26,2500.00,,Political Contribution,011,C00739003,Montana Red,,,,,,,,,,,,,,,,,
SB23,C00362707,EB8939,,,COM,Senate Eagle PAC,,,,,,PO Box 50430,,Nashville,TN,37205,O2024,Calendar Year,2024-06-26,2500.00,,Political Contribution,011,C00719971,Senate Eagle PAC,,,,,,,,,,,,,,,,,
