form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00866368,SE.4202,,,ORG,Lookout Strategies LLC,,,,,,"5 West Hargett St., Ste. 900",,Raleigh,NC,27601,P2024,,2024-02-20,2083.35,2024-02-21,35605.04,IE-Trump-Canvassing,004,C00866368,S,P80001571,TRUMP,DONALD J.,,,,P,,,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4203,,,ORG,Lookout Strategies LLC,,,,,,"5 West Hargett St., Ste. 900",,Raleigh,NC,27601,P2024,,2024-02-20,2083.35,2024-02-21,202223.03,IE-Daughtry-Canvassing,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4230,,,ORG,Lookout Strategies LLC,,,,,,"5 West Hargett St., Ste. 900",,Raleigh,NC,27601,P2024,,2024-03-01,2166.70,2024-02-29,37771.74,IE-Trump-Canvaassing,004,C00866368,S,P80001571,TRUMP,DONALD J.,,,,P,,,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4231,,,ORG,Lookout Strategies LLC,,,,,,"5 West Hargett St., Ste. 900",,Raleigh,NC,27601,P2024,,2024-03-01,2166.70,2024-02-29,544389.73,IE-Daughtry-Canvassing,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4237,,,ORG,Lookout Strategies LLC,,,,,,"5 West Hargett St., Ste. 900",,Raleigh,NC,27601,P2024,,2024-03-05,2666.70,2024-03-11,40438.44,IE-Trump-Canvassing,004,C00866368,S,P80001571,TRUMP,DONALD J.,,,,P,,,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4238,,,ORG,Lookout Strategies LLC,,,,,,"5 West Hargett St., Ste. 900",,Raleigh,NC,27601,P2024,,2024-03-05,2666.70,2024-03-11,547056.43,IE-Daughtry-Canvassing,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4134,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-15,199.85,2024-02-16,24673.18,IE-Trump-Voter Guide,004,C00866368,S,P80001571,TRUMP,DONALD J.,,,,P,,,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4135,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-15,199.85,2024-02-16,36438.18,IE-Daughtry-Daughtry,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4136,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-15,2941.34,2024-02-16,27614.52,IE-Trump-Media Production,004,C00866368,S,P80001571,TRUMP,DONALD J.,,,,P,,,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4137,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-15,2941.33,2024-02-16,39379.51,IE-Daughtry-Media Production,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4138,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-15,1200.00,2024-02-16,40579.51,IE-Daughtry-Digital Ads,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4139,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-15,450.62,2024-02-16,28065.14,IE-Trump-Palm Cards,004,C00866368,S,P80001571,TRUMP,DONALD J.,,,,P,,,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4140,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-15,450.62,2024-02-16,41030.13,IE-Daughtry-Palm Cards,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4141,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-15,13357.00,2024-02-16,54387.13,IE-Daughtry-Direct Mail,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4142,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-15,2500.00,2024-02-16,30565.14,IE-Trump-Media Production,004,C00866368,S,P80001571,TRUMP,DONALD J.,,,,P,,,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4143,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-15,2500.00,2024-02-16,56887.13,IE-Daughtry-Media Production,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4144,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-15,824.00,2024-02-16,31389.14,IE-Trump-Palm Cards,004,C00866368,S,P80001571,TRUMP,DONALD J.,,,,P,,,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4145,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-15,824.00,2024-02-16,57711.13,IE-Daughtry-Palm Cards,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4164,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-20,13357.00,2024-02-16,71068.13,IE-Daughtry-Direct Mail,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4166,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-21,1000.10,2024-02-16,32389.24,IE-Trump-Voter Guide,004,C00866368,S,P80001571,TRUMP,DONALD J.,,,,P,,,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4167,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-21,1000.10,2024-02-16,72068.23,IE-Daughtry-Voter Guide,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4206,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-21,2500.00,2024-02-16,74568.23,IE-Von Canon-Media Production,004,C00866368,O,H4NC01129,VON CANON,FRED,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4168,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-21,932.60,2024-02-20,33321.84,IE-Trump-Voter Guide,004,C00866368,S,P80001571,TRUMP,DONALD J.,,,,P,,,Lisker,Lisa,,,,2024-04-15,
SE,C00866368,SE.4169,,,ORG,Red Maverick Media LLC,,,,,,"1426 N 3rd St, Ste. 310",,Harrisburg,PA,17102,P2024,,2024-02-21,932.60,2024-02-20,75500.83,IE-Daughtry-Voter Guide,004,C00866368,S,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Lisker,Lisa,,,,2024-04-15,
