form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500023904,,,COM,Committee to Elect Cassie Chambers Armstrong,,,,,,1730 Sulgrave Rd,,Louisville,KY,402051644,S2023,Special,2023-02-09,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023843,,,COM,Councilwoman Deborah Delgado Re-election,,,,,,304 Williams St,,Hattiesburg,MS,394013533,G2022,,2023-02-01,-1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,VOID CK Original 10/22
SB29,C00002089,500023901,,,COM,Councilwoman Deborah Delgado Re-election,,,,,,304 Williams St,,Hattiesburg,MS,394013533,P2023,,2023-02-07,1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023885,,,COM,CWA COPE POLITICAL CONTRIBUTIONS COMMITTEE (MISSOURI),,,,,,10 Main St 920 Main St,Ste 680,Kansas City,MO,64152,,,2023-02-08,1250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023894,,,COM,CWA District 1 PAC,,,,,,80 Pine St,Fl 37,New York,NY,100051728,,,2023-02-22,65000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023891,,,COM,CWA NJ PEC,,,,,,102 S Warren St,,Trenton,NJ,086082304,,,2023-02-02,20000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023871,,,COM,Geanie Morrison Campaign,,,,,,PO Box 4642,,Victoria,TX,779034642,P2022,,2023-02-24,-2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,CK VOID Original 01/22
SB29,C00002089,500023896,,,COM,Georgia Legislative Black Caucus,,,,,,18 Capitol Sq SW,Ste 602,Atlanta,GA,303349059,,,2023-02-28,1500.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023869,,,COM,Hugh Shine Texas House District 55,,,,,,PO Box 793,,Temple,TX,765030793,G2022,,2023-02-24,-500.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,VOID CK Original 12/22
SB29,C00002089,500023905,,,COM,Missy for Milwaukee,,,,,,2761 N 67th St,,Milwaukee,WI,532101245,P2023,,2023-02-09,750.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023893,,,COM,ORANGE COUNTY LABOR FEDERATION,,,,,,309 N Rampart St,Ste A,Orange,CA,928681855,,,2023-02-07,1750.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023886,,,COM,Oscar Denton Campaign Fund,,,,,,5024 Rollingwood Estates Dr,,Vicksburg,MS,391806333,P2023,,2023-02-07,2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500023870,,,COM,Royce West for TX State Senate,,,,,,320 S R L Thornton Fwy,Ste 300,Dallas,TX,752031842,G2022,,2023-02-24,-1000.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,VOID CK Original 12/22
SB29,C00002089,500023909,,,COM,Wells for Indiana,,,,,,PO Box 441501,,Indianapolis,IN,462441501,G2022,,2023-02-23,-10000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,VOID CK ORIG 10/22
