form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00001636,SB23.68770,,,CCM,Alex Padilla for Senate,,,,,,"777 S. Figueroa Street, Suite 4050",c/o Roman Nguyen,Los Angeles,CA,90017,P2028,,2023-06-15,2500.00,,"Senate, CA",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68740,,,CCM,Citizens to Elect Rick Larsen,,,,,,P.O. Box 636,,Annandale,VA,22003,P2024,,2023-06-08,1500.00,,"House, WA, 2 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68746,,,CCM,Cohen for Congress,,,,,,"228 2nd Street, SE",,Washington,DC,20003,P2024,,2023-06-08,1000.00,,"House, TN, 9 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68772,,,CCM,Colin Allred for Senate,,,,,,"660 Pennsylvania Avenue, SE",Ste 202,Washington,DC,20003,P2024,,2023-06-15,1000.00,,"Senate, TX",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68744,,,CCM,Dan Newhouse for Congress,,,,,,P.O. Box 15632,District City Consulting,Washington,DC,20003,P2024,,2023-06-08,1000.00,,"House, WA, 4 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68738,,,CCM,DelBene for Congress,,,,,,"499 S. Capitol St SW, Suite 420",,Washington,DC,20003,P2024,,2023-06-08,1000.00,,"House, WA, 1 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68780,,,PTY,Democratic Congressional Campaign Committee (DCCC),,,,,,"430 South Capitol Street SE, Secon",,Washington,DC,20003,,,2023-06-15,2500.00,,Democratic Congressional Campaign Committee (DCCC),,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68777,,,CCM,Don Bacon for Congress,,,,,,1200 Trinity Drive,,Alexandria,VA,22314,G2024,,2023-06-15,1000.00,,"House, NE, 2 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68748,,,CCM,Foushee for Congress,,,,,,114 Lexington Drive,c/o Halle Mayes,Silver Spring,MD,20901,P2024,,2023-06-08,1500.00,,"House, NC, 4 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68774,,,CCM,Friends of Dan Kildee,,,,,,"412 First Street, Se Ste 100",,Washington,DC,20003,G2024,,2023-06-15,2500.00,,"House, MI, 8 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68776,,,CCM,Graves for Congress,,,,,,411 First St SE,,Washington,DC,20003,P2024,,2023-06-15,1000.00,,"House, MO, 6 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68779,,,CCM,Lori Chavez-Deremer for Congress,,,,,,1200 Trinity Drive,,Alexandria,VA,22314,P2024,,2023-06-15,1000.00,,"House, OR, 5 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68785,,,PAC,NM Leadership 2024,,,,,,611 Pennsylvania Avenue SE,STE 143,Washington,DC,20003,,,2023-06-22,5000.00,,NM Leadership PAC Joint Fundraising Committee,,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68741,,,PAC,Prairie PAC,,,,,,200 East Jefferson Street,,Falls Church,VA,22046,,,2023-06-08,1000.00,,Senator Durbin Leadership PAC,,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68747,,,PAC,Serving Our Country PAC,,,,,,226 E. Cannon Perdido Street #D,,Santa Barbara,CA,93101,,,2023-06-08,2500.00,,Rep Carbajal Leadership PAC,,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.68742,,,CCM,Strickland for Washington,,,,,,401 2nd Avenue SE Ste 303,,Seattle,WA,98104,P2024,,2023-06-08,1000.00,,"House, WA, 10 dst",,,,,,,,,,,,,,,,,,,,
