form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00326595,B848801,,,CCM,Beatty for Congress,,,,,,499 S Capitol St SW. Ste 420,,Washington,DC,20003,P2024,,2023-06-09,2500.00,,Contribution,011,C00507368,,H2OH03125,Beatty,Joyce,,,,H,OH,03,,,,,,,,
SB23,C00326595,B848792,,,CCM,David Scott for Congress,,,,,,412 First St SE Ste. 100,,Washington,DC,20003,P2024,,2023-06-09,1000.00,,Contribution,011,C00369801,,H2GA13012,Scott,David,,,,H,GA,13,,,,,,,,
SB23,C00326595,B848802,,,CCM,Friends For Gregory Meeks,,,,,,499 S Capitol St SW. Ste 420,,Washington,DC,20003,P2024,,2023-06-09,2500.00,,Contribution,011,C00329375,,H8NY06048,Meeks,Gregory,W,,,H,NY,05,,,,,,,,
SB23,C00326595,B848796,,,CCM,Grace for New York,,,,,,910 17th St NW Ste. 925,,Washington,DC,20006,P2024,,2023-06-09,1000.00,,Contribution,011,C00516666,,H2NY06116,Meng,Grace,,,,H,NY,06,,,,,,,,
SB23,C00326595,B848794,,,CCM,Haley Stevens for Congress,,,,,,PO Box 15096,,Washington,DC,20003,P2024,,2023-06-09,2500.00,,Contribution,011,C00638650,,H8MI11254,Stevens,Haley,,,,H,MI,11,,,,,,,,
SB23,C00326595,B848798,,,CCM,Himes for Congress,,,,,,660 Pennsylvania Ave SE Ste. 202,,Washington,DC,20003,O2024,Convention,2023-06-09,1000.00,,Contribution,011,C00434191,,H8CT04172,Himes,Jim,,,,H,CT,04,,,,,,,,
SB23,C00326595,B848795,,,CCM,Huizenga for Congress,,,,,,410 1st St SE 2nd Floor,,Washington,DC,20003,P2024,,2023-06-09,5000.00,,Contribution,011,C00459297,,H0MI02094,Huizenga,Bill,,,,H,MI,04,,,,,,,,
SB23,C00326595,B848800,,,CCM,Lisa Blunt Rochester for Congress,,,,,,415 New Jersey Ave SE Unit 1,,Washington,DC,20003,P2024,,2023-06-09,1500.00,,Contribution,011,C00590778,,H6DE00206,Blunt Rochester,Lisa,,,,H,DE, ,,,,,,,,
SB23,C00326595,B848797,,,CCM,McClellan for Congress,,,,,,660 Pennsylvania Ave SE Ste. 202,,Washington,DC,20003,P2024,,2023-06-09,1000.00,,Contribution,011,C00829812,,H4VA04066,McClellan,Jennifer,,,,H,VA,04,,,,,,,,
SB23,C00326595,B848799,,,CCM,Mike Thompson for Congress,,,,,,413 New Jersey Ave SE,,Washington,DC,20003,P2024,,2023-06-09,1000.00,,Contribution,011,C00326363,,H8CA01109,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00326595,B848803,,,PAC,Motor City PAC,,,,,,PO Box 15854,,Washington,DC,20003,O2023,Not Applicable,2023-06-09,1000.00,,Contribution,011,C00507574,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B848793,,,CCM,Nikema for Congress Inc.,,,,,,PO Box 636,,Annandale,VA,22003,P2024,,2023-06-09,1500.00,,Contribution,011,C00752584,,H0GA05301,Williams,Nikema,N,,,H,GA,05,,,,,,,,
SB23,C00326595,B848805,,,CCM,Sinema for Arizona,,,,,,660 Pennsylvania Ave SE Ste. 201,,Washington,DC,20003,P2024,,2023-06-09,500.00,,Contribution,011,C00508804,,S8AZ00197,Sinema,Kyrsten,,,,S,AZ, ,,,,,,,,
SB23,C00326595,B849401,,,PAC,Alabama First PAC,,,,,,P.O. Box 3723,,Montgomery,AL,36109,O2023,Not Applicable,2023-06-20,4000.00,,Contribution,011,C00821058,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B849408,,,CCM,Andy Barr for Congress Inc.,,,,,,3410 Alabama Ave,,Alexandria,VA,22305,P2024,,2023-06-20,5000.00,,Contribution,011,C00467571,,H0KY06104,Barr,Andy,,,,H,KY,06,,,,,,,,
