form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00772517,500051200,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2023-03-13,349.90,0.00,Credit Card Payment - See Below if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00772517,500051314,500051200,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2023-03-13,178.90,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00772517,500051315,500051200,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2023-03-13,16.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00772517,500052060,,,ORG,Comcast Corporation,,,,,,1701 John F Kennedy Blvd,,Philadelphia,PA,191032833,,,2023-05-16,458.00,0.00,Venue Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00772517,500050780,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,Lbby 2,New York,NY,100018400,,,2023-02-23,70.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772517,500051821,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2023-05-04,4209.20,0.00,Credit Card Payment - See Below if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00772517,500051822,500051821,SB21B,ORG,Joselito Casa de Comidas,,,,,,660 Pennsylvania Ave SE,,Washington,DC,200034346,,,2023-05-04,1729.00,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00772517,500051823,500051821,SB21B,ORG,Joselito Casa de Comidas,,,,,,660 Pennsylvania Ave SE,,Washington,DC,200034346,,,2023-05-04,1012.70,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00772517,500051824,500051821,SB21B,ORG,Joselito Casa de Comidas,,,,,,660 Pennsylvania Ave SE,,Washington,DC,200034346,,,2023-05-04,1467.50,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00772517,500050261,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-09,229.10,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00772517,500050602,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,Lbby 2,New York,NY,100018400,,,2023-01-26,84.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
