form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00139964,SB23.7536,,,CCM,CRAMER FOR SENATE,,,,,,PO BOX 396,,BISMARCK,ND,58502,G2024,,2024-07-01,2000.00,,Ag Dinner Reception,,C00504704,CRAMER FOR SENATE,,,,,,,S,ND,01,,,,,,,,
SB23,C00139964,SB23.7559,,,CCM,DEREK SCHMIDT FOR CONGRESS,,,,,,PO BOX 4010,,TOPEKA,KS,66604,G2024,,2024-09-25,1500.00,,Ag Meeting Reception,,C00877373,DEREK SCHMIDT FOR CONGRESS,,,,,,,H,KS,02,,,,,,,,
SB23,C00139964,SB23.7540,,,CCM,DON DAVIS FOR NC,,,,,,PO BOX 511,,SNOW HILL,NC,28580,G2024,,2024-07-09,1000.00,,Agriculture Reception,,C00795211,DON DAVIS FOR NC,,,,,,,H,NC,01,,,,,,,,
SB23,C00139964,SB23.7543,,,CCM,FISCHBACH FOR CONGRESS,,,,,,PO BOX 190,,LITCHFIELD,MN,55355,G2024,,2024-07-23,1000.00,,Ag Reception,,C00717959,FISCHBACH FOR CONGRESS,,,,,,,H,MN,07,,,,,,,,
SB23,C00139964,SB23.7535,,,CCM,FRIENDS OF JOHN THUNE,,,,,,PO BOX 841,,SIOUX FALLS,SD,57101,P2028,,2024-07-01,1000.00,,Ag Fundraiser Dinner,,C00409581,FRIENDS OF JOHN THUNE,,,,,,,,SD,00,,,,,,,,
SB23,C00139964,SB23.7550,,,CCM,FRIENDS OF MARIA,,,,,,P.O. BOX 12740,,SEATTLE,WA,98111,G2024,,2024-09-25,1000.00,,Ag Fundraising Breakfast,,C00349506,FRIENDS OF MARIA,,,,,,,S,WA,00,,,,,,,,
SB23,C00139964,SB23.7546,,,CCM,KAPTUR FOR CONGRESS,,,,,,545 E TOWN ST,,COUMBUS,OH,43215,G2024,,2024-07-24,1000.00,,Ag Reception,,C00154625,KAPTUR FOR CONGRESS,,,,,,,H,OH,09,,,,,,,,
SB23,C00139964,SB23.7548,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 1135,,HELENA,MT,59624,G2024,,2024-08-01,2000.00,,Ag Reception,,C00412304,MONTANANS FOR TESTER,,,,,,,S,MT,00,,,,,,,,
SB23,C00139964,SB23.7552,,,CCM,SALUD CARBAJAL FOR CONGRESS,,,,,,PO BOX 1290,,SANTA BARBARA,CA,93102,G2024,,2024-09-25,1000.00,,Ag Fundraising Reception,,C00576041,SALUD CARBAJAL FOR CONGRESS,,,,,,,H,CA,24,,,,,,,,
SB23,C00139964,SB23.7549,,,CCM,SHONTEL BROWN FOR CONGRESS,,,,,,545 E TOWN ST,,COLUMBUS,OH,43215,G2024,,2024-09-18,1500.00,,Ag Fundraiser Reception,,C00764381,SHONTEL BROWN FOR CONGRESS,,,,,,,H,OH,11,,,,,,,,
