form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00363879,4645157,,,COM,Committee to Elect Josh Carlson,,,,,,209 Sandhurst Dr.,,Lafayette,LA,70508,,,2023-12-04,-500.00,0.00,Void - Committee to Elect Josh Carlson,011,,,,Carlson,Josh,,,,,,,,,,,,,,Void - Committee to Elect Josh Carlson
SB29,C00363879,4645158,,,COM,Dirk Guidry Campaign Fund,,,,,,5114 Bayouside Drive,,Chauvin,LA,70344,,,2023-12-04,-500.00,0.00,Void - Dirk Guidry Campaign Fund,011,,,,Guidry,Dirk,,,,,,,,,,,,,,Void - Dirk Guidry Campaign Fund
SB29,C00363879,4645159,,,COM,Stephanie Hilferty Campaign Committee,,,,,,98 Spanish Fort Blvd.,,New Orleans,LA,70124,,,2023-12-04,-500.00,0.00,Void - Stephanie Hilferty Campaign Committee,011,,,,Hilferty,Stephanie,,,,,,,,,,,,,,Void - Stephanie Hilferty Campaign Committee
SB29,C00363879,4645160,,,COM,Jay Galle Campaign Fund,,,,,,3433 Hwy 190,Unit 310,Mandeville,LA,70471,,,2023-12-04,-500.00,0.00,Void - Jay Galle Campaign Fund,011,,,,Galle,Jay,,,,,,,,,,,,,,Void - Jay Galle Campaign Fund
SB29,C00363879,4645161,,,COM,Mark Wright Campaign,,,,,,47 Patricia Drive,,Covington,LA,70433,,,2023-12-04,-250.00,0.00,Void - Mark Wright Campaign,011,,,,Wright,Mark,,,,,,,,,,,,,,Void - Mark Wright Campaign
SB29,C00363879,4645162,,,COM,Rodney Schamerhorn Campaign,,,,,,50 Long John Circle,,Florien,LA,71429,,,2023-12-04,-500.00,0.00,Void - Rodney Schamerhorn Campaign,011,,,,Schamerhorn,Rodney,,,,,,,,,,,,,,Void - Rodney Schamerhorn Campaign
SB29,C00363879,4645168,,,COM,Shaun Mena Campaign Fund,,,,,,Po box 791124,,New Orleans,LA,70179,,,2023-12-04,500.00,0.00,"Shaun Mena, STATE HOUSE 23rd LA",011,,,,Mena,Shaun,,,,,,,,,,,,,,"Shaun Mena, STATE HOUSE 23rd LA"
SB29,C00363879,4646326,,,PTY,Louisiana Democratic Party,,,,,,PO Box 4385,,Baton Rouge,LA,70821,,,2023-12-06,-5000.00,0.00,Void - Louisiana Democratic Party,011,,,,,,,,,,,,,,,,,,,Void - Louisiana Democratic Party
SB29,C00363879,4646333,,,COM,James Eaton for Arkansas Representative,,,,,,PO Box 97,,Huntsville,AR,72740,,,2023-12-08,250.00,0.00,"James Eaton, STATE HOUSE 26th AR",011,,,,Eaton,James,,,,,,,,,,,,,,"James Eaton, STATE HOUSE 26th AR"
SB29,C00363879,4646334,,,COM,Fred Leonard for Arkansas House,,,,,,309 Country Club Road,,West Memphis,AR,72301,,,2023-12-08,250.00,0.00,"Fred Leonard, STATE HOUSE 63rd AR",011,,,,Leonard,Fred,,,,,,,,,,,,,,"Fred Leonard, STATE HOUSE 63rd AR"
SB29,C00363879,4646335,,,COM,Tracy Steele for Arkansas House,,,,,,301 W. 18th Street,,North Little Rock,AR,72114,,,2023-12-08,250.00,0.00,"Tracey Steele, STATE HOUSE 72nd AR",011,,,,Steele,Tracey,,,,,,,,,,,,,,"Tracey Steele, STATE HOUSE 72nd AR"
SB29,C00363879,4646337,,,COM,Mary DuBuisson Campaign,,,,,,153 Moonraker Dr.,,Slidell,LA,70458,,,2023-12-11,-500.00,0.00,Void - Mary DuBuisson Campaign,011,,,,DuBuisson,Mary,,,,,,,,,,,,,,Void - Mary DuBuisson Campaign
SB29,C00363879,4647088,,,COM,Greg Abbott for Governor,,,,,,P.O. Box 308,,Austin,TX,78767,,,2023-12-13,1000.00,0.00,"Greg Abbott, GOVERNOR  TX",011,,,,Abbott,Greg,,,,,,,,,,,,,,"Greg Abbott, GOVERNOR  TX"
SB29,C00363879,4649382,,,ORG,Regions Bank II,,,,,,400 West Capitol,,Little Rock,AR,72201,,,2023-12-11,258.73,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
