form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00879072,SB29.4216,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-29,8194.85,,Direct Mail - Support Roberts/Opppose Lawson - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4217,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-29,10188.18,,Direct mail - Support Wolfley & West - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4218,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-29,8769.84,,Direct Mail  - Support Stark/Oppose Gilmore - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4219,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-29,99.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4220,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-29,6169.62,,Direct Mail - Oppose Annie Menz - Direct mail,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4222,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-29,5045.25,,Direct Mail - Support Tammy West - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4223,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-29,8041.85,,Direct Mail - Oppose Jimmy Lawson - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4224,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,6169.62,,Direct Mail - Support Matt Wilson- Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4225,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,7698.45,,Direct Mail - Oppose Gilmore - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4226,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,17000.00,,Direct Mail - Oppose Annie Menz - No Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4227,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,9213.00,,Direct Mail - Support Roberts/Oppose Lawson - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4228,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,5142.90,,Direct Mail- Supporting Max Wolfey - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4229,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,11000.00,,Direct Mail - Oppose Menz - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4230,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,1750.00,,Voter ID - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4231,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,6659.73,,Direct Mail  - Oppose Gilmore/Support Stark - NonFederal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4232,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,1750.00,,Voter ID - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4233,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,6169.62,,Direct Mail - Oppose Annie Menz - No Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4234,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,4753.23,,Direct Mail - Support Pae - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4235,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,5045.25,,Direct Mail - Support Tammy West - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4236,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,1750.00,,Voter ID - Non Federal,,,,,,,,,,,,,,,,,,,,
SB29,C00879072,SB29.4237,,,ORG,Camp Political LLC,,,,,,401 NE 46th St,,Oklahoma City,OK,73105,G2024,,2024-10-31,6472.75,,Direct Mail - Oppose Lamb - Non Federal,,,,,,,,,,,,,,,,,,,,
