form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002766,20120746,,,CCM,Vogel For Congress,,,,,,PO Box 906,,Gaithersburg,MD,20884,P2024,,2024-05-01,3000.00,0.00,Contribution,011,C00839704,Vogel For Congress,H4MD06225,Vogel,Joseph,,,,H,MD,06,,,,,,,,Contribution
SB23,C00002766,20129574,,,PAC,Prairie PAC,,,,,,200 East Jefferson Street,,Falls Church,VA,22046,,,2024-05-10,2500.00,0.00,Contribution,011,C00347195,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20129575,,,CCM,Citizens for Boyle,,,,,,PO Box 14310,,Philadelphia,PA,19115,P2024,,2024-05-10,2500.00,0.00,Contribution,011,C00543363,Citizens for Boyle,,Boyle,Brendan,,,,H,PA,02,,,,,,,,Contribution
SB23,C00002766,20129952,,,PAC,Secure PAC,,,,,,PO Box 675,,Bolton,MS,390410675,,,2024-05-13,5000.00,0.00,Contribution,011,C00411611,,H4MS02068,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20129953,,,CCM,"Nikema for Congress, Inc.",,,,,,PO Box 311913,,Atlanta,GA,31131,P2024,,2024-05-13,5000.00,0.00,Contribution,011,C00752584,"Nikema for Congress, Inc.",,Williams,Nikema,,,,H,GA,05,,,,,,,,Contribution
SB23,C00002766,20129956,,,CCM,Scholten For Congress,,,,,,PO Box 6233,,Grand Rapids,MI,49516,G2024,,2024-05-13,4000.00,0.00,Contribution,011,C00711317,Scholten For Congress,H0MI03316,Scholten,Hillary,,,,H,MI,03,,,,,,,,Contribution
SB23,C00002766,20129957,,,COM,Jacky Rosen Victory Fund,,,,,,"1100 New Jersey Avenue, SE",Suite 2403,Washington,DC,20003,,,2024-05-13,4000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20129958,,,CCM,Titus For Congress,,,,,,PO Box 72454,,Las Vegas,NV,89170,P2024,,2024-05-13,3000.00,0.00,Contribution,011,C00499467,Titus For Congress,H8NV03036,Titus,Dina,,,,H,NV,01,,,,,,,,Contribution
SB23,C00002766,20130253,,,ORG,Victory PAC,,,,,,5716 N 19th Avenue,,Phoenix,AZ,85015,,,2024-05-14,25000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20130468,,,PAC,Block by Block PAC,,,,,,"415 New Jersey Avenue, SE",#1,Washington,DC,20003,,,2024-05-15,5000.00,0.00,Contribution,011,C00630541,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20130884,,,PTY,Indiana Democratic Party (Federal),,,,,,101 W. Washington Street,Suite 1110E,Indianapolis,IN,46204,,,2024-05-17,5000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20151766,,,CCM,Pascrell For Congress,,,,,,PO Box 100,,Teaneck,NJ,07666,P2024,,2024-05-20,5000.00,0.00,Contribution,011,C00313510,Pascrell For Congress,H6NJ08118,Pascrell,William,J.,,Jr.,H,NJ,09,,,,,,,,Contribution
SB23,C00002766,20158839,,,COM,Budzinski Victory Fund,,,,,,PO Box 5171,,Springfield,IL,62705,,,2024-05-24,5000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20158840,,,CCM,Citizens for Peter Barca,,,,,,"122 C Street, NW",Suite 360,Washington,DC,20001,G2024,,2024-05-24,5000.00,0.00,Contribution,011,C00280776,Citizens for Peter Barca,,Barca,Peter,,,,H,WI,01,,,,,,,,Contribution
SB23,C00002766,20159001,,,CCM,Committee To Elect Shomari Figures For Congress,,,,,,"910 17th Street, NW",Suite 1050,Washington,DC,20006,G2024,,2024-05-29,2500.00,0.00,Contribution,011,C00856237,Committee To Elect Shomari Figures For Congress,H4AL02170,Figures,Shomari,,,,H,AL,02,,,,,,,,Contribution
SB23,C00002766,20159113,,,CCM,Citizens For J Christian,,,,,,PO Box 315,,Galena,OH,43021,G2024,,2024-05-30,500.00,0.00,Contribution,011,C00851956,Citizens For J Christian,H4OH12080,Christian,Jerrad,,,,H,OH,12,,,,,,,,Contribution
SB23,C00002766,20159457,,,CCM,Johnny O For Congress,,,,,,711 W 40th Ste Ste 330,,Baltimore,MD,21211,G2024,,2024-05-31,5000.00,0.00,Contribution,011,C00867747,Johnny O For Congress,H4MD02232,Olszewski,John,,,Jr.,H,MD,02,,,,,,,,Contribution
