form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,20121684,,,COM,Friends of Tobias Read,,,,,,PO Box 42307,,Portland,OR,97242,,,2024-05-03,25000.00,0.00,Non-Federal Contribution,011,,,,Read,Tobias,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20122089,,,COM,Friends of Scotty Johnson for Cincinnati,,,,,,35 E 7th Street,Suite 610,Cincinnati,OH,45202,,,2024-05-06,-1000.00,0.00,Voided Check from 10/5/2023,011,,,,Johnson,Scotty,,,,,,,,,,,,,,Voided Check from 10/5/2023
SB29,C00002766,20129793,,,COM,Gabby for TN House,,,,,,2204 Morning Vista Drive,,Memphis,TN,38134,,,2024-05-10,5500.00,0.00,Non-Federal Contribution,011,,,,Salinas,Gabby,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20129949,,,COM,Neighbors for Keith Block,,,,,,2601 S. Minnesota Avenue,Unit 105 PMB 405,Sioux Falls,SD,57105,,,2024-05-13,250.00,0.00,Non-Federal Contribution,011,,,,Block,Keith,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20129962,,,COM,Neighbors for BJ Motley,,,,,,101 S. Fairfax Avenue,,Sioux Falls,SD,57103,,,2024-05-13,6000.00,0.00,Non-Federal Contribution,011,,,,Motley,B.J.,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20130242,,,ORG,Committee on States,,,,,,PO Box 1607,,Raleigh,NC,27602,,,2024-05-14,100000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20130416,,,COM,21st Century Fund,,,,,,606 Townsend Street,,Lansing,MI,48933,,,2024-05-14,100000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20130418,,,COM,EMERGE,,,,,,"818 Connecticut Avenue, NW",Suite 450,Washington,DC,20006,,,2024-05-14,15000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20130593,,,COM,Neighbors for BJ Motley,,,,,,101 S. Fairfax Avenue,,Sioux Falls,SD,57103,,,2024-05-15,500.00,0.00,Non-Federal Contribution,011,,,,Motley,B.J.,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20130881,,,COM,Norma for El Paso,,,,,,6016 Trowbridge,,El Paso,TX,79905,,,2024-05-16,2500.00,0.00,Non-Federal Contribution,011,,,,Chavez,Norma,,,,,,,,,,,,,,Non-Federal Contribution
