form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00547679,500344558,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,P2024,,2024-02-07,127500.00,0.00,Joint fundraising transfer,,C00042366,,,,,,,,,,,,,,,,,,
SB22,C00547679,500344559,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,P2024,,2024-02-16,86500.00,0.00,Joint fundraising transfer,,C00042366,,,,,,,,,,,,,,,,,,
SB22,C00547679,500344560,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,P2024,,2024-03-06,55500.00,0.00,Joint fundraising transfer,,C00042366,,,,,,,,,,,,,,,,,,
SB22,C00547679,500344562,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,P2024,,2024-03-25,40000.00,0.00,Joint fundraising transfer,,C00042366,,,,,,,,,,,,,,,,,,
SB22,C00547679,500344563,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,P2024,,2024-02-07,67500.00,0.00,Joint fundraising transfer,,C00010033,,,,,,,,,,,,,,,,,,
SB22,C00547679,500344564,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,P2024,,2024-02-16,49000.00,0.00,Joint fundraising transfer,,C00010033,,,,,,,,,,,,,,,,,,
SB22,C00547679,500344565,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,P2024,,2024-03-06,89000.00,0.00,Joint fundraising transfer,,C00010033,,,,,,,,,,,,,,,,,,
SB22,C00547679,500344566,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,P2024,,2024-03-25,37500.00,0.00,Joint fundraising transfer,,C00010033,,,,,,,,,,,,,,,,,,
SB22,C00547679,500344567,,,ORG,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2024-02-07,217000.00,0.00,Joint fundraising transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00547679,500344568,,,ORG,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2024-02-16,138000.00,0.00,Joint fundraising transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00547679,500344569,,,ORG,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2024-03-06,204000.00,0.00,Joint fundraising transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00547679,500344570,,,ORG,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2024-03-25,103000.00,0.00,Joint fundraising transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00547679,500344571,,,ORG,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2024-03-29,49000.00,0.00,Joint fundraising transfer,,,,,,,,,,,,,,,,,,,,
