form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00711929,SB21B.933875,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-01-03,83.40,,MERCHANT FEES
SB21B,C00711929,SB21B.933983,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-01-04,80.90,,MERCHANT FEES
SB21B,C00711929,SB21B.933984,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-01-04,5.20,,MERCHANT FEES
SB21B,C00711929,SB21B.934275,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-01-06,0.70,,MERCHANT FEES
SB21B,C00711929,SB21B.934958,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-01-18,2.60,,MERCHANT FEES
SB21B,C00711929,SB21B.934959,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-01-18,23.30,,MERCHANT FEES
SB21B,C00711929,SB21B.935095,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-01-20,0.30,,MERCHANT FEES
SB21B,C00711929,SB21B.935230,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-01-24,10.20,,MERCHANT FEES
SB21B,C00711929,SB21B.935409,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-01-26,2.80,,MERCHANT FEES
SB21B,C00711929,SB21B.935805,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-01,107.50,,MERCHANT FEES
SB21B,C00711929,SB21B.936261,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-03,42.90,,MERCHANT FEES
SB21B,C00711929,SB21B.936511,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-07,17.30,,MERCHANT FEES
SB21B,C00711929,SB21B.936597,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-08,1.00,,MERCHANT FEES
SB21B,C00711929,SB21B.936752,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-09,0.30,,MERCHANT FEES
SB21B,C00711929,SB21B.936894,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-13,40.30,,MERCHANT FEES
SB21B,C00711929,SB21B.937028,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-15,0.30,,MERCHANT FEES
SB21B,C00711929,SB21B.937332,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-17,0.30,,MERCHANT FEES
SB21B,C00711929,SB21B.937407,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-22,0.30,,MERCHANT FEES
SB21B,C00711929,SB21B.937408,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-22,101.60,,MERCHANT FEES
SB21B,C00711929,SB21B.937555,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-24,2.30,,MERCHANT FEES
SB21B,C00711929,SB21B.937639,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-27,11.00,,MERCHANT FEES
SB21B,C00711929,SB21B.937760,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-02-28,0.30,,MERCHANT FEES
SB21B,C00711929,SB21B.937847,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-01,5.90,,MERCHANT FEES
SB21B,C00711929,SB21B.938284,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-03,83.90,,MERCHANT FEES
SB21B,C00711929,SB21B.938432,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-07,2.30,,MERCHANT FEES
SB21B,C00711929,SB21B.938574,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-08,0.70,,MERCHANT FEES
SB21B,C00711929,SB21B.938979,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-14,2.30,,MERCHANT FEES
SB21B,C00711929,SB21B.938980,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-15,0.30,,MERCHANT FEES
SB21B,C00711929,SB21B.939222,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-17,1.90,,MERCHANT FEES
SB21B,C00711929,SB21B.939581,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-21,0.30,,MERCHANT FEES
SB21B,C00711929,SB21B.939664,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-23,2.30,,MERCHANT FEES
SB21B,C00711929,SB21B.939751,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-27,0.70,,MERCHANT FEES
SB21B,C00711929,SB21B.939914,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-28,1.00,,MERCHANT FEES
SB21B,C00711929,SB21B.940052,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-29,4.90,,MERCHANT FEES
SB21B,C00711929,SB21B.940344,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2023-03-31,82.60,,MERCHANT FEES
SB21B,C00711929,SB21B.936452,,,ORG,BEST BUY,,,,,,39 RHL BOULEVARD,,CHARLESTON,WV,25309,,,2023-02-06,1018.60,,OFFICE EQUIPMENT/SUPPLIES
SB21B,C00711929,SB21B.939521,,,ORG,BEST BUY,,,,,,39 RHL BOULEVARD,,CHARLESTON,WV,25309,,,2023-03-20,374.49,,OFFICE EQUIPMENT/SUPPLIES
SB21B,C00711929,SB21B.937161,,,ORG,CONVERT DIGITAL LLC,,,,,,130 N FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-02-21,8261.91,,DIGITAL CONSULTING/ONLINE ADVERTISING/FUNDRAISING EXPENSES
SB21B,C00711929,SB21B.937162,,,ORG,CONVERT DIGITAL LLC,,,,,,130 N FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-02-21,3864.08,,DIGITAL CONSULTING/ONLINE ADVERTISING/FUNDRAISING EXPENSES
SB21B,C00711929,SB21B.938776,,,ORG,CONVERT DIGITAL LLC,,,,,,130 N FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-03-14,7811.66,,DIGITAL CONSULTING/ONLINE ADVERTISING/FUNDRAISING EXPENSES
SB21B,C00711929,SB21B.940140,,,ORG,CONVERT DIGITAL LLC,,,,,,130 N FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-03-30,2367.74,,DIGITAL CONSULTING/ONLINE ADVERTISING/FUNDRAISING EXPENSES
SB21B,C00711929,SB21B.937163,,,ORG,DICKINSON WRIGHT PLLC,,,,,,2600 W. BIG BEAVER,SUITE 300,TROY,MI,48084,,,2023-02-21,3577.50,,LEGAL CONSULTING
SB21B,C00711929,SB21B.937977,,,ORG,DICKINSON WRIGHT PLLC,,,,,,2600 W. BIG BEAVER RD,SUITE 300,TROY,MI,48084,,,2023-03-28,1635.00,,LEGAL CONSULTING
SB21B,C00711929,SB21B.940027,,,ORG,DICKINSON WRIGHT PLLC,,,,,,2600 W. BIG BEAVER RD,SUITE 300,TROY,MI,48084,,,2023-03-29,3312.00,,LEGAL CONSULTING
SB21B,C00711929,SB21B.940029,,,ORG,DICKINSON WRIGHT PLLC,,,,,,2600 W. BIG BEAVER RD,SUITE 300,TROY,MI,48084,,,2023-03-29,3465.00,,LEGAL CONSULTING
SB21B,C00711929,SB21B.934318,,,ORG,ENFORMION INC.,,,,,,1915 21ST STREET,,SACRAMENTO,CA,95811,,,2023-01-05,3.60,,SOFTWARE
SB21B,C00711929,SB21B.935266,,,ORG,ENFORMION INC.,,,,,,1915 21ST STREET,,SACRAMENTO,CA,95811,,,2023-01-23,346.08,,SOFTWARE
SB21B,C00711929,SB21B.936237,,,ORG,ENFORMION INC.,,,,,,1915 21ST STREET,,SACRAMENTO,CA,95811,,,2023-02-02,53.10,,SOFTWARE
SB21B,C00711929,SB21B.938344,,,ORG,ENFORMION INC.,,,,,,1915 21ST STREET,,SACRAMENTO,CA,95811,,,2023-03-03,1016.45,,SOFTWARE
