form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00421982,EB897,,,CCM,Amodei for Nevada,,,,,,503 N Division St.,,Carson City,NV,89703,G2024,,2024-09-27,2500.00,,Political Contribution,011,C00496760,Amodei for Nevada,,Amodei,Mark Eugene,,,,H,NV,02,,,,,,,,
SB23,C00421982,EB886,,,CCM,Castor for Congress,,,,,,301 W. Platt Street,#385,Tampa,FL,33606,G2024,,2024-09-27,2500.00,,Political Contribution,011,C00410761,Castor for Congress,,Castor,Kathy,,,,H,FL,14,,,,,,,,
SB23,C00421982,EB895,,,CCM,Ciscomani for Congress,,,,,,P.O Box 35103,,Tucson,AZ,85740,G2024,,2024-09-27,2500.00,,Political Contribution,011,C00786194,Ciscomani for Congress,,Ciscomani,Juan,,,,H,AZ,06,,,,,,,,
SB23,C00421982,EB900,,,CCM,Desposito For New York,,,,,,P.O. Box 188,,Island Park,NY,11558,G2024,,2024-09-27,2500.00,,Political Contribution,011,C00809426,Desposito For New York,,Desposito,Anthony P.,,,,H,NY,04,,,,,,,,
SB23,C00421982,EB899,,,CCM,Friends of Raja for Congress,,,,,,P.O. Box 681202,,Schaumburg,IL,60168,G2024,,2024-09-27,2500.00,,Political Contribution,011,C00575092,Friends of Raja for Congress,,Krishnamoorthi,Raja,,,,H,IL,08,,,,,,,,
SB23,C00421982,EB893,,,CCM,Kiggans for Congress,,,,,,P.O. Box 5042,,Virginia Beach,VA,23471,G2024,,2024-09-27,2500.00,,Political Contribution,011,C00776120,Kiggans for Congress,,Kiggans,Jennifer,,,,H,VA,02,,,,,,,,
SB23,C00421982,EB889,,,CCM,LaLota for Congress,,,,,,P.O. Box 5744,,Hauppauge,NY,11788,G2024,,2024-09-27,3000.00,,Political Contribution,011,C00806018,LaLota for Congress,,LaLota,Nick,,,,H,NY,01,,,,,,,,
SB23,C00421982,EB898,,,CCM,Latta for Congress,,,,,,P.O. Box 106,,Bowling Green,OH,43402,G2024,,2024-09-27,1000.00,,Political Contribution,011,C00438697,Latta for Congress,,Latta,Robert Edward,,,,H,OH,05,,,,,,,,
SB23,C00421982,EB888,,,CCM,Lawler for Congress,,,,,,P.O.Box 87,,South Salem,NY,10590,G2024,,2024-09-27,2500.00,,Political Contribution,011,C00815415,Lawler for Congress,,Lawler,Michael Vincent,,,,H,NY,17,,,,,,,,
SB23,C00421982,EB894,,,CCM,Lori Chavez-Deremer for Congress,,,,,,13203 SE 172nd Ave,STE 166 #399,Happy Valley,OR,97086,G2024,,2024-09-27,2500.00,,Political Contribution,011,C00784520,Lori Chavez-Deremer for Congress,,Chavez-Deremer,Lori,,,,H,OR,05,,,,,,,,
SB23,C00421982,EB892,,,CCM,Mike Levin for Congress,,,,,,P.O. Box 2112,,Capistrano,CA,92624,G2024,,2024-09-27,4000.00,,Political Contribution,011,C00634253,Mike Levin for Congress,,Levin,Mike,,,,H,CA,49,,,,,,,,
SB23,C00421982,EB891,,,COM,Put Utah First PAC,,,,,,1205 East S Temple,,Salt Lake City,UT,84103,,,2024-09-27,4000.00,,Political Contribution,011,C00792259,Put Utah First PAC,,,,,,,,,,,,,,,,,
SB23,C00421982,EB887,,,CCM,Texans for Senator John Cornyn Inc.,,,,,,P.O. Box 13026,,Austin,TX,78711,G2026,,2024-09-27,2000.00,,Political Contribution,011,C00369033,Texans for Senator John Cornyn Inc.,,Cornyn,John,,,,S,TX,,,,,,,,,
SB23,C00421982,EB896,,,CCM,Valadao for Congress,,,,,,5132 North Palm Avenue,#227,Fresno,CA,93704,G2024,,2024-09-27,2500.00,,Political Contribution,011,C00499392,Valadao for Congress,,Valadao,David,,,,H,CA,21,,,,,,,,
