form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00566059,500082325,,,CCM,Adam Gray For Congress,,,,,,400 Capitol Mall,Ste 2400,Sacramento,CA,958144428,G2024,,2024-06-11,2000.00,0.00,Political Contribution,,C00801431,,,Gray,Adam,,,,H,CA,13,,,,,,,,
SB23,C00566059,500082358,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,PO Box 420239,,Kissimmee,FL,347420239,P2024,,2024-06-14,500.00,0.00,Political Contribution,,C00581074,,,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00566059,500082357,,,CCM,Emilia Sykes For Congress,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-06-14,500.00,0.00,Political Contribution,,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00566059,500082326,,,CCM,Eric Sorensen For Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-06-12,500.00,0.00,Political Contribution,,C00793935,,,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00566059,500082327,,,CCM,Hillary Scholten For Congress,,,,,,415 New Jersey Ave SE,Apt 1,Washington,DC,200034036,G2024,,2024-06-12,500.00,0.00,Political Contribution,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00566059,500082494,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,G2024,,2024-06-26,500.00,0.00,Political Contribution,,C00629659,,,GOMEZ,JIMMY,,,,H,CA,34,,,,,,,,
SB23,C00566059,500082374,,,CCM,Marlene For Congress,,,,,,7904 E Chaparral Rd,,Scottsdale,AZ,852507210,P2024,,2024-06-25,1000.00,0.00,Political Contribution,,C00840751,,,Woods,Marlene,,,,H,AZ,01,,,,,,,,
SB23,C00566059,500082946,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S Fort Apache Rd,Ste Pm 215,Las Vegas,NV,891481732,G2024,,2024-06-18,500.00,0.00,Political Contribution,,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00566059,500082356,,,CCM,VIRGIN ISLANDS FOR PLASKETT,,,,,,PO Box 1006,,Frederiksted,VI,008411006,P2024,,2024-06-14,1000.00,0.00,Political Contribution,,C00528182,,,PLASKETT,STACEY,,,,H,VI,,,,,,,,,
SB23,C00566059,500082944,,,CCM,Whitney Fox For Congress,,,,,,PO Box 49344,,Saint Petersburg,FL,337439344,P2024,,2024-06-28,2000.00,0.00,Political Contribution,,C00854307,,,Fox,Whitney,,,,H,FL,13,,,,,,,,
