form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00004036,500019710,,,ORG,1199 SEIU United Healthcare Workers East,,,,,,310 W 43rd St,,New York,NY,100363981,,,2024-09-12,10500.00,0.00,DNCC Delegate Travel Stipend,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019718,,,ORG,"Amalgamated Bank, N. A.",,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-09-03,25.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019719,,,ORG,"Amalgamated Bank, N. A.",,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-09-03,25.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019885,,,ORG,"Amplify Power, Inc.",,,,,,PO Box 15381,,Washington,DC,200030381,,,2024-09-10,57708.30,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019886,,,ORG,"Amplify Power, Inc.",,,,,,PO Box 15381,,Washington,DC,200030381,,,2024-09-12,12431.36,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019789,,,ORG,"Bank of America, N. A.",,,,,,PO Box 15284,,Wilmington,DE,198505284,,,2024-09-16,645.08,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019876,,,IND,,Defibaugh,Patricia,A.,,,434 Locust St,,Roaring Spring,PA,166731734,,,2024-09-03,3500.00,0.00,DNC Delegate Travel Stipend,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500020048,,,ORG,Empower Project,,,,,,PO Box 288,,Mcfarland,WI,535580288,,,2024-09-26,50000.00,0.00,Organizing Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019879,,,ORG,Equis Research LLC,,,,,,PO Box 15691,,Washington,DC,200030691,,,2024-09-05,83334.00,0.00,Research Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500020033,,,ORG,HIT Strategies LLC,,,,,,4223 Clay St NE,,Washington,DC,200193435,,,2024-09-24,72250.00,0.00,Research Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019883,,,IND,,Hopkins,Lindsay,,,,61 Savona Walk,,Long Beach,CA,908034109,,,2024-09-05,3500.00,0.00,DNC Delegate Travel Stipend,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019720,,,ORG,Impactive Solutions Inc,,,,,,251 Little Falls Dr,,Wilmington,DE,198081674,,,2024-09-17,3000.92,0.00,Organizing/Peer-to-Peer Texting Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500020022,,,IND,,Lara,Veronica,,,,1804 Redondo Way,,Salinas,CA,939062234,,,2024-09-17,3500.00,0.00,DNC Delegate Travel Stipend,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019806,,,ORG,MSEA Paser PAC,,,,,,65 State St,,Augusta,ME,043305126,,,2024-09-26,95000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019877,,,ORG,"NGP VAN, Inc.",,,,,,655 15th St NW,Ste 650,Washington,DC,200055738,,,2024-09-05,4664.00,0.00,Software & Support,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019682,,,ORG,Ohio State Joint Council 25,,,,,,1395 Dublin Rd,,Columbus,OH,432151086,,,2024-09-05,8333.33,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500020031,,,ORG,One Movement Strategies LLC,,,,,,2327 W Medill Ave,,Chicago,IL,606470530,,,2024-09-24,1500.00,0.00,Communications Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019882,,,ORG,Pacific Campaign House LLC,,,,,,407 Harrison St,Ste 17G,San Francisco,CA,941052609,,,2024-09-05,100000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019889,,,ORG,Pacific Campaign House LLC,,,,,,407 Harrison St,Ste 17G,San Francisco,CA,941052609,,,2024-09-12,7500.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019868,,,ORG,Pennsylvania State Council SEIU,,,,,,1500 N 2nd St,Ste 11,Harrisburg,PA,171011619,,,2024-09-12,-417063.76,0.00,"Drawdown From 8/8 Advance Payment For Future IEs, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019880,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,,,2024-09-05,4772.26,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019869,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,,,2024-09-24,-827.05,0.00,"Drawdown From 7/9 Advance Payment for Future IEs, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019797,,,ORG,SEIU Healthcare IL-IN-MO-KS,,,,,,2229 S Halsted St,,Chicago,IL,606084521,,,2024-09-24,50000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019683,,,ORG,SEIU Healthcare Local 1199NE,,,,,,77 Huyshope Ave,,Hartford,CT,061067000,,,2024-09-05,3500.00,0.00,DNC Delegate Travel Stipend,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019704,,,ORG,SEIU Healthcare Minnesota,,,,,,345 Randolph Ave,Ste 100,Saint Paul,MN,551023610,,,2024-09-10,50000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019703,,,ORG,SEIU Local 105,,,,,,2525 W Alameda Ave,Fl 2,Denver,CO,802193047,,,2024-09-10,50000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019796,,,ORG,SEIU Local 1989 - Maine State Emp Assoc,,,,,,PO Box 1072,,Augusta,ME,043321072,,,2024-09-24,50000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500020032,,,ORG,SEIU Local 512 Virginia,,,,,,11202 Lee Hwy,Ste B2,Fairfax,VA,220305006,,,2024-09-24,223021.20,0.00,Advance Payment for Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500020050,,,ORG,SEIU Local 721,,,,,,1545 Wilshire Blvd,Ste 100,Los Angeles,CA,900174510,,,2024-09-26,17500.00,0.00,DNC Delegates Travel Stipends,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500020035,,,ORG,SEIU Local 925,,,,,,1914 N 34th St,Ste 100,Seattle,WA,981039085,,,2024-09-24,50000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019795,,,ORG,SEIU Local 99,,,,,,2724 W 8th St,,Los Angeles,CA,900051225,,,2024-09-24,50000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019884,,,ORG,SEIU Michigan State Council,,,,,,2604 4th St,,Detroit,MI,482012546,,,2024-09-06,500000.00,0.00,Advance Payment For Future Independent Expenditures & In-Kind Contributions,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019870,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,,,2024-09-05,-84566.05,0.00,"Drawdown From Advance Payment for Future IEs, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019705,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,,,2024-09-10,30000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500020034,,,IND,,Tellier-Gomez,Aurore,,,,8227 Bo Jack Dr,,Houston,TX,770402403,,,2024-09-24,4500.00,0.00,Communications Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500020026,,,ORG,The Colibri Collective,,,,,,1425 N 1st St,,Phoenix,AZ,850041602,,,2024-09-19,320000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019881,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quad,Ste 4S05,Melville,NY,117474435,,,2024-09-05,170000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019888,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quad,Ste 4S05,Melville,NY,117474435,,,2024-09-12,559000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500020047,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quad,Ste 4S05,Melville,NY,117474435,,,2024-09-26,10000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019712,,,ORG,Western States Regional Joint Board,,,,,,920 S Alvarado St,,Los Angeles,CA,900063008,,,2024-09-12,74052.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019711,,,ORG,Wisconsin State Council SEIU,,,,,,8021 W Tower Ave,,Milwaukee,WI,532233215,,,2024-09-12,219660.00,0.00,Advance Payment For Future Independent Expenditures & In-Kind Contributions,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019807,,,ORG,Wisconsin State Council SEIU,,,,,,8021 W Tower Ave,,Milwaukee,WI,532233215,,,2024-09-26,300000.00,0.00,Advance Payment For Future Independent Expenditures & In-Kind Contributions,,,,,,,,,,,,,,,,,,,,
SB21B,C00004036,500019867,,,ORG,Workers United-Southern Regional Joint Board,,,,,,4405 Mall Blvd,Ste 600,Union City,GA,302912069,,,2024-09-05,164000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
