form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00489799,500134083,,,ORG,"APISource, Inc.",,,,,,4471 Nicole Dr,,Lanham,MD,207064352,,,2023-04-07,4603.00,0.00,Non-Candidate Specific Swag,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500134080,,,ORG,Bank of America,,,,,,PO Box 27025,,Richmond,VA,232617025,,,2023-04-03,7.41,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500134087,,,ORG,BlueLabs Analytics Inc,,,,,,700 14th St NW,Frnt 2,Washington,DC,200052016,,,2023-04-19,11625.00,0.00,Research and Data Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500134086,,,ORG,Civis Analytics Inc.,,,,,,PO Box 4042,,Chicago,IL,606544042,,,2023-04-14,85.74,0.00,Software Licensing,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500134090,,,ORG,Civis Analytics Inc.,,,,,,PO Box 4042,,Chicago,IL,606544042,,,2023-04-26,7432.95,0.00,Software Licensing,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500134089,,,ORG,"Lebin Yates Consulting, LLC",,,,,,PO Box 41112,,Austin,TX,787040019,,,2023-04-21,3250.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500134082,,,ORG,Merkle Response Management Group,,,,,,100 Jamison Ct,,Hagerstown,MD,217405185,,,2023-04-05,825.40,0.00,Mail Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500134084,,,ORG,Merkle Response Management Group,,,,,,100 Jamison Ct,,Hagerstown,MD,217405185,,,2023-04-07,940.52,0.00,Mail Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500134081,,,PAC,National Democratic Training Committee PAC,,,,,,PO Box 65322,,Washington,DC,200355322,,,2023-04-05,9000.00,0.00,Volunteer and Organizing Trainings,,C00603084,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500143603,,,ORG,NewsWhip US Inc.,,,,,,1460 Broadway,,New York,NY,100367329,,,2023-04-28,6516.17,0.00,Software Licensing,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500134088,,,ORG,"NGP VAN, Inc.",,,,,,1101 15th St NW,Ste 500,Washington,DC,200055006,,,2023-04-19,2980.00,0.00,Software Licensing,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500134079,,,ORG,Paragon Payment Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,,,2023-04-03,119.23,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500143605,,,COM,Planned Parenthood Votes South Atlantic,,,,,,100 S Boylan Ave,,Raleigh,NC,276031802,,,2023-04-28,87.50,0.00,Travel Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500143602,,,ORG,USPS,,,,,,421 8th Ave,,New York,NY,100017800,,,2023-04-25,1650.00,0.00,PO Box Rental,,,,,,,,,,,,,,,,,,,,
