form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00408518,500070842,,,CCM,ADAM SMITH FOR CONGRESS COMMITTEE,,,,,,PO Box 578,,Renton,WA,980570578,G2024,,2024-09-18,1000.00,0.00,campaign contribution,,C00304709,,,Smith,Adam,,Rep.,,,WA,,,,,,,,,
SB23,C00408518,500070653,,,CCM,AUSTIN SCOTT FOR CONGRESS INC,,,,,,PO Box 2530,,Tifton,GA,317932530,G2024,,2024-09-10,1000.00,0.00,campaign contribution,,C00482737,,,Scott,Austin,,Rep.,,,GA,08,,,,,,,,
SB23,C00408518,500070651,,,CCM,BERGMAN FOR CONGRESS,,,,,,N5070 Cisco Lake Rd,,Watersmeet,MI,499699739,G2024,,2024-09-10,1000.00,0.00,campaign contribution,,C00614214,,,Bergman,Jack,,,,,MI,01,,,,,,,,
SB23,C00408518,500070652,,,CCM,Cantwell Victory 2024,,,,,,PO Box 12740,,Seattle,WA,981114740,G2024,,2024-09-10,1000.00,0.00,campaign contributions,,C00349506,,,Cantwell,Maria,,Sen.,,,WA,,,,,,,,,
SB23,C00408518,500070808,,,CCM,CRAMER FOR SENATE,,,,,,PO Box 396,,Bismarck,ND,585020396,G2024,,2024-09-11,1500.00,0.00,campaign contribution,,C00504704,,,CRAMER,KEVIN,MR.,,,H,ND,00,,,,,,,,
SB23,C00408518,500070813,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,PO Box 421349,,Kissimmee,FL,347421349,G2024,,2024-09-17,1000.00,0.00,campaign contribution,,C00581074,,,Soto,Darren,,,,,FL,,,,,,,,,
SB23,C00408518,500070847,,,CCM,DEB FISCHER FOR US SENATE INC,,,,,,PO Box 83287,,Lincoln,NE,685013287,G2024,,2024-09-19,1000.00,0.00,campaign contribution,,C00498907,,,Fischer,Deb,,Sen.,,,NE,,,,,,,,,
SB23,C00408518,500070846,,,CCM,DIANA DEGETTE FOR CONGRESS,,,,,,PO Box 61337,,Denver,CO,802068337,G2024,,2024-09-23,1000.00,0.00,campaign contribution,,C00311639,,,DEGETTE,DIANA,L,Rep.,,H,CO,01,,,,,,,,
SB23,C00408518,500070845,,,CCM,DOGGETT FOR CONGRESS,,,,,,PO Box 5843,,Austin,TX,787635843,G2024,,2024-09-19,1000.00,0.00,campaign contribution,,C00286500,,,Doggett,Lloyd,,Rep.,,H,TX,35,,,,,,,,
SB23,C00408518,500070655,,,CCM,DR JOHN JOYCE FOR CONGRESS,,,,,,1002 Logan Blvd,Ste # 114,Altoona,PA,166024067,G2024,,2024-09-09,1000.00,0.00,campaign contribution,,C00674259,,,JOYCE,JOHN,,,,H,PA,13,,,,,,,,
SB23,C00408518,500070841,,,CCM,ELIZABETH PANNILL FLETCHER FOR CONGRESS,,,,,,3262 Westheimer Rd,Pmb 63,Houston,TX,770981002,G2024,,2024-09-18,1000.00,0.00,campaign contribution,,C00640045,,,FLETCHER,ELIZABETH,,,,H,TX,07,,,,,,,,
SB23,C00408518,500070810,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO Box 677,,Honolulu,HI,968090677,G2024,,2024-09-16,1000.00,0.00,campaign contribution,,C00420760,,,Hirono,Mazie,K.,Sen.,,S,HI,00,,,,,,,,
SB23,C00408518,500070814,,,CCM,GARAMENDI FOR CONGRESS,,,,,,PO Box 65322,,Washington,DC,200355322,G2024,,2024-09-16,1000.00,0.00,campaign contribution,,C00462697,,,Garamendi,John,,Rep.,,H,CA,03,,,,,,,,
SB23,C00408518,500070812,,,CCM,GILLIBRAND FOR SENATE,,,,,,PO Box 150516,,Brooklyn,NY,112150516,G2024,,2024-09-17,1000.00,0.00,campaign contribution,,C00413914,,,Gillibrand,Kirsten,,Sen.,,,NY,,,,,,,,,
SB23,C00408518,500070839,,,CCM,HUDSON FOR CONGRESS,,,,,,PO Box 5053,,Concord,NC,280271500,G2024,,2024-09-17,1500.00,0.00,campaign contribution,,C00504522,,,Hudson,Richard,,Rep.,,,NC,08,,,,,,,,
