form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00080135,EB6274,,,CCM,"Bera for Congress, Ami",,,,,,P.O. Box 582496,,Elk Grove,CA,95758,P2024,,2023-03-08,1000.00,,Political Contribution,011,C00461061,"Bera for Congress, Ami",,Bera,Ami,,,,H,CA,07,,,,,,,,
SB23,C00080135,EB6191,,,COM,"Calvert for Congress Committee, Ken",,,,,,PO Box 2438,,Corona,CA,92878,P2024,,2023-02-27,1000.00,,Political Contribution,011,C00257337,"Calvert for Congress Committee, Ken",,Calvert,Ken,,,,H,CA,41,,,,,,,,
SB23,C00080135,EB6123,,,COM,"Costa for Congress, Jim",,,,,,412 First Street SE Suite 100,,Washington,DC,20003,P2024,,2023-01-23,5000.00,,Political Contribution,011,C00391029,"Costa for Congress, Jim",,Costa,Jim,,,,H,CA,21,,,,,,,,
SB23,C00080135,EB6122,,,COM,"Duarte for Congress, John",,,,,,411 First Street SE,,Washington,DC,20003,P2024,,2023-01-23,2500.00,,Political Contribution,011,C00808279,"Duarte for Congress, John",,Duarte,John,,,,H,CA,13,,,,,,,,
SB23,C00080135,EB6436,,,COM,"Garbarino for Congress, Andrew",,,,,,3410 Alabama Avenue,,Alexandria,VA,22305,P2024,,2023-06-27,1500.00,,Political Contribution,011,C00729954,"Garbarino for Congress, Andrew",,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00080135,EB6283,,,COM,"Issa for Congress, Darrell",,,,,,P.O. Box 368,,Falls Church,VA,22040,P2024,,2023-03-21,2500.00,,Political Contribution,011,C00721332,"Issa for Congress, Darrell",,Issa,Darrell,,,,H,CA,49,,,,,,,,
SB23,C00080135,EB6282,,,COM,"Kim for Congress, Young",,,,,,"217 3rd Street, SE",,Washington,DC,20003,P2024,,2023-03-17,1500.00,,Political Contribution,011,C00665638,"Kim for Congress, Young",,Kim,Young,,,,H,CA,39,,,,,,,,
SB23,C00080135,EB6124,,,CCM,"LaMalfa Committee, The Doug",,,,,,2 W. Windsor Avenue,,Alexandria,VA,22301,P2024,,2023-01-27,5000.00,,Political Contribution,011,C00509422,"LaMalfa Committee, The Doug",,LaMalfa,Doug,,,,H,CA,01,,,,,,,,
SB23,C00080135,EB6192,,,COM,"Lofgren for Congress, Zoe",,,,,,P.O. Box 913,,San Jose,CA,95113,P2024,,2023-02-27,2500.00,,Political Contribution,011,C00289603,"Lofgren for Congress, Zoe",,Lofgren,Zoe,,,,H,CA,19,,,,,,,,
SB23,C00080135,EB6278,,,CCM,"Lucas for Congress, Frank",,,,,,"310 6th Street, SE",,Washington,DC,20003,P2024,,2023-03-17,2500.00,,Political Contribution,011,C00287912,"Lucas for Congress, Frank",,Lucas,Frank,,,,H,OK,03,,,,,,,,
SB23,C00080135,EB6310,,,CCM,"Lucas for Congress, Frank",,,,,,"310 6th Street, SE",,Washington,DC,20003,P2024,,2023-04-28,1000.00,,Political Contribution,011,C00287912,"Lucas for Congress, Frank",,Lucas,Frank,,,,H,OK,03,,,,,,,,
SB23,C00080135,EB6438,,,CCM,"Lucas for Congress, Frank",,,,,,"310 6th Street, SE",,Washington,DC,20003,P2024,,2023-06-29,1500.00,,Political Contribution,011,C00287912,"Lucas for Congress, Frank",,Lucas,Frank,,,,H,OK,03,,,,,,,,
SB23,C00080135,EB6439,,,CCM,"Lucas for Congress, Frank",,,,,,"310 6th Street, SE",,Washington,DC,20003,G2024,,2023-06-29,1000.00,,Political Contribution,011,C00287912,"Lucas for Congress, Frank",,Lucas,Frank,,,,H,OK,03,,,,,,,,
SB23,C00080135,EB6369,,,COM,"Matsui for Congress, Doris",,,,,,P.O. Box 83142,,Gaithersburg,MD,20883,P2024,,2023-05-15,1000.00,,Political Contribution,011,C00409219,"Matsui for Congress, Doris",,Matsui,Doris,,,,H,CA,06,,,,,,,,
