form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00274944,SB23.62068,,,CCM,ANNA ESHOO FOR CONGRESS,,,,,,P.O. BOX 636,,ANNANDALE,VA,22003,P2024,,2023-06-07,2500.00,,,,C00258475,,,,,,,,H,CA,18,,,,,,,,
SB23,C00274944,SB23.62074,,,CCM,BRIAN HIGGINS FOR CONGRESS,,,,,,"415 New Jersey Ave., SE",Unit 1,Washington,DC,20003,P2024,,2023-06-28,1000.00,,,,C00401034,,,,,,,,H,NY,26,,,,,,,,
SB23,C00274944,SB23.62075,,,CCM,CARAVEO FOR CONGRESS,,,,,,6129 LONG MEADOW ROAD,,McLEAN,VA,22101,P2024,,2023-06-28,2500.00,,,,C00787788,,,,,,,,H,CO,08,,,,,,,,
SB23,C00274944,SB23.62069,,,PAC,CONGRESSIONAL BLACK CAUCUS PAC,,,,,,1100 NEW JERSEY AVE SE,#2410,WASHINGTON,DC,20003,O2023,OTHER,2023-06-07,5000.00,,,,C00147512,,,,,,,,,,,,,,,,,,
SB23,C00274944,SB23.62076,,,PAC,CONTINUING AMERICA'S STRENGTH AND SECURITY PAC,,,,,,1006 PENDLETON STREET,,ALEXANDRIA,VA,22314,O2023,OTHER,2023-06-28,1000.00,,,,C00480228,,,,,,,,,,,,,,,,,,
SB23,C00274944,SB23.62077,,,CCM,DIANA FOR CONGRESS,,,,,,410 1ST STREET SE,FLOOR 2,WASHINGTON,DC,20003,P2024,,2023-06-28,1000.00,,,,C00741090,,,,,,,,H,TN,01,,,,,,,,
SB23,C00274944,SB23.62071,,,CCM,DON BACON FOR CONGRESS,,,,,,1200 TRINITY DRIVE,,ALEXANDRIA,VA,22314,P2024,,2023-06-07,1000.00,,,,C00575167,,,,,,,,H,NE,02,,,,,,,,
SB23,C00274944,SB23.62079,,,CCM,FEENSTRA FOR CONGRESS,,,,,,5827 COLFAX AVENUE,,ALEXANDRIA,VA,22311,P2024,,2023-06-28,2500.00,,,,C00693663,,,,,,,,H,IA,04,,,,,,,,
SB23,C00274944,SB23.62083,,,CCM,KAINE VICTORY FUND,,,,,,1490-5A QUARTERPATH RD #272,,WILLIAMSBURG,VA,23185,O2023,OTHER,2023-06-28,1500.00,,,,C00833350,,,,,,,,S,VA,,,,,,,,,
SB23,C00274944,SB23.62085,,,CCM,MATSUI FOR CONGRESS,,,,,,P.O. BOX 83142,,GAITHERSBURG,MD,20883,P2024,,2023-06-28,1000.00,,,,C00409219,,,,,,,,H,CA,06,,,,,,,,
SB23,C00274944,SB23.62086,,,CCM,MORAN VICTORY COMMITTEE,,,,,,220 W WINDSOR AVENUE,,ALEXANDRIA,VA,22301,O2023,OTHER,2023-06-28,5000.00,,,,C00616268,,,,,,,,,KS,,,,,,,,,
SB23,C00274944,SB23.62073,,,PAC,NRCC,,,,,,320 FIRST STREET,.,WASHINGTON,DC,20003,O2023,OTHER,2023-06-07,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB23,C00274944,SB23.62087,,,PTY,OHIO GRASSROOTS VICTORY FUND,,,,,,323 7TH STREET SE,,WASHINGTON,DC,20003,O2023,OTHER,2023-06-28,1000.00,,,,C00578609,,,,,,,,,,,,,,,,,,
SB23,C00274944,SB23.62089,,,CCM,PASCRELL FOR CONGRESS,,,,,,"38 IVY STREET, SE",,WASHINGTON,DC,20003,P2024,,2023-06-28,2000.00,,,,C00313510,,,,,,,,H,NJ,09,,,,,,,,
