form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00691915,SB23.I17536,,,CCM,BRIAN JACK FOR CONGRESS,,,,,,225 MARKET PLACE CONNECTOR,NUM 1055,PEACHTREE CITY,GA,30269,P2024,,2024-03-27,3300.00,,CONTRIBUTION,,C00872473,,,,,,,,,,,  ,,,,,,,
SB23,C00691915,SB23.I17537,,,CCM,BRIAN JACK FOR CONGRESS,,,,,,225 MARKET PLACE CONNECTOR,NUM 1055,PEACHTREE CITY,GA,30269,G2024,,2024-03-27,3300.00,,CONTRIBUTION,,C00872473,,,,,,,,,,,  ,,,,,,,
SB23,C00691915,SB23.I17520,,,CCM,FEDORCHAK FOR ND,,,,,,PO BOX 2422,,BISMARCK,ND,58502,P2024,,2024-03-01,3300.00,,CONTRIBUTION,,C00869370,,,,,,,,,,,  ,,,,,,,
SB23,C00691915,SB23.I17528,,,CCM,FRIENDS OF RICK BECKER,,,,,,1500 INTERCHANGE AVE,STE 100,BISMARCK,ND,58501,P2024,,2024-03-07,3300.00,,CONTRIBUTION,,C00866699,,,,,,,,,,,  ,,,,,,,
SB23,C00691915,SB23.I17518,,,CCM,HOGAN FOR MARYLAND INC.,,,,,,2077 SOMERVILLE ROAD,SUITE 206,ANNAPOLIS,MD,21401,P2024,,2024-03-01,3300.00,,CONTRIBUTION,,C00869016,,,,,,,,,,,  ,,,,,,,
SB23,C00691915,SB23.I17525,,,CCM,HOVDE FOR WISCONSIN,,,,,,PO BOX 2055,,MADISON,WI,53701,P2024,,2024-03-07,3300.00,,CONTRIBUTION,,C00870139,,,,,,,,,,,  ,,,,,,,
SB23,C00691915,SB23.I17526,,,CCM,HOVDE FOR WISCONSIN,,,,,,PO BOX 2055,,MADISON,WI,53701,G2024,,2024-03-07,3300.00,,CONTRIBUTION,,C00870139,,,,,,,,,,,  ,,,,,,,
SB23,C00691915,SB23.I17516,,,CCM,KARI LAKE FOR SENATE,,,,,,PO BOX 34341,,PHOENIX,AZ,85067,P2024,,2024-03-01,3300.00,,CONTRIBUTION,,C00852343,,S4AZ00220,LAKE,KARI,,,,S,AZ,,  ,,,,,,,
SB23,C00691915,SB23.I17514,,,CCM,NELLA FOR SENATE,,,,,,P.O. BOX 92918,,ALBUQUERQUE,NM,87199,P2024,,2024-03-01,3300.00,,CONTRIBUTION,,C00865956,,S4NM00183,DOMENICI,NELLA,LOUISE,,,S,NM,,  ,,,,,,,
SB23,C00691915,SB23.I17509,,,CCM,WALKER 4 NC,,,,,,PO BOX 99247,,RALEIGH,NC,27624,P2024,,2024-02-20,2500.00,,CONTRIBUTION,,C00543231,,H4NC06052,WALKER,BRADLEY,MARK,MR.,,H,NC,06,  ,,,,,,,
SB23,C00691915,SB23.I16848,,,ORG,JOHN TEICHERT FOR SENATE,,,,,,1296 CRONSON BOULEVARD,,CROFTON,MD,21114,P2024,,2024-01-18,3300.00,,CONTRIBUTION,,C00852038,,,,,,,,,,,  ,,,,,,,
