form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00015933,SB29.222747,,,CCM,Alex for Arizona,,,,,,4105 N 20th Street,,Phoenix,AZ,85016,P2024,,2023-10-18,500.00,,Arizona State Representative,,,Alex for Arizona,,Kolodin,Alexander,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222750,,,CCM,Alma for Arizona,,,,,,1095 S Meyer Avenue,,Tucson,AZ,85701,P2024,,2023-10-18,1000.00,,Arizona State Representative,,,Alma for Arizona,,Hernandez,Alma,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222616,,,CCM,Alma Hernandez for State Representative,,,,,,PO Box 766,,Tucson,AZ,85702,P2024,,2023-12-20,500.00,,Alma Hernandez for State Representative,,,Alma Hernandez for State Representative,,Hernandez,Alma,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222595,,,PAC,Arizona Chamber PAC,,,,,,100 N 7th Avenue,#400,Phoenix,AZ,85007,,,2023-12-20,10000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00015933,SB29.222570,,,PAC,Arizona Lodging & Tourism Super PAC,,,,,,1240 E Missouri Ave,,Phoenix,AZ,85014,,,2023-11-06,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00015933,SB29.222718,,,CCM,Arizonans for Matt Gress,,,,,,1934 E Camelback Road,,Phoenix,AZ,85016,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Arizonans for Matt Gress,,Gress,Matt,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222650,,,CCM,Arizonans for Matt Gress,,,,,,1934 E Camelback Road,,Phoenix,AZ,85016,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Arizonans for Matt Gress,,Gress,Matt,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222763,,,CCM,Arizonans for Matt Gress,,,,,,1934 E Camelback Road,,Phoenix,AZ,85016,P2022,,2023-12-31,-5000.00,,Void check dated 3/22/2022,,,Arizonans for Matt Gress,,Gress,Matt,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222679,,,CCM,Blattman for AZ,,,,,,445 E Main St,,Mesa,AZ,85203,P2024,,2023-09-06,500.00,,Arizona State Representative,,,Blattman for AZ,,Blattman,Seth,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222637,,,CCM,Blattman for AZ,,,,,,445 E Main St,,Mesa,AZ,85203,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Blattman for AZ,,Blattman,Seth,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222599,,,CCM,Borrelli Senate Committee,,,,,,2650 Diablo Drive,,Lake Havasu City,AZ,86406,P2024,,2023-12-20,500.00,,Arizona State Senate,,,Borrelli Senate Committee,,Borrelli,Sonny,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222606,,,CCM,Bravo for Arizona,,,,,,4405 N 31st Drive,,Phoenix,AZ,85017,P2024,,2023-12-20,500.00,,Arizona State Senate,,,Bravo for Arizona,,Bravo,Flavio,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222611,,,CCM,Brian Fernandez for State Senate,,,,,,PO Box 545,,Yuma,AZ,85366,P2024,,2023-12-20,500.00,,Arizona State Senate,,,Brian Fernandez for State Senate,,Fernandez,Brian,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222636,,,CCM,Catherine Miranda for State Senate,,,,,,5412 W Ellis Dr,,Laveen,AZ,85339,P2024,,2023-12-20,500.00,,Arizona State Senate,,,Catherine Miranda for State Senate,,Miranda,Catherine,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222645,,,CCM,Chris 4 Arizona,,,,,,4026 E Larkspur Drive,,Phoenix,AZ,85032,P2024,,2023-12-20,500.00,,Arizona State Senate,,,Chris 4 Arizona,,Marsh,Christine,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222727,,,CCM,Christine for Chandler,,,,,,3855 S McQueen Road,,Chandler,AZ,85286,P2024,,2023-09-29,500.00,,"Chandler, AZ Councilmember",,,Christine for Chandler,,Ellis,Christine,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222764,,,CCM,Committee to Elect Berdetta Hodge,,,,,,2141 E Rosarita Drive,,Tempe,AZ,85281,P2022,,2023-12-31,-500.00,,Void check dated 6/10/2022,,,Committee to Elect Berdetta Hodge,,Hodge,Berdetta,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222711,,,CCM,Committee to Elect David Marshall,,,,,,PO Box 2934,,Snowflake,AZ,85937,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Committee to Elect David Marshall,,Marshall,David,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222638,,,CCM,Committee to Elect David Marshall,,,,,,PO Box 2934,,Snowflake,AZ,85937,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Committee to Elect David Marshall,,Marshall,David,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222560,,,CCM,Conservatives for Cook,,,,,,PO Box 871,,Globe,AZ,85502,P2024,,2023-11-06,500.00,,Arizona State Senate,,,Conservatives for Cook,,Cook,David,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222639,,,CCM,Conservatives for Cook,,,,,,PO Box 871,,Globe,AZ,85502,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Conservatives for Cook,,Cook,David,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222717,,,CCM,Conservatives for Diaz,,,,,,PO Box 58,,Benson,AZ,85602,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Conservatives for Diaz,,Diaz,Lupe,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222620,,,CCM,Conservatives for Diaz,,,,,,PO Box 58,,Benson,AZ,85602,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Conservatives for Diaz,,Diaz,Lupe,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222751,,,CCM,Consuelo Hernandez for State Representative - District 21,,,,,,2230 E Nevada St,,Tucson,AZ,85706,P2024,,2023-10-18,1000.00,,Arizona State Representative,,,Consuelo Hernandez for State Representative - District 21,,Hernandez,Consuelo,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222614,,,CCM,Consuelo Hernandez for State Representative - District 21,,,,,,2230 E Nevada St,,Tucson,AZ,85706,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Consuelo Hernandez for State Representative - District 21,,Hernandez,Consuelo,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222633,,,CCM,Contreras for Arizona,,,,,,4392 E Sunrise Drive,,Phoenix,AZ,85044,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Contreras for Arizona,,Contreras,Patricia,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222563,,,CCM,Contreras for House,,,,,,12204 W Mohave St,,Avondale,AZ,85323,P2024,,2023-11-06,1000.00,,Arizona State Representative,,,Contreras for House,,Contreras,Lupe,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222612,,,CCM,Contreras for House,,,,,,12204 W Mohave St,,Avondale,AZ,85323,P2024,,2023-12-20,1000.00,,Arizona State Representative,,,Contreras for House,,Contreras,Lupe,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222700,,,CCM,Councilwoman Vicki Gillis,,,,,,13584 S 177th Lane,,Goodyear,AZ,85338,,,2023-09-18,500.00,,"Goodyear, AZ Councilment - debt relief",,,Councilwoman Vicki Gillis,,Gillis,Vicki,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222668,,,CCM,Daniel Valenzuela for Arizona,,,,,,8050 N 19th Avenue,,Phoenix,AZ,85021,P2024,,2023-08-15,1000.00,,"Maricopa County, AZ Supervisor",,,Daniel Valenzuela for Arizona,,Valenzuela,Daniel,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222615,,,CCM,Elect Gabaldon for Senate,,,,,,348 E Calle Garbillo,,Green Valley,AZ,85614,P2024,,2023-12-20,500.00,,Arizona State Senate,,,Elect Gabaldon for Senate,,Gabaldon,Rosanna,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222677,,,CCM,Elect Jack Sellers,,,,,,1902 W Peninsula Circle,,Chandler,AZ,85248,P2024,,2023-08-31,1000.00,,"Maricopa County, AZ Supervisor",,,Elect Jack Sellers,,Sellers,Jack,,,,,,,,,,,,,,
SB29,C00015933,SB29.222681,,,CCM,Elect Katie Hobbs,,,,,,530 E McDowell Rd,Box 107-407,Phoenix,AZ,85004,P2024,,2023-09-06,5000.00,,Arizona Governor,,,Elect Katie Hobbs,,Hobbs,Katie,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222716,,,CCM,Elect Kevin Payne for House,,,,,,8609 W Lawrence Lane,,Peoria,AZ,85345,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Elect Kevin Payne for House,,Payne,Kevin,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222605,,,CCM,Elect Kevin Payne for House,,,,,,8609 W Lawrence Lane,,Peoria,AZ,85345,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Elect Kevin Payne for House,,Payne,Kevin,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222680,,,CCM,Eva Diaz for State Senate - LD22,,,,,,901 N. Christa Way,,Tolleson,AZ,85353,P2024,,2023-09-06,500.00,,Arizona State Senate,,,Eva Diaz for State Senate - LD22,,Diaz,Eva,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222613,,,CCM,Eva Diaz for State Senate - LD22,,,,,,901 N. Christa Way,,Tolleson,AZ,85353,P2024,,2023-12-20,500.00,,Arizona State Senate,,,Eva Diaz for State Senate - LD22,,Diaz,Eva,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222699,,,CCM,Friends of Laura Kaino,,,,,,1635 N 144th Avenue,,Goodyear,AZ,85395,P2024,,2023-09-18,500.00,,"Goodyear, AZ Councilmember",,,Friends of Laura Kaino,,Kaino,Laura,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222628,,,CCM,Friends of Warren Petersen,,,,,,3425 E Augusta Ct,,Queen Creek,AZ,85142,P2024,,2023-12-20,1000.00,,Arizona State Senate,,,Friends of Warren Petersen,,Petersen,Warren,,,,,AZ,,,,,,,,,
