form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00029447,500017622,,,CCM,Adam Gray For Congress,,,,,,400 Capitol Mall,Ste 1545,Sacramento,CA,958144434,G2024,,2024-05-02,5000.00,0.00,Contribution,,C00801431,,,GRAY,ADAM,C.,,,H,CA,13,,,,,,,,
SB23,C00029447,500017667,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00029447,500017656,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00029447,500017675,,,CCM,Angus King for US Senate Campaign,,,,,,114 Maine St,Ste 1A,Brunswick,ME,040112029,P2024,,2024-05-16,2500.00,0.00,Contribution,,C00516047,,,KING,ANGUS STANLEY,,,JR,S,ME,,,,,,,,,
SB23,C00029447,500017642,,,PTY,Arizona Democratic Party,,,,,,PO Box 36123,,Phoenix,AZ,850676123,,,2024-05-10,5000.00,0.00,Contribution,,C00166710,Arizona Democratic Party,,,,,,,,,,,,,,,,,
SB23,C00029447,500017671,,,CCM,BONAMICI FOR CONGRESS,,,,,,PO Box 1632,,Beaverton,OR,970751632,P2024,,2024-05-16,1000.00,0.00,Contribution,,C00500421,,,BONAMICI,SUZANNE,,,,H,OR,01,,,,,,,,
SB23,C00029447,500017630,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2024-05-10,2500.00,0.00,Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00029447,500017631,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00029447,500017655,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO Box 414,,Scranton,PA,185010414,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00509968,,,CARTWRIGHT,MATTHEW A.,,,,H,PA,08,,,,,,,,
SB23,C00029447,500017676,,,CCM,CHRISSY HOULAHAN FOR CONGRESS,,,,,,PO Box 222,,Devon,PA,193330222,G2024,,2024-05-16,2500.00,0.00,Contribution,,C00637371,,,HOULAHAN,CHRISSY,,,,H,PA,06,,,,,,,,
SB23,C00029447,500017624,,,CCM,CISNEROS FOR CONGRESS,,,,,,PO Box 40,,Placentia,CA,928710040,G2024,,2024-05-02,5000.00,0.00,Contribution,,C00850420,,,CISNEROS,GILBERT,,,,H,CA,31,,,,,,,,
SB23,C00029447,500017652,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
SB23,C00029447,500017643,,,CCM,CRAMER FOR SENATE,,,,,,PO Box 396,,Bismarck,ND,585020396,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00504704,,,CRAMER,KEVIN,,,,S,ND,,,,,,,,,
SB23,C00029447,500017619,,,CCM,DAN CRENSHAW FOR CONGRESS,,,,,,PO Box 430965,,Houston,TX,772430965,G2024,,2024-05-02,1000.00,0.00,Contribution,,C00660795,,,CRENSHAW,DANIEL,,,,H,TX,02,,,,,,,,
SB23,C00029447,500017626,,,CCM,DAVE MIN FOR CONGRESS,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-05-02,5000.00,0.00,Contribution,,C00831537,,,MIN,DAVE,,,,H,CA,47,,,,,,,,
SB23,C00029447,500017634,,,CCM,Don Davis For NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,G2024,,2024-05-10,2500.00,0.00,Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,
SB23,C00029447,500017680,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO Box 2728,,Issaquah,WA,980270125,G2024,,2024-05-23,5000.00,0.00,"Contribution, $1000 Refund Requested",,C00652628,,,SCHRIER,KIM,,Dr.,,H,WA,08,,,,,,,,
SB23,C00029447,500017644,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,,,,,,,,,
SB23,C00029447,500017664,,,CCM,Emilia Sykes For Congress,,,,,,PO Box 1347,,Akron,OH,443091347,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,
SB23,C00029447,500017660,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00029447,500017653,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,PO Box 1487,,Waterbury,CT,067211487,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00029447,500017635,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO Box 52008,,Casper,WY,826052008,P2024,,2024-05-10,3500.00,0.00,Contribution,,C00436386,,,BARRASSO,JOHN,A,,,S,WY,,,,,,,,,
SB23,C00029447,500017646,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO Box 52008,,Casper,WY,826052008,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00436386,,,BARRASSO,JOHN,A,,,S,WY,,,,,,,,,
SB23,C00029447,500017679,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2024-05-16,2500.00,0.00,Contribution,,C00420760,,,HIRONO,MAZIE,,,,S,HI,,,,,,,,,
SB23,C00029447,500017628,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,PO Box 15293,,Washington,DC,200030293,G2024,,2024-05-10,2500.00,0.00,Contribution,,C00264697,,,BROWN,SHERROD,,,,S,OH,,,,,,,,,
SB23,C00029447,500017669,,,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00029447,500017647,,,CCM,GALLEGO FOR ARIZONA,,,,,,PO Box 1710,,Phoenix,AZ,850011710,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00558627,,,GALLEGO,RUBEN,,,,S,AZ,,,,,,,,,
SB23,C00029447,500017674,,,CCM,GARBARINO FOR CONGRESS,,,,,,PO Box 101,,Bayport,NY,117050101,G2024,,2024-05-16,2500.00,0.00,Contribution,,C00729954,,,GARBARINO,ANDREW,,,,H,NY,02,,,,,,,,
SB23,C00029447,500017638,,,CCM,JOHN CURTIS FOR UTAH,,,,,,PO Box 296,,Provo,UT,846030296,P2024,,2024-05-10,4000.00,0.00,Contribution,,C00647339,,,CURTIS,JOHN,,,,S,UT,,,,,,,,,
SB23,C00029447,500017645,,,CCM,JOHN CURTIS FOR UTAH,,,,,,PO Box 296,,Provo,UT,846030296,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00647339,,,CURTIS,JOHN,,,,S,UT,,,,,,,,,
SB23,C00029447,500017625,,,CCM,JOHNNY O FOR CONGRESS,,,,,,711 W 40th St,Ste 330,Baltimore,MD,212112142,P2024,,2024-05-02,5000.00,0.00,Contribution,,C00867747,,,OLSZEWSKI,JOHN,JR.,,,H,MD,02,,,,,,,,
SB23,C00029447,500017648,,,CCM,JULIE JOHNSON FOR CONGRESS,,,,,,PO Box 802765,,Dallas,TX,753802765,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00843003,,,JOHNSON,JULIE,,,,H,TX,32,,,,,,,,
SB23,C00029447,500017663,,,CCM,KAPTUR FOR CONGRESS,,,,,,PO Box 899,,Toledo,OH,436970899,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00154625,,,KAPTUR,MARCY,,,,H,OH,09,,,,,,,,
SB23,C00029447,500017673,,,PAC,KEYSTONE AMERICA PAC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2024-05-16,2500.00,0.00,Contribution,,C00439992,KEYSTONE AMERICA PAC,,,,,,,,,,,,,,,,,
SB23,C00029447,500017632,,,CCM,Landsman For Congress,,,,,,PO Box 413,,Cincinnati,OH,452010413,G2024,,2024-05-10,2500.00,0.00,Contribution,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00029447,500017623,,,CCM,LATEEFAH FOR CONGRESS,,,,,,1714 Franklin St,Ste Pm 100,Oakland,CA,946123409,G2024,,2024-05-02,5000.00,0.00,Contribution,,C00834291,,,SIMON,LATEEFAH,,,,H,CA,12,,,,,,,,
SB23,C00029447,500017658,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00029447,500017640,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO Box 25763,,Albuquerque,NM,871250763,P2024,,2024-05-10,5000.00,0.00,Contribution,,C00434563,,,HEINRICH,MARTIN TREVOR,,Mr.,,S,NM,,,,,,,,,
SB23,C00029447,500017657,,,CCM,Mary Peltola For Alaska,,,,,,PO Box 210014,,Anchorage,AK,995210014,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00029447,500017668,,,CCM,MIKE LEVIN FOR CONGRESS,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00634253,,,LEVIN,MIKE,,,,H,CA,49,,,,,,,,
SB23,C00029447,500017677,,,CCM,MOORE FOR CONGRESS,,,,,,PO Box 16646,,Milwaukee,WI,532160646,P2024,,2024-05-16,2500.00,0.00,Contribution,,C00397505,,,MOORE,GWEN S,,,,H,WI,04,,,,,,,,
SB23,C00029447,500017661,,,CCM,MRVAN FOR CONGRESS,,,,,,PO Box 55,,Crown Point,IN,463080055,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00727529,,,MRVAN,FRANK J,,,,H,IN,01,,,,,,,,
SB23,C00029447,500017639,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,G2024,,2024-05-10,4000.00,0.00,Contribution,,C00668228,,,HORSFORD,STEVEN ALEXZANDER,,,,H,NV,04,,,,,,,,
SB23,C00029447,500017659,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00029447,500017650,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-05-10,5000.00,0.00,Contribution,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00029447,500017620,,,CCM,PRAMILA FOR CONGRESS,,,,,,PO Box 21912,,Seattle,WA,981113912,P2024,,2024-05-02,1500.00,0.00,Contribution,,C00605592,,,JAYAPAL,PRAMILA,,,,H,WA,07,,,,,,,,
SB23,C00029447,500017621,,,CCM,PRAMILA FOR CONGRESS,,,,,,PO Box 21912,,Seattle,WA,981113912,G2024,,2024-05-02,1000.00,0.00,Contribution,,C00605592,,,JAYAPAL,PRAMILA,,,,H,WA,07,,,,,,,,
SB23,C00029447,500017641,,,PAC,RESPONSIBILITY AND FREEDOM WORK PAC (RFWPAC),,,,,,PO Box 54,,Jackson,MS,392050054,,,2024-05-10,5000.00,0.00,Contribution,,C00368696,RESPONSIBILITY AND FREEDOM WORK PAC (RFWPAC),,,,,,,,,,,,,,,,,
