form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00007542,SB23.53334,,,PAC,AMERICAN MOSAIC PAC,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,O2024,other,2024-05-01,5000.00,,federal,,C00694471,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53340,,,PAC,ANNIE PAC,,,,,,1 Park Road,5th Floor,Providence,RI,02903,O2024,other,2024-05-01,5000.00,,FEDERAL,,C00540062,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53383,,,COM,A WOMAN'S PLACE PAC,,,,,,PO BOX 15320,,WASHINGTON,DC,20003,O2024,other,2024-05-21,5000.00,,federal,,C00699421,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53363,,,CAN,,BOHANNAN,CHRISTINA,,,,1725 WINDSOR COURT,,IOWA CITY,IA,52245,P2024,,2024-05-13,5000.00,,,,,,H2IA02111,,,,,,H,IA,01,,,,,,,,
SB23,C00007542,SB23.53392,,,COM,COLIN ALLRED VICTORY FUND,,,,,,611 PENNSYLVANIA AVE SE,#143,WASHINGTON,DC,20003,O2024,other,2024-05-01,5000.00,,federal,,C00862995,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53344,,,CAN,,CONAWAY,HERB,,,,1500 2ND AVENUE,,DELANCO,NJ,08075,G2024,,2024-05-01,2500.00,,,,,,H4NJ03080,,,,,,H,NJ,03,,,,,,,,
SB23,C00007542,SB23.53382,,,CAN,,COURTNEY,JOSEPH D,,,,9 TOBIAS COURT,,VERNON,CT,06066,G2024,,2024-05-21,2500.00,,,,,,H2CT02112,,,,,,H,CT,02,,,,,,,,
SB23,C00007542,SB23.53386,,,CAN,,CROCKETT,JASMINE,,,,PO BOX 227235,,DALLAS,TX,75222,G2024,,2024-05-21,2500.00,,,,,,H2TX30178,,,,,,H,TX,30,,,,,,,,
SB23,C00007542,SB23.53373,,,CAN,,FIGURES,SHOMARI C.,,,,PO BOX 40910,907 SPRING HILL AVENUE,MOBILE,AL,36604,G2024,,2024-05-13,5000.00,,,,,,H4AL02170,,,,,,H,AL,02,,,,,,,,
SB23,C00007542,SB23.53379,,,CAN,,FRIEDMAN,LAURA,,,,PO BOX 27296,,LOS ANGELES,CA,90027,G2024,,2024-05-21,5000.00,,,,,,H4CA30149,,,,,,H,CA,30,,,,,,,,
SB23,C00007542,SB23.53347,,,PAC,GENERATION GO LEADERSHIP PAC,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,O2024,other,2024-05-01,5000.00,,federal,,C00683250,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53385,,,CAN,,GILLEN,LAURA,,,,PO BOX 774,,ROCKVILLE CENTRE,NY,11571,G2024,,2024-05-21,5000.00,,,,,,H2NY04244,,,,,,H,NY,04,,,,,,,,
SB23,C00007542,SB23.53338,,,COM,GOLDEN STATE DEMOCRACY PAC,,,,,,"312 CLAY STREET, SUITE 300",,OAKLAND,CA,94607,O2024,other,2024-05-01,5000.00,,federal,,C00867978,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53387,,,PAC,GRANGE PAC,,,,,,"3107 W PLACE, SE",,WASHINGTON,DC,20020,O2024,other,2024-05-21,5000.00,,federal,,C00700203,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53332,,,PAC,HMS SCRAP PAC,,,,,,PO BOX 15293,,WASHINGTON,DC,20003,O2024,other,2024-05-01,5000.00,,federal,,C00746735,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53326,,,PAC,HOPE PAC,,,,,,PO BOX 7176,,BOULDER,CO,80306,O2024,other,2024-05-01,5000.00,,federal,,C00701680,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53376,,,COM,HOYER'S MAJORITY FUND,,,,,,700 13TH STREET NW SUITE 600,,WASHINGTON,DC,20005,O2024,other,2024-05-21,5000.00,,federal,,C00513002,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53341,,,CAN,,JOHNSON,JULIE,,,,PO BOX 802765,,DALLAS,TX,75380,O2024,other,2024-05-01,5000.00,,federal - primary debt,,,,H4TX32089,,,,,,H,TX,32,,,,,,,,
SB23,C00007542,SB23.53343,,,CAN,,JOHNSON,JULIE,,,,PO BOX 802765,,DALLAS,TX,75380,G2024,,2024-05-01,5000.00,,,,,,H4TX32089,,,,,,H,TX,32,,,,,,,,
SB23,C00007542,SB23.53371,,,CAN,,LAWLER,MICHAEL VINCENT,,,,PO BOX 87,,SOUTH SALEM,NY,10590,P2024,,2024-05-13,2500.00,,,,,,H2NY17162,,,,,,H,NY,17,,,,,,,,
SB23,C00007542,SB23.53390,,,PAC,LIFTOFF PAC,,,,,,PO BOX 33400,,PHOENIX,AZ,85067,O2024,other,2024-05-21,4000.00,,federal,,C00785816,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53381,,,CAN,,MANNION,JOHN W,,,,PO BOX 11131,,SYRACUSE,NY,13218,G2024,,2024-05-21,5000.00,,,,,,H4NY22085,,,,,,H,NY,22,,,,,,,,
SB23,C00007542,SB23.53367,,,CAN,,MCDONALD RIVET,KRISTEN,,,,PO BOX 854,,BAY CITY,MI,48707,P2024,,2024-05-13,5000.00,,,,,,H4MI08218,,,,,,H,MI,08,,,,,,,,
SB23,C00007542,SB23.53346,,,CAN,,MFUME,KWEISI,,,,PO BOX 31649,,BALTIMORE,MD,21207,P2024,,2024-05-01,3000.00,,,,,,H0MD07114,,,,,,H,MD,07,,,,,,,,
SB23,C00007542,SB23.53353,,,CAN,,Miller,Adam,,,,1173 BAILEY NOEL DR,APT. 204,COLUMBUS,OH,43228,G2024,,2024-05-01,5000.00,,,,,,H4OH15083,,,,,,H,OH,15,,,,,,,,
SB23,C00007542,SB23.53348,,,PAC,MINNESOTA SECOND DISTRICT VICTORY COMMITTEE,,,,,,P.O. BOX 22116,,EAGAN,MN,55122,O2024,other,2024-05-01,5000.00,,federal,,C00713560,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53351,,,CAN,,MORALES,EDUARDO,,,,PO BOX 42307,,PORTLAND,OR,97242,P2024,,2024-05-01,5000.00,,,,,,H4OR03168,,,,,,H,OR,03,,,,,,,,
SB23,C00007542,SB23.53369,,,CAN,,OLSZEWSKI,JOHN ANTHONY JR.,,,,711 W 40TH ST STE 330,,BALTIMORE,MD,21211,P2024,,2024-05-13,5000.00,,,,,,H4MD02232,,,,,,H,MD,02,,,,,,,,
SB23,C00007542,SB23.53378,,,CAN,,RAMIREZ,DELIA,,,,1647 N CENTRAL PARK,,CHICAGO,IL,60647,G2024,,2024-05-21,5000.00,,,,,,H2IL03162,,,,,,H,IL,03,,,,,,,,
SB23,C00007542,SB23.53333,,,CAN,,RILEY,JOSH,,,,213 TIOGA STREET,PO BOX 6806,ITHACA,NY,14851,P2024,,2024-05-01,5000.00,,,,,,H8NY22177,,,,,,H,NY,19,,,,,,,,
SB23,C00007542,SB23.53356,,,CAN,,ROLLINS,WILL,,,,PO BOX 6282,414 W GRAND BLVD,CORONA,CA,92878,G2024,,2024-05-01,5000.00,,,,,,H2CA42205,,,,,,H,CA,41,,,,,,,,
SB23,C00007542,SB23.53349,,,COM,SOUTHERN CALIFORNIA FUND,,,,,,777 S. FIGUEROA STREET,SUITE 4050,LOS ANGELES,CA,90017,O2024,other,2024-05-01,5000.00,,federal,,C00361410,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53360,,,PAC,SYNERGY PAC,,,,,,6849 OLD DOMINION DRIVE SUITE 222,,MCLEAN,VA,22101,O2024,other,2024-05-01,5000.00,,FEDERAL,,C00409623,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53361,,,PAC,VISIONARY PAC,,,,,,1015 BOB O LINK ROAD,,HIGHLAND PARK,IL,60035,O2024,other,2024-05-13,5000.00,,federal,,C00603134,,,,,,,,,,,,,,,,,,
