form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00785899,SB29.6112,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-10-17,256.75,,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6113,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-10-21,1066.50,,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6114,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-10-25,632.00,,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6115,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-10-28,99.15,,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6116,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-11-04,395.00,,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6117,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-11-05,98.75,,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6118,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-11-12,98.75,,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6119,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-11-18,197.50,,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6107,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,28255,,,2024-10-18,5.00,,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6103,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,28255,,,2024-10-21,30.00,,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6104,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,28255,,,2024-10-22,30.00,,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6108,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,28255,,,2024-10-29,5.00,,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6105,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,28255,,,2024-10-30,30.00,,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6109,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,28255,,,2024-10-31,5.00,,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6110,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,28255,,,2024-11-01,5.00,,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6106,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,28255,,,2024-11-05,30.00,,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6111,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,28255,,,2024-11-05,5.00,,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6120,,,ORG,"Next Level Partners, LLC",,,,,,PO Box 15320,,Washington,DC,20003,,,2024-11-04,1420.42,,Non-Contribution Account: Consultant - Compliance,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6121,,,ORG,"Next Level Partners, LLC",,,,,,PO Box 15320,,Washington,DC,20003,,,2024-11-13,360.00,,Non-Contribution Account: Consultant - Compliance,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6219,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-10-17,15450.00,,Non-Contribution Account: Reimbursement (Vendors that aggregate over $200 listed below),,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6219.0,SB29.6219,SB29,ORG,A1Food Depot,,,,,,1195 Spofford Ave,,Bronx,NY,10474,,,2024-10-17,15450.00,,Food Bank Donation,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6122,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-10-23,25000.00,,Non-Contribution Account: Consultant - Fundraising/Management,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6123,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-10-25,6950.00,,Non-Contribution Account: Consultant - Fundraising/Management,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6124,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-10-28,25000.00,,Non-Contribution Account: Consultant - Fundraising/Management,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6125,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-10-30,25130.00,,Non-Contribution Account: Consultant - Fundraising/Management,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6222,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-10-30,38513.14,,Non-Contribution Account: Reimbursement (Vendors that aggregate over $200 listed below),,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6222.0,SB29.6222,SB29,ORG,Coyote Ranch,,,,,,PO Box 13036,,Coyote,CA,95013,,,2024-10-30,38513.14,,Event Space & Catering,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6225,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-10-30,4534.25,,Non-Contribution Account: Reimbursement (Vendors that aggregate over $200 listed below),,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6225.0,SB29.6225,SB29,ORG,Grandin Road,,,,,,8939 Union Centre Blvd,,West Chester Township,OH,45069,,,2024-10-30,4534.25,,Donor Gifts,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6226,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-11-04,8235.95,,Non-Contribution Account: Reimbursement (Vendors that aggregate over $200 listed below),,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6226.0,SB29.6226,SB29,ORG,Grandin Road,,,,,,8939 Union Centre Blvd,,West Chester Township,OH,45069,,,2024-11-04,303.58,,Donor Gifts,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6226.1,SB29.6226,SB29,ORG,UPS Store,,,,,,6060 Cornerstone Court W,,San Diego,CA,92121,,,2024-11-04,1628.38,,Shipping,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6226.2,SB29.6226,SB29,ORG,UPS Store,,,,,,6060 Cornerstone Court W,,San Diego,CA,92121,,,2024-11-04,2202.35,,Shipping,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6226.3,SB29.6226,SB29,ORG,UPS Store,,,,,,6060 Cornerstone Court W,,San Diego,CA,92121,,,2024-11-04,2530.83,,Shipping,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6226.4,SB29.6226,SB29,ORG,Booking.com,,,,,,4147 Eastern Ave SE,Suite 100,Grand Rapids,MI,49508,,,2024-11-04,1316.86,,Lodging,,,,,,,,,,,,,,,,,,,X,
