form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00785899,SE.5997,,,ORG,"Political Animals, LLC",,,,,,"416 Florida Ave, NW",,Washington,DC,20001,G2024,,2024-10-18,49929.24,2024-10-18,49929.24,Direct Mail,,C00785899,S,H2CA43245,Takano,Mark,,,,H,39,CA,May,Jennifer,,,,2024-12-05,
SE,C00785899,SE.5998,,,ORG,"Political Animals, LLC",,,,,,"416 Florida Ave, NW",,Washington,DC,20001,G2024,,2024-10-18,65271.17,2024-10-18,195365.20,Direct Mail,,C00785899,S,H0NY15160,Torres,Ritchie,John,,,H,15,NY,May,Jennifer,,,,2024-12-05,
SE,C00785899,SE.6066,,,ORG,"Political Animals, LLC",,,,,,"416 Florida Ave, NW",,Washington,DC,20001,G2024,,2024-10-24,47192.67,2024-10-24,97121.91,Direct Mail,,C00785899,S,H2CA43245,Takano,Mark,,,,H,39,CA,May,Jennifer,,,,2024-12-05,
SE,C00785899,SE.6067,,,ORG,"Political Animals, LLC",,,,,,"416 Florida Ave, NW",,Washington,DC,20001,G2024,,2024-10-24,38595.17,2024-10-24,157319.10,Direct Mail,,C00785899,S,H2VT01076,Balint,Becca,,,,H,00,VT,May,Jennifer,,,,2024-12-05,
SE,C00785899,SE.6070,,,ORG,"Political Animals, LLC",,,,,,"416 Florida Ave, NW",,Washington,DC,20001,G2024,,2024-10-24,18732.73,2024-10-24,214097.93,Direct Mail,,C00785899,S,H0NY15160,Torres,Ritchie,John,,,H,15,NY,May,Jennifer,,,,2024-12-05,
SE,C00785899,SE.6073,,,ORG,"Political Animals, LLC",,,,,,"416 Florida Ave, NW",,Washington,DC,20001,G2024,,2024-10-28,13036.27,2024-10-28,227134.20,Direct Mail,,C00785899,S,H0NY15160,Torres,Ritchie,John,,,H,15,NY,May,Jennifer,,,,2024-12-05,
SE,C00785899,SE.6074,,,ORG,"Political Animals, LLC",,,,,,"416 Florida Ave, NW",,Washington,DC,20001,G2024,,2024-10-28,44002.69,2024-10-28,141124.60,Direct Mail,,C00785899,S,H2CA43245,Takano,Mark,,,,H,39,CA,May,Jennifer,,,,2024-12-05,
SE,C00785899,SE.6078,,,ORG,"Political Animals, LLC",,,,,,"416 Florida Ave, NW",,Washington,DC,20001,G2024,,2024-10-29,20000.00,2024-10-29,20000.00,Direct Mail,,C00785899,S,H4CA16239,Low,Evan,,,,H,16,CA,May,Jennifer,,,,2024-12-05,
SE,C00785899,SE.6081,,,ORG,"Political Animals, LLC",,,,,,"416 Florida Ave, NW",,Washington,DC,20001,G2024,,2024-10-31,30000.00,2024-10-31,50000.00,Live Calls,,C00785899,S,H4CA16239,Low,Evan,,,,H,16,CA,May,Jennifer,,,,2024-12-05,
SE,C00785899,SE.6085,,,ORG,"Political Animals, LLC",,,,,,"416 Florida Ave, NW",,Washington,DC,20001,G2024,,2024-11-03,20000.00,2024-11-03,70000.00,Live Calls,,C00785899,S,H4CA16239,Low,Evan,,,,H,16,CA,May,Jennifer,,,,2024-12-05,
