form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00040998,32295010,,,CCM,Jerry Carl For Congress,,,,,,PO Box 852138,,Mobile,AL,36685,P2023,,2023-11-07,2500.00,0.00,,011,C00697789,Jerry Carl For Congress,H0AL01055,Carl,Jerry,,,Jr,H,AL,01,,,,,,,,
SB23,C00040998,32295011,,,PTY,Democratic Congressional Campaign Committee,,,,,,"430 South Capitol St., SE",,Washington,DC,20003,,,2023-11-07,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00040998,32295012,,,PTY,Democratic Senatorial Campaign Committee,,,,,,120 Maryland Ave NE,,Washington,DC,20002,,,2023-11-07,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00040998,32295013,,,PTY,National Republican Congressional Committee,,,,,,"320 First Street, S.E.",,Washington,DC,20003,,,2023-11-07,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00040998,32295014,,,PTY,National Republican Senatorial Committee,,,,,,"425 Second Street, NE",,Washington,DC,20002,,,2023-11-07,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00040998,32295065,,,CCM,Westerman For Congress,,,,,,PO Box 21097,,Hot Springs,AR,71903,P2023,,2023-11-21,5000.00,0.00,,011,C00548180,Westerman For Congress,H4AR04048,Westerman,Bruce,,Rep.,,H,AR,04,,,,,,,,
SB23,C00040998,32295066,,,CCM,Crawford For Congress,,,,,,PO Box 16956,,Jonesboro,AR,72403,P2023,,2023-11-21,5000.00,0.00,,011,C00462374,Crawford For Congress,H0AR01083,Crawford,Rick,A.,Rep.,,H,AR,01,,,,,,,,
SB23,C00040998,32295067,,,CCM,French Hill For Arkansas,,,,,,PO Box 7841,,Little Rock,AR,72217,P2023,,2023-11-21,5000.00,0.00,,011,C00551275,French Hill For Arkansas,H4AR02141,Hill,French,,Rep.,,H,AR,02,,,,,,,,
SB23,C00040998,32295068,,,CCM,Womack For Congress Committee,,,,,,PO Box 508,,Rogers,AR,72757,P2023,,2023-11-21,5000.00,0.00,,011,C00477745,Womack For Congress Committee,H0AR03055,Womack,Stephen,A.,Rep.,,H,AR,03,,,,,,,,
SB23,C00040998,32295069,,,CCM,Larson For Congress,,,,,,PO Box 261172,,Hartford,CT,06126,C2024,Convention2024,2023-11-21,5000.00,0.00,,011,C00330142,Larson For Congress,H8CT01046,Larson,John,B.,Rep.,,H,CT,01,,,,,,,,
SB23,C00040998,32295070,,,CCM,Emmer For Congress,,,,,,PO Box 998,,Anoka,MN,55303,P2023,,2023-11-21,5000.00,0.00,,011,C00545749,Emmer For Congress,H4MN06087,Emmer,Thomas,,,Jr.,H,MN,06,,,,,,,,
SB23,C00040998,32295072,,,CCM,Deb Fischer For Us Senate,,,,,,"5555 South St, Ste. 200",,Lincoln,NE,68506,P2023,,2023-11-21,1000.00,0.00,,011,C00498907,Deb Fischer For Us Senate,S2NE00094,Fischer,Deb,,Sen.,,S,NE,,,,,,,,,
SB23,C00040998,32295105,,,PAC,Wolverine PAC,,,,,,P.O. Box 636,,Annandale,VA,22003,,,2023-11-28,2500.00,0.00,,011,C00451583,,,,,,,,,,,,,,,,,,
SB23,C00040998,32295106,,,PAC,First in Freedom PAC,,,,,,"824 S. Milledge Ave, Suite 101",,Athens,GA,30605,,,2023-11-28,5000.00,0.00,,011,C00540146,,,,,,,,,,,,,,,,,,
SB23,C00040998,32295107,,,PAC,Bulldog PAC,,,,,,228 S Washington St,Suite 115,Alexandria,VA,22314,,,2023-11-28,5000.00,0.00,,011,C00672733,,,,,,,,,,,,,,,,,,
SB23,C00040998,32295108,,,CCM,Jennifer Boysko for Congress,,,,,,P.O. Box 15320,,Washington,DC,20003,P2023,,2023-11-28,5000.00,0.00,,011,C00856047,Jennifer Boysko for Congress,H4VA10238,Boysko,Jennifer,,,,H,VA,10,,,,,,,,
