form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00843250,500164964,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2023-09-28,8800.00,0.00,Transfer,,C00431056,,,CASEY,ROBERT,,,JR.,S,PA,00,,,,,,,,
SB22,C00843250,500164971,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2023-11-30,15200.00,0.00,Transfer,,C00431056,,,CASEY,ROBERT,,,JR.,S,PA,00,,,,,,,,
SB22,C00843250,500164978,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2023-12-28,9160.00,0.00,Transfer,,C00431056,,,CASEY,ROBERT,,,JR.,S,PA,00,,,,,,,,
SB22,C00843250,500164968,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-09-28,16000.00,0.00,Transfer,,C00042366,,,,,,,,,,,,,,,,,,
SB22,C00843250,500164975,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-11-30,7100.00,0.00,Transfer,,C00042366,,,,,,,,,,,,,,,,,,
SB22,C00843250,500164982,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-12-28,107650.00,0.00,Transfer,,C00042366,,,,,,,,,,,,,,,,,,
SB22,C00843250,500164963,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-09-28,8800.00,0.00,Transfer,,C00264697,,,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB22,C00843250,500164970,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-11-30,15200.00,0.00,Transfer,,C00264697,,,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB22,C00843250,500164977,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-12-28,9160.00,0.00,Transfer,,C00264697,,,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB22,C00843250,500164967,,,PAC,LIFTOFF PAC,,,,,,PO Box 33400,,Phoenix,AZ,850673400,,,2023-09-28,4600.00,0.00,Transfer,,C00785816,,,,,,,,,,,,,,,,,,
