form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00693127,SB23.5727,,,PAC,BELIEF IN LIFE AND LIBERTY POLITICAL ACTION COMMITTEE (BILL'S PAC),,,,,,PO BOX 906,,MARIETTA,OH,45750,O2022,Annual,2023-06-12,-5000.00,,Void of Previous-Uncashed,,C00545079,,,,,,,,,,,,,,,,,,
SB23,C00693127,SB23.5674,,,CCM,"BEN CLINE FOR CONGRESS, INC.",,,,,,P.O. BOX 1790,,HARRISONBURG,VA,22803,P2024,,2023-06-02,1000.00,,Contribution,,C00661561,"BEN CLINE FOR CONGRESS, INC.",H8VA06104,CLINE,BENJAMIN LEE,,,,H,VA,06,,,,,,,,
SB23,C00693127,SB23.5677,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,P2024,,2023-06-02,1000.00,,Contribution,,C00607416,BRIAN FITZPATRICK FOR ALL OF US,H6PA08277,FITZPATRICK,BRIAN,,,,H,PA,01,,,,,,,,
SB23,C00693127,SB23.5726,,,PAC,CITIZENS STRENGTHENING OUR MESSAGE IN THE HOUSE,,,,,,PO BOX 3168,,HAMILTON,NJ,08619,O2022,Annual,2023-06-12,-5000.00,,Void of Previous-Uncashed,,C00524322,,,,,,,,,,,,,,,,,,
SB23,C00693127,SB23.5676,,,CCM,DESPOSITO FOR NEW YORK,,,,,,PO BOX 188,,ISLAND PARK,NY,11558,P2024,,2023-06-02,1000.00,,Contribution,,C00809426,DESPOSITO FOR NEW YORK,H2NY04277,DESPOSITO,ANTHONY P,,,,H,NY,04,,,,,,,,
SB23,C00693127,SB23.5678,,,CCM,GARBARINO FOR CONGRESS,,,,,,PO BOX 101,,BAYPORT,NY,11705,P2024,,2023-06-02,1000.00,,Contribution,,C00729954,GARBARINO FOR CONGRESS,H0NY02234,GARBARINO,ANDREW,,,,H,NY,02,,,,,,,,
SB23,C00693127,SB23.5680,,,PAC,Jenniffer For Congress,,,,,,P O Box 367111,,San Juan,PR,00936,P2024,,2023-06-02,1000.00,,Contribution,,,,H6PR00082,GONZALEZ COLON,JENNIFFER,,,,H,PR,00,,,,,,,,
SB23,C00693127,SB23.5685,,,CCM,JOHNSON FOR CONGRESS,,,,,,PO BOX 906,,MARIETTA,OH,45750,P2024,,2023-06-02,1000.00,,Contribution,,C00476820,JOHNSON FOR CONGRESS,H0OH06189,JOHNSON,BILL,,,,H,OH,06,,,,,,,,
SB23,C00693127,SB23.5682,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,P2024,,2023-06-02,1000.00,,Contribution,,C00806018,LALOTA FOR CONGRESS,H0NY02200,LALOTA,NICHOLAS JOSEPH,,,,H,NY,02,,,,,,,,
SB23,C00693127,SB23.5684,,,CCM,MARC FOR US INC.,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,P2024,,2023-06-02,1000.00,,Contribution,,C00789586,MARC FOR US INC.,H2NY19127,MOLINARO,MARCUS J.,,,,H,NY,19,,,,,,,,
SB23,C00693127,SB23.5683,,,CCM,MEUSER FOR CONGRESS,,,,,,PO BOX 11512,,HARRISBURG,PA,17108,P2024,,2023-06-02,1000.00,,Contribution,,C00654723,MEUSER FOR CONGRESS,H8PA10147,MEUSER,DANIEL,,,,H,PA,09,,,,,,,,
SB23,C00693127,SB23.5679,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,14439 NW MILITARY HWY,STE 108-488,SAN ANTONIO,TX,78231,P2024,,2023-06-02,1000.00,,Contribution,,C00706614,TONY GONZALES FOR CONGRESS,H0TX35015,GONZALES,ERNEST ANTHONY II,,,,H,TX,23,,,,,,,,
SB23,C00693127,SB23.5725,,,PAC,VITORIA PAC,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,O2022,Annual,2023-06-12,-5000.00,,Void of Previous-Uncashed,,C00712695,,,,,,,,,,,,,,,,,,
SB23,C00693127,SB23.5681,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 2186,,FULLERTON,CA,92837,P2024,,2023-06-02,1000.00,,Contribution,,C00665638,YOUNG KIM FOR CONGRESS,H8CA39240,KIM,YOUNG,,,,H,CA,39,,,,,,,,
