form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00177436,48604337,,,PAC,Together Holding Our Majority PAC,,,,,,PO Box 97275,,Raleigh,NC,27624,,,2023-05-01,2500.00,0.00,,011,C00571323,,,,,,,,,,,,,,,,,,
SB23,C00177436,48604349,,,CCM,Cathy McMorris Rodgers For Congress,,,,,,Box 137,,Spokane,WA,99210,P2024,,2023-05-02,2500.00,0.00,,011,C00390476,Cathy McMorris Rodgers For Congress,H4WA05077,McMorris Rodgers,Cathy,,Rep.,,H,WA,05,,,,,,,,
SB23,C00177436,48604350,,,CCM,Debbie Dingell For Congress,,,,,,19855 W. Outer Dr.,Ste 103 Ae,Dearborn,MI,48124,P2024,,2023-05-02,2500.00,0.00,,011,C00558213,Debbie Dingell For Congress,H4MI12079,Dingell,Debbie,,Rep.,,H,MI,12,,,,,,,,
SB23,C00177436,48604351,,,CCM,Maggie For NH,,,,,,PO Box 298,,Concord,NH,03302,P2024,,2023-05-02,2500.00,0.00,,011,C00588772,Maggie For NH,S6NH00091,Hassan,Margaret,,Sen.,,S,NH,,,,,,,,,
SB23,C00177436,48604352,,,CCM,Katherine Clark For Congress,,,,,,PO Box 361,,Malden,MA,02148,P2024,,2023-05-02,5000.00,0.00,,011,C00541888,Katherine Clark For Congress,H4MA05084,Clark,Katherine,,Rep.,,H,MA,05,,,,,,,,
SB23,C00177436,48604459,,,PAC,Senate Eagle PAC,,,,,,4515 Harding Pike,Suite 110,Nashville,TN,37205,,,2023-05-02,2500.00,0.00,,011,C00719971,,,,,,,,,,,,,,,,,,
SB23,C00177436,48614632,,,CCM,Davidson For Congress,,,,,,PO Box 518,,Troy,OH,45373,P2024,,2023-05-11,2500.00,0.00,,011,C00600718,Davidson For Congress,H6OH08315,Davidson,Warren,,Rep.,,H,OH,08,,,,,,,,
SB23,C00177436,48614634,,,CCM,Brian Fitzpatrick For All Of Us,,,,,,PO Box 939,,Langhorne,PA,19047,P2024,,2023-05-11,1000.00,0.00,,011,C00607416,Brian Fitzpatrick For All Of Us,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,01,,,,,,,,
SB23,C00177436,48619418,,,CCM,Lahood For Congress,,,,,,P.O. Box 10735,,Peoria,IL,61612,P2024,,2023-05-16,1000.00,0.00,,011,C00575050,Lahood For Congress,H6IL18088,LaHood,Darin,,Rep.,,H,IL,18,,,,,,,,
SB23,C00177436,48642989,,,CCM,Blaine For Congress,,,,,,PO Box 1025,,Jefferson City,MO,65102,P2024,,2023-05-25,1000.00,0.00,,011,C00458679,Blaine For Congress,H8MO09153,Luetkemeyer,Blaine,,Rep.,,H,MO,03,,,,,,,,
SB23,C00177436,48642990,,,COM,Team Huizenga,,,,,,PO Box 2485,,Springfield,VA,22152,,,2023-05-25,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00177436,48642992,,,CCM,Brittany Pettersen For Colorado,,,,,,PO Box 150887,,Lakewood,CO,80215,P2024,,2023-05-25,2500.00,0.00,,011,C00637215,Brittany Pettersen For Colorado,H8CO07045,Pettersen,Brittany,,Rep.,,H,CO,07,,,,,,,,
