form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00881052,500693187,,,CCM,ALTMAN FOR CONGRESS,,,,,,PO Box 267,,Lambertville,NJ,085300267,G2024,,2024-10-29,1000.00,0.00,Contribution to Committee,,C00841643,,,ALTMAN,SUSAN,COPIUS,,,H,NJ,07,,,,,,,,
SB23,C00881052,500693196,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-11-05,1000.00,0.00,Contribution to Committee,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,
SB23,C00881052,500693190,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO Box 326,,Everett,WA,982060326,G2024,,2024-10-29,2000.00,0.00,Contribution to Committee,,C00345546,,,LARSEN,RICK,,,,H,WA,02,,,,,,,,
SB23,C00881052,500693191,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-10-29,1000.00,0.00,Contribution to Committee,,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
SB23,C00881052,500693194,,,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,G2024,,2024-11-04,500.00,0.00,Contribution to Committee,,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,,
SB23,C00881052,500693183,,,PTY,DCCC,,,,,,430 S Capitol St SE,,Washington,DC,200034024,G2024,,2024-10-22,15000.00,0.00,Contribution to Committee,,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00881052,500693199,,,CCM,DEREK TRAN FOR CONGRESS,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,E2024,Recount,2024-11-14,1000.00,0.00,Contribution to Committee,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,,
SB23,C00881052,500693189,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-10-29,1000.00,0.00,Contribution to Committee,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00881052,500693186,,,CCM,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,G2024,,2024-10-29,1000.00,0.00,Contribution to Committee,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,,
SB23,C00881052,500693185,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,G2024,,2024-10-29,1000.00,0.00,Contribution to Committee,,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00881052,500693184,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 Pennsylvania Ave SE,Ste 410,Washington,DC,200034350,G2024,,2024-10-23,1000.00,0.00,Contribution to Committee,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00881052,500693188,,,CCM,VARGAS FOR CONGRESS,,,,,,PO Box 746,,Boys Town,NE,680100746,G2024,,2024-10-29,1000.00,0.00,Contribution to Committee,,C00784371,,,VARGAS,ANTHONY,'TONY',,,H,NE,02,,,,,,,,
SB23,C00881052,500693193,,,CCM,WHITNEY FOX FOR CONGRESS,,,,,,PO Box 49344,,Saint Petersburg,FL,337439344,G2024,,2024-11-04,1000.00,0.00,Contribution to Committee,,C00854307,,,FOX,WHITNEY,,,,H,FL,13,,,,,,,,
