form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00326595,B852106,,,PAC,New Voice PAC,,,,,,35 East Gay Street Suite 403,,Columbus,OH,43215,O2023,Not Applicable,2023-08-01,2500.00,,Contribution,011,C00545236,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B852219,,,CCM,Garbarino for Congress,,,,,,1101 30th St NW. Ste. 125,,Washington,DC,20007,P2024,,2023-08-04,1000.00,,Contribution,011,C00729954,,H0NY02234,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00326595,B852217,,,PAC,Granite Values PAC,,,,,,105 N State Street,,Concord,NH,03301,O2023,Not Applicable,2023-08-04,1000.00,,Contribution,011,C00629311,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B852218,,,PAC,Lead Encourage Elect Pac,,,,,,PO Box 183,,Hudson,WI,54016,O2023,Not Applicable,2023-08-04,5000.00,,Contribution,011,C00494302,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B852871,,,PAC,Oorah! PAC,,,,,,PO Box 3743,,Carmel,IN,46082,O2023,Not Applicable,2023-08-18,2500.00,,Contribution,011,C00551853,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B852874,,,CCM,Pete Ricketts for Senate,,,,,,411 1 St. SE,,Washington,DC,20003,O2024,Special Primary,2023-08-18,2500.00,,Contribution,011,C00832436,,S6NE00173,Ricketts,Pete,,,,S,NE, ,,,,,,,,
SB23,C00326595,B852873,,,CCM,Robin Kelly for Congress,,,,,,PO Box 3411,,Chicago,IL,60654,P2024,,2023-08-18,3000.00,,Contribution,011,C00539866,,H2IL02172,Kelly,Robin,,,,H,IL,02,,,,,,,,
SB23,C00326595,B852872,,,CCM,Terri Sewell for Congress,,,,,,499 S Capitol St SW. Ste 420,,Washington,DC,20003,P2024,,2023-08-18,500.00,,Contribution,011,C00458976,,H0AL07086,Sewell,Terri,,,,H,AL,07,,,,,,,,
SB23,C00326595,B853563,,,CCM,Pete Aguilar for Congress,,,,,,499 S Capitol St SW Suite 420,,Washington,DC,20003,P2024,,2023-08-25,1000.00,,Contribution,011,C00510461,,H2CA31125,Aguilar,Pete,,,,H,CA,33,,,,,,,,
SB23,C00326595,B845589,,,CCM,Pete Aguilar for Congress,,,,,,PO Box 10954,,San Bernadino,CA,92423,P2024,,2023-08-25,-1000.00,,Contribution,011,C00510461,,H2CA31125,Aguilar,Pete,,,,H,CA,33,,,,,,,,Voided: Original check dated 04/21/23
