form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00215384,B866262,,,CCM,Committee to Elect Dick Anderson,,,,,,1187 77th Street NE,,Willow City,ND,58384,P2024,,2024-02-21,200.00,,P-2024 State House 06 ND,011,,,,Anderson,Dick,,,,H,ND,06,,,,,,,,
SB29,C00215384,B866263,,,CCM,Committee to Elect Glenn Bosch,,,,,,3613 Mayflower Circle,,Bismarck,ND,58504,P2024,,2024-02-21,300.00,,P-2024 State House 30 ND,011,,,,Bosch,Glenn,,,,H,ND,30,,,,,,,,
SB29,C00215384,B866264,,,CCM,Friends of Joshua Boschee,,,,,,517 1st St N,,Fargo,ND,58102,P2024,,2024-02-21,200.00,,P-2024 State House District 44 ND,011,,,,Boschee,Joshue,,,,H,ND, ,,,,,,,,
SB29,C00215384,B866265,,,CCM,Friends of Hamida,,,,,,4802 15th Ave S #301,,Fargo,ND,58103,P2024,,2024-02-21,200.00,,P-2024 State House 10 ND,011,,,,Dakane,Hamida,,,,H,ND,10,,,,,,,,
SB29,C00215384,B866285,,,CCM,Dick Dever for State Senate,,,,,,PO Box 6220,,Bismarck,ND,58506,P2024,,2024-02-21,200.00,,P-2024 State Senate 32 ND,011,,,,Dever,Dick,,,,S,ND,32,,,,,,,,
SB29,C00215384,B866286,,,CCM,Erbele for Senate,,,,,,6512 51st Avenue SE,,Lehr,ND,58460,P2024,,2024-02-21,200.00,,P-2024 State Senate 28 ND,011,,,,Erbele,Robert,S,,,S,ND,28,,,,,,,,
SB29,C00215384,B866266,,,CCM,Jim Grueneich Campaign,,,,,,72 E Lake Drive,,Ellendale,ND,58436,P2024,,2024-02-21,200.00,,P-2024 State House House 28 ND,011,,,,Grueneich,Jim,,,,H,ND, ,,,,,,,,
SB29,C00215384,B866267,,,CCM,Jared Hagert,,,,,,948 27th St NE,,Emerado,ND,58228,P2024,,2024-02-21,200.00,,P-2024 State House 20 ND,011,,,,Hagert,Jared,,,,H,ND,20,,,,,,,,
SB29,C00215384,B866268,,,CCM,Karla Hanson for ND House,,,,,,1114 Fifth St North,,Fargo,ND,58102,P2024,,2024-02-21,200.00,,P-2024 State House 44 ND,011,,,,Hanson,Karla,,,,H,ND,44,,,,,,,,
SB29,C00215384,B866270,,,CCM,Dori Hauck Campaign,,,,,,2461 81st Ave SW,,Hebron,ND,58638,P2024,,2024-02-21,200.00,,P-2024 State House 36 ND,011,,,,Hauck,Dori,,,,H,ND,36,,,,,,,,
