form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00335091,B871314,,,CCM,Committee to Elect Mike Ezell,,,,,,PO Box 1842,,Gulfport,MS,39502,G2024,,2024-05-03,5000.00,,Contribution,011,C00776393,,H2MS04258,Ezell,Walter,,,,H,MS,04,,,,,,,,
SB23,C00335091,B871316,,,CCM,Eric Burlison for Congress,,,,,,2135 E. INDEPENDENCE AVE. #1007,,Springfield,MO,65804,G2024,,2024-05-03,2500.00,,Contribution,011,C00788414,,H2MO07143,Burlison,Eric,,,,H,MO,07,,,,,,,,
SB23,C00335091,B871315,,,CCM,Guthrie for Congress,,,,,,PO Box 9639,,Bowling Green,KY,42102,P2024,,2024-05-03,2500.00,,Contribution,011,C00445023,,H8KY02031,Guthrie,Brett,,,,H,KY,02,,,,,,,,
SB23,C00335091,B871317,,,COM,Johnson Leadership Fund,,,,,,2900 Clearview Pkwy Suite 206,,Metairie,LA,70006,O2024,Not Applicable,2024-05-03,5000.00,,Contribution,011,C00771246,,,,,,,,,, ,,,,,,,,
SB23,C00335091,B871318,,,CCM,Ted Cruz For Senate,,,,,,PO Box 25376,,Houston,TX,77265,G2024,,2024-05-03,2500.00,,Contribution,011,C00492785,,S2TX00312,Cruz,Ted,,,,S,TX, ,,,,,,,,
SB23,C00335091,B871570,,,PAC,Wild and Wonderful PAC,,,,,,2308 Mount Vernon Ave. #707,,Alexandria,VA,22301,O2024,Not Applicable,2024-05-07,5000.00,,Contribution,011,C00489336,,,,,,,,,, ,,,,,,,,
SB23,C00335091,B863428,,,PAC,Wild and Wonderful PAC,,,,,,332 W Lee Hwy #303,,Warrenton,VA,20186,O2024,Not Applicable,2024-05-07,-5000.00,,Contribution,011,C00489336,,,,,,,,,, ,,,,,,,,Voided original disbursement made on 1/3/24
SB23,C00335091,B873093,,,CCM,HERTEL FOR MICHIGAN,,,,,,PO BOX 16037,,LANSING,MI,48901,P2024,,2024-05-14,2500.00,,Contribution,011,C00844480,,H4MI07210,Hertel,Curtis,,,Jr.,H,MI,07,,,,,,,,
SB23,C00335091,B873049,,,CCM,Mann for Congress,,,,,,PO Box 1084,,Salina,KS,67402,P2024,,2024-05-14,1000.00,,Contribution,011,C00460659,,H0KS01123,Mann,Tracey,R,,,H,KS,01,,,,,,,,
SB23,C00335091,B873379,,,CCM,Bill Cassidy for US Senate,,,,,,PO Box 80505,,Baton Rouge,LA,70898,P2026,,2024-05-17,2500.00,,Contribution,011,C00543983,,S4LA00107,Cassidy,William (Bill),,,,S,LA, ,,,,,,,,
SB23,C00335091,B873521,,,CCM,Laurie Buckhout for Congress,,,,,,PO BOX 97275,,Raleigh,NC,27624,G2024,,2024-05-21,5000.00,,Contribution,011,C00853499,,H4NC01137,Buckhout,Laurie,,,,H,NC,01,,,,,,,,
SB23,C00335091,B874369,,,CCM,Buddy Carter for Congress,,,,,,PO Box 10570,,Savannah,GA,31412,G2024,,2024-05-31,2500.00,,Contribution,011,C00543967,,H4GA01039,Carter,Buddy,,,,H,GA,01,,,,,,,,
SB23,C00335091,B875075,,,PAC,BRETTPAC,,,,,,9300 Shelbyville Road Suite 1005,,Elizabethtown,KY,40222,O2024,Not Applicable,2024-06-11,2500.00,,Contribution,011,C00483487,,,,,,,,,, ,,,,,,,,
SB23,C00335091,B875074,,,CCM,Quigley for Congress,,,,,,3223 N. Sheffield Suite B,,Chicago,IL,60657,G2024,,2024-06-11,2500.00,,Contribution,011,C00457556,,H0IL05096,Quigley,Mike,,,,H,IL,05,,,,,,,,
SB23,C00335091,B874788,,,PAC,Razor PAC,,,,,,PO Box 508,,Rogers,AR,72757,O2024,Not Applicable,2024-06-11,1500.00,,Contribution,011,C00493361,,,,,,,,,, ,,,,,,,,
SB23,C00335091,B876455,,,CCM,Laurel Lee for Congress,,,,,,P.O. Box 2743,,Brandon,FL,33509,P2024,,2024-06-21,2500.00,,Contribution,011,C00815373,,H2FL15241,Lee,Laurel,,,,H,FL,15,,,,,,,,
