form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00167684,SB23.8520,,,CCM,AMY KLOBUCHAR VICTORY COMMITTEE,,,,,,450 BRIMHALL STREET,,ST. PAUL,MN,55105,G2024,,2023-07-18,1000.00,,CAMPAIGN CONTRIBUTION,,C00628354,,,,,,,,,,,,,,,,,,
SB23,C00167684,SB23.8484,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,P.O. BOX 22116,,EAGAN,MN,55122,P2024,,2023-12-20,1000.00,,CAMPAIGN CONTRIBUTION,,C00575209,,,,,,,,H,MN,02,,,,,,,,
SB23,C00167684,SB23.8489,,,CCM,ASHLEY HINSON FOR CONGRESS,,,,,,PO BOX 811,,Marion,IA,53202,P2024,,2023-11-28,1000.00,,CAMPAIGN CONTRIBUTION,,C00706267,,,,,,,,H,IA,01,,,,,,,,
SB23,C00167684,SB23.8492,,,CCM,BILL CASSIDY FOR US SENATE,,,,,,PO BOX 80505,,BATON ROUGE,LA,70898,P2024,,2023-11-28,1000.00,,CAMPAIGN CONTRIBUTION,,C00543983,,,,,,,,S,LA,00,,,,,,,,
SB23,C00167684,SB23.8494,,,CCM,COHEN FOR CONGRESS,,,,,,349 KENILWORTH PLACE,,MEMPHIS,TN,38112,P2024,,2023-11-28,1000.00,,CAMPAIGN CONTRIBUTION,,C00422980,,,,,,,,H,TN,09,,,,,,,,
SB23,C00167684,SB23.8486,,,CCM,DAVID ROUZER FOR CONGRESS,,,,,,PO BOX 2267,,SMITHFIELD,NC,27577,P2024,,2023-11-29,1000.00,,CAMPAIGN CONTRIBUTION,,C00501643,,,,,,,,H,NC,07,,,,,,,,
SB23,C00167684,SB23.8505,,,CCM,EMILIA SYKES FOR CONGRESS,,,,,,P.O. BOX 1347,,AKRON,OH,44309,G2024,,2023-09-07,1000.00,,CAMPAIGN CONTRIBUTION,,C00801274,,,,,,,,H,OH,13,,,,,,,,
SB23,C00167684,SB23.8513,,,CCM,EMMER FOR CONGRESS,,,,,,PO BOX 998,,ANOKA,MN,55303,G2024,,2023-09-07,1000.00,,CAMPAIGN CONTRIBUTION,,C00545749,,,,,,,,H,MN,06,,,,,,,,
SB23,C00167684,SB23.8515,,,CCM,FINSTAD FOR CONGRESS,,,,,,PO BOX 923,,NEW ULM,MN,56073,G2024,,2023-09-07,1000.00,,CAMPAIGN CONTRIBUTION,,C00807743,,,,,,,,H,MN,01,,,,,,,,
SB23,C00167684,SB23.8514,,,PAC,FISCHBACH FOR CONGRESS,,,,,,PO BOX 190,,LITCHFIELD,MN,55355,G2024,,2023-09-07,1000.00,,CAMPAIGN CONTRIBUTION,,C00717959,,,,,,,,,,,,,,,,,,
