form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00177436,48890238,,,PAC,Senate Eagle PAC,,,,,,4515 Harding Pike,Suite 110,Nashville,TN,37205,,,2023-07-07,2500.00,0.00,,011,C00719971,,,,,,,,,,,,,,,,,,
SB23,C00177436,48914214,,,CCM,Garret Graves For Congress,,,,,,PO Box 64845,,Baton Rouge,LA,70896,P2024,,2023-07-14,2500.00,0.00,,011,C00558486,Garret Graves For Congress,H4LA06153,Graves,Garret,,Rep.,,H,LA,06,,,,,,,,
SB23,C00177436,48914217,,,CCM,Marsha For Senate,,,,,,PO Box 3750,,Brentwood,TN,37024,P2024,,2023-07-14,5000.00,0.00,,011,C00376939,Marsha For Senate,S8TN00337,Blackburn,Marsha,,Sen.,,S,TN,,,,,,,,,
SB23,C00177436,48914239,,,CCM,Tammy Baldwin For Senate,,,,,,P.O. Box 696,,Madison,WI,53701,P2024,,2023-07-14,2500.00,0.00,,011,C00326801,Tammy Baldwin For Senate,S2WI00219,Baldwin,Tammy,,Sen.,,S,WI,,,,,,,,,
SB23,C00177436,48914240,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,59624,P2024,,2023-07-14,5000.00,0.00,,011,C00412304,Montanans For Tester,,Tester,Jon,,Sen.,,S,MT,,,,,,,,,
SB23,C00177436,48917227,,,PAC,With Honor PAC,,,,,,PO Box 1843,,Alexandria,VA,22313,,,2023-07-18,5000.00,0.00,,011,C00661272,,,,,,,,,,,,,,,,,,
SB23,C00177436,48922433,,,CCM,Diana For Congress,,,,,,PO Box 7208,,Kingsport,TN,37664,P2024,,2023-07-20,1500.00,0.00,,011,C00741090,Diana For Congress,H0TN01118,Harshbarger,Diana,,,,H,TN,01,,,,,,,,
SB23,C00177436,48922434,,,CCM,David Scott For Congress,,,,,,P.O. Box 960821,,Riverdale,GA,30296,P2024,,2023-07-20,2500.00,0.00,,011,C00369801,David Scott For Congress,H2GA13012,Scott,David,,Rep.,,H,GA,13,,,,,,,,
SB23,C00177436,48922436,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,92423,P2024,,2023-07-20,2500.00,0.00,,011,C00510461,Pete Aguilar For Congress,H2CA31125,Aguilar,Pete,,Rep.,,H,CA,33,,,,,,,,
SB23,C00177436,48922437,,,PAC,Forward Together  PAC,,,,,,"10 G Street, NE",Suite 470,Washington,DC,20002,,,2023-07-20,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00177436,48922440,,,PAC,Prairie Political Action Committee,,,,,,P.O. Box 2002,,Springfield,IL,62705,,,2023-07-20,5000.00,0.00,,011,C00347195,,,,,,,,,,,,,,,,,,
