form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00486845,VVAG5ARSF26,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2022,,2022-10-10,1465.51,2023-01-26,2399.80,"Postage (Previously reported as Estimate of $1,138.95 on 10/10/22)",004,,S,S0AZ00350,KELLY,MARK,,,,S,00,AZ,Sonekan,Titi,,,,2023-02-20,
SE,C00486845,VVAG5ARSF33,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2022,,2022-10-10,260.85,2023-01-26,386.85,Postage (Previously reported as Estimate of $202.73 on 10/10/22),004,,S,S6PA00274,FETTERMAN,JOHN KARL,,,,S,00,PA,Sonekan,Titi,,,,2023-02-20,
SE,C00486845,VVAG5ARSF41,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2022,,2022-10-10,234.50,2023-01-26,356.72,Postage (Previously reported as Estimate of $182.25 on 10/10/22),004,,S,S6NV00200,MASTO,CATHERINE CORTEZ,,,,S,00,NV,Sonekan,Titi,,,,2023-02-20,
SE,C00486845,VVAG5ARSF59,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2022,,2022-10-10,217.13,2023-01-26,303.44,Postage (Previously reported as Estimate of $160.65 on 10/10/22),004,,S,S6NH00091,HASSAN,MARGARET WOOD,,,,S,00,NH,Sonekan,Titi,,,,2023-02-20,
SE,C00486845,VVAG5ARSF67,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2022,,2022-10-10,387.95,2023-01-26,509.23,Postage (Previously reported as Estimate of $301.50 on 10/10/22),004,,S,S2WI00441,BARNES,MANDELA,,,,S,00,WI,Sonekan,Titi,,,,2023-02-20,
SE,C00486845,VVAG5ARSFK0,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2022,,2022-10-27,934.29,2023-01-26,2399.80,Postage (Previously reported as Estimate of $251.55 on 10/27/22),004,,S,S0AZ00350,KELLY,MARK,,,,S,00,AZ,Sonekan,Titi,,,,2023-02-20,
SE,C00486845,VVAG5ARSFM8,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2022,,2022-10-27,86.31,2023-01-26,303.44,Postage (Previously reported as Estimate of $9.45 on 10/27/22),004,,S,S6NH00091,HASSAN,MARGARET WOOD,,,,S,00,NH,Sonekan,Titi,,,,2023-02-20,
SE,C00486845,VVAG5ARSFN6,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2022,,2022-10-27,122.22,2023-01-26,356.72,Postage (Previously reported as Estimate of $87.30 on 10/27/22),004,,S,S6NV00200,MASTO,CATHERINE CORTEZ,,,,S,00,NV,Sonekan,Titi,,,,2023-02-20,
SE,C00486845,VVAG5ARSFP4,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2022,,2022-10-27,126.00,2023-01-26,386.85,Postage (Previously reported as Estimate of $90.00 on 10/27/22),004,,S,S6PA00274,FETTERMAN,JOHN KARL,,,,S,00,PA,Sonekan,Titi,,,,2023-02-20,
SE,C00486845,VVAG5ARSFQ1,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2022,,2022-10-27,121.28,2023-01-26,509.23,Postage (Previously reported as Estimate of $86.63 on 10/27/22),004,,S,S2WI00441,BARNES,MANDELA,,,,S,00,WI,Sonekan,Titi,,,,2023-02-20,
