form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00007542,SB23.51112,,,PAC,ALL FOR OUR COUNTRY LEADERSHIP PAC,,,,,,611 PENNSYLVANIA AVE SE #143,,WASHINGTON,DC,20003,O2024,other,2023-05-04,5000.00,,federal,,C00629212,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.51181,,,PAC,ANNIE PAC,,,,,,1 Park Road,5th Floor,Providence,RI,02903,O2024,other,2023-05-25,5000.00,,FEDERAL,,C00540062,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.51164,,,CAN,,BARRAGAN,NANETTE,,,,1840 SOUTH GAFFEY STREET #421,,SAN PEDRO,CA,90731,P2024,,2023-05-16,-5000.00,,stop payment check lost 1/19/2023 ,,,,H6CA44103,,,,,,H,CA,44,,,,,,,,
SB23,C00007542,SB23.51163,,,CAN,,BARRAGAN,NANETTE,,,,1840 SOUTH GAFFEY STREET #421,,SAN PEDRO,CA,90731,P2024,,2023-05-25,5000.00,,,,,,H6CA44103,,,,,,H,CA,44,,,,,,,,
SB23,C00007542,SB23.51115,,,CAN,,BEATTY,JOYCE,,,,1421 TAYLOR CORNERS CIRCLE,,BLACKLICK,OH,43004,G2024,,2023-05-04,2500.00,,,,,,H2OH03125,,,,,,H,OH,03,,,,,,,,
SB23,C00007542,SB23.51135,,,PAC,BLUE NEVADA PAC,,,,,,4904 CAMINO AL NORTE,#336664,NORTH LAS VEGAS,NV,89033,O2024,other,2023-05-25,5000.00,,federal,,C00707232,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.51127,,,CAN,,BROWNLEY,JULIA,,,,PO BOX 2018,,THOUSAND OAKS,CA,91358,G2024,,2023-05-25,5000.00,,,,,,H2CA00120,,,,,,H,CA,26,,,,,,,,
SB23,C00007542,SB23.51129,,,CAN,,CARDENAS,TONY,,,,3700 WILSHIRE BLVD. SUITE 1050-B,,LOS ANGELES,CA,90010,G2024,,2023-05-25,5000.00,,,,,,H2CA28113,,,,,,H,CA,29,,,,,,,,
SB23,C00007542,SB23.51183,,,CAN,,CARSON,ANDRE,,,,PO BOX 1863,,INDIANAPOLIS,IN,46206,P2024,,2023-05-25,4000.00,,,,,,H8IN07184,,,,,,H,IN,07,,,,,,,,
SB23,C00007542,SB23.51154,,,CAN,,CARTER,TROY 'C',,,,92 ENGLISH TURN DR,,NEW ORLEANS,LA,70131,G2024,,2023-05-25,5000.00,,,,,,H2LA02032,,,,,,H,LA,02,,,,,,,,
SB23,C00007542,SB23.51105,,,CAN,,CASAR,GREG,,,,P.O. BOX 301923,,AUSTIN,TX,78703,P2024,,2023-05-04,2500.00,,,,,,H2TX35144,,,,,,H,TX,35,,,,,,,,
SB23,C00007542,SB23.51175,,,CAN,,CASTRO,JOAQUIN MR.,,,,PO BOX 544,,SAN ANTONIO,TX,78292,P2024,,2023-05-25,2500.00,,,,,,H2TX35011,,,,,,H,TX,20,,,,,,,,
SB23,C00007542,SB23.51161,,,CAN,,CLYBURN,JAMES E,,,,1703 GERVAIS STREET,,COLUMBIA,SC,29201,P2024,,2023-05-25,5000.00,,,,,,H2SC02042,,,,,,H,SC,06,,,,,,,,
SB23,C00007542,SB23.51126,,,PAC,COMMON SENSE DEMOCRAT PAC,,,,,,202 BONHAM RD,,DEDHAM,MA,02026,O2024,other,2023-05-04,5000.00,,federal,,C00491142,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.51109,,,CAN,,CORREA,JOSE LUIS (LOU) MR.,,,,2335 N. PARK BLVD,,SANTA ANA,CA,92765,G2024,,2023-05-04,2500.00,,,,,,H6CA46116,,,,,,H,CA,46,,,,,,,,
SB23,C00007542,SB23.51108,,,CAN,,COURTNEY,JOSEPH D,,,,9 TOBIAS COURT,,VERNON,CT,06066,P2024,,2023-05-04,5000.00,,,,,,H2CT02112,,,,,,H,CT,02,,,,,,,,
SB23,C00007542,SB23.51111,,,CAN,,CROW,JASON,,,,PO BOX 32145,,AURORA,CO,80041,P2024,,2023-05-04,2500.00,,,,,,H8CO06229,,,,,,H,CO,06,,,,,,,,
SB23,C00007542,SB23.51182,,,CCM,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,430 SOUTH CAPITOL STREET,.,WASHINGTON,DC,20003,O2025,other,2023-05-25,2500.00,,FEDERAL,,C00000935,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.51113,,,CAN,,DINGELL,DEBBIE,,,,19855 W. OUTER DR.,SUITE 103A-E,DEARBORN,MI,48124,G2024,,2023-05-04,2500.00,,,,,,H4MI12079,,,,,,H,MI,12,,,,,,,,
SB23,C00007542,SB23.51139,,,PAC,DR Raul PAC,,,,,,1229 Morse Street NE,,Washington,DC,20002,O2024,other,2023-05-25,5000.00,,federal,,C00569871,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.51138,,,PAC,ELECT DEMOCRATIC WOMEN,,,,,,918 PENNSYLVANIA AVE SE,,WASHINGTON,DC,20003,O2024,other,2023-05-25,5000.00,,federal,,C00685297,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.51158,,,CAN,,ESCOBAR,VERONICA,,,,PO BOX 3961,,EL PASO,TX,79923,P2024,,2023-05-25,1500.00,,,,,,H8TX16109,,,,,,H,TX,16,,,,,,,,
SB23,C00007542,SB23.51159,,,CAN,,ESCOBAR,VERONICA,,,,PO BOX 3961,,EL PASO,TX,79923,G2024,,2023-05-25,1000.00,,,,,,H8TX16109,,,,,,H,TX,16,,,,,,,,
SB23,C00007542,SB23.51123,,,PAC,FAIR SHOT PAC,,,,,,PO BOX 15,,BOSTON,MA,02137,O2024,other,2023-05-04,5000.00,,federal,,C00574970,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.51142,,,PAC,FIGHTING FOR SOUTH TEXAS PAC,,,,,,121 N 10TH ST,,MCALLEN,TX,78501,O2024,other,2023-05-25,5000.00,,Federal,,C00660613,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.51140,,,CAN,,FRANKEL,LOIS J.,,,,P.O. BOX 775,,WEST PALM BEACH,FL,33402,P2024,,2023-05-25,2500.00,,,,,,H2FL14053,,,,,,H,FL,22,,,,,,,,
SB23,C00007542,SB23.51176,,,CAN,,GARAMENDI,JOHN,,,,"c/o California Political Law, Inc.","3605 Long Beach Blvd., Ste. 426",Long Beach,CA,90807,G2024,,2023-05-25,2500.00,,,,,,H0CA10149,,,,,,H,CA,10,,,,,,,,
SB23,C00007542,SB23.51131,,,CAN,,GARCIA,SYLVIA R,,,,710 FAIRBANKS,,HOUSTON,TX,77009,P2024,,2023-05-25,5000.00,,,,,,H8TX29052,,,,,,H,TX,29,,,,,,,,
SB23,C00007542,SB23.51184,,,PAC,Gateway To Leadership PAC,,,,,,P.O. Box 43032,,Montclair,NJ,07043,O2024,other,2023-05-25,5000.00,,federal,,C00704247,,,,,,,,,,,,,,,,,,
