form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00525071,B882397,,,CCM,Friends of Twinkle Andress Cavanaugh,,,,,,P.O. Box 242853,,Montgomery,AL,36124,G2024,,2024-11-05,2500.00,,G-2024 Public Service Comm. President AL,011,,,,Cavanaugh,Twinkle,A,,,,AL, ,,,,,,,,
SB29,C00525071,B891002,,,CCM,Smith Scott for Mesa,,,,,,5320 North 81st Place,,Scottsdale,AZ,85250,G2024,,2024-10-29,3000.00,,G-2024 Mayor Mesa AZ,011,,,,Smith,Scott,,,,,AZ, ,,,,,,,,
SB29,C00525071,B889630,,,CCM,Judson Sapp Campaign Fund,,,,,,P.O. Box 73,,Green Cove Springs,FL,32043,G2024,,2024-10-18,1000.00,,G-2024 State House 20 FL,011,,,,Sapp,Judson,,,,H,FL,20,,,,,,,,
SB29,C00525071,B890232,,,CCM,Election Fund of Craig J. Coughlin,,,,,,P.O. Box 368,,Woodbridge,NJ,07095,P2025,,2024-10-23,1000.00,,P-2025 State House 19 NJ,011,,,,Coughlin,Craig,J,,,H,NJ,19,,,,,,,,
SB29,C00525071,B890234,,,CCM,Cryan for Senate,,,,,,722 Greenwood Rd. South,,Union,NJ,07083,P2027,,2024-10-23,1000.00,,P-2027 State Senate 20 NJ,011,,,,Cryan,Joseph,,,,S,NJ,20,,,,,,,,
SB29,C00525071,B890239,,,CCM,Committee to Elect Patrick Diegnan,,,,,,PO Box 736,,South Plainfield,NJ,07080,P2027,,2024-10-23,500.00,,P-2027 State Senate 18 NJ,011,,,,Diegnan,Patrick,,,,S,NJ,18,,,,,,,,
SB29,C00525071,B890238,,,CCM,Greenstein for Senate,,,,,,P.O. Box 492,,Plainsboro,NJ,08536,P2027,,2024-10-23,500.00,,P-2027 State Senate 14 NJ,011,,,,Greenstein,Linda,,,,S,NJ,14,,,,,,,,
SB29,C00525071,B890241,,,CCM,Karabinchak for Assembly,,,,,,162 Broad Street,,Hightstown,NJ,08520,P2025,,2024-10-23,500.00,,P-2025 State House 18 NJ,011,,,,Karabinchak,Robert,,,,H,NJ,18,,,,,,,,
SB29,C00525071,B890233,,,CCM,Kennedy for Assembly,,,,,,442 Elm Avenue,,Rahway,NJ,07065,P2025,,2024-10-23,1000.00,,P-2025 State House 22 NJ,011,,,,Kennedy,James,,,,H,NJ,22,,,,,,,,
SB29,C00525071,B890243,,,CCM,EFO Yvonne Lopez for Assembly,,,,,,PO Box 283,,Keasbey,NJ,08832,P2025,,2024-10-23,1000.00,,P-2025 State House 19 NJ,011,,,,Lopez,Yvonne,,,,H,NJ,19,,,,,,,,
SB29,C00525071,B890242,,,CCM,EFO Troy Singleton for Senate,,,,,,907 Morgan Ave.,,Palmyra,NJ,08065,P2027,,2024-10-23,500.00,,P-2027 State Senate 07 NJ,011,,,,Singleton,Troy,,,,S,NJ,07,,,,,,,,
SB29,C00525071,B890231,,,CCM,Election Fund of Bob Smith,,,,,,830 Shirley Parkway,,Piscataway,NJ,08854,P2027,,2024-10-23,1000.00,,P-2027 State Senate 17 NJ,011,,,,Smith,Bob,,,,S,NJ,17,,,,,,,,
SB29,C00525071,B890237,,,CCM,Election Fund of Senator Joseph Vitale,,,,,,P.O. Box 1467,,Woodbridge,NJ,07095,P2027,,2024-10-23,1000.00,,P-2027 State Senate 19 NJ,011,,,,Vitale,Joseph,F,,,S,NJ,19,,,,,,,,
SB29,C00525071,B890244,,,CCM,Zwicker for Senate,,,,,,162 Broad Street,,Highstown,NJ,08520,P2027,,2024-10-23,500.00,,P-2027 State Senate 16 NJ,011,,,,Zwicker,Andrew,,,,S,NJ,16,,,,,,,,
SB29,C00525071,B889577,,,CCM,Donna Dodgen,,,,,,822 Elm Street,,Seguin,TX,78155,G2024,,2024-10-18,1000.00,,G-2024 Mayor Seguin TX,011,,,,Dodgen,Donna,,,,,TX, ,,,,,,,,
