form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00271338,500547640,,,PAC,Stelson Victory Fund,,,,,,PO Box 65322,,Washington,DC,200355322,,,2024-10-25,4300.00,0.00,Contribution,,C00878819,Stelson Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00271338,500548670,,,CCM,Jessica Morse for Congress,,,,,,5445 Madison Ave,,Sacramento,CA,958413111,G2024,,2024-10-29,5000.00,0.00,Contribution,,C00650408,,,Morse,Jessica,,,,H,CA,03,,,,,,,,
SB23,C00271338,500548671,,,CCM,Jonathan Nez for Congress,,,,,,PO Box 1854,,Flagstaff,AZ,860021854,G2024,,2024-10-29,5000.00,0.00,Contribution,,C00853473,,,Nez,Jonathan,M.,,,H,AZ,02,,,,,,,,
SB23,C00271338,500549553,,,PAC,Jared Golden Victory Fund 2024,,,,,,PO Box 7108,,Lewiston,ME,042437108,,,2024-11-01,4300.00,0.00,Contribution,,C00835165,Jared Golden Victory Fund 2024,,,,,,,,,,,,,,,,,
SB23,C00271338,500549554,,,PAC,Adam Gray Victory Fund 2024,,,,,,400 Capitol Mall,Ste 2400,Sacramento,CA,958144428,,,2024-11-01,4300.00,0.00,Contribution,,C00862177,Adam Gray Victory Fund 2024,,,,,,,,,,,,,,,,,
SB23,C00271338,500550445,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-11-08,5000.00,0.00,2024 Contribution,,C00550970,Equality PAC,,,,,,,,,,,,,,,,,
SB23,C00271338,500549555,,,PAC,KMR Victory Fund,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-11-01,4300.00,0.00,Contribution,,C00871244,KMR Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00271338,500549556,,,PAC,Peltola Victory Fund,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,,,2024-11-01,4300.00,0.00,Contribution,,C00825034,Peltola Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00271338,500548387,,,CCM,Barbara Lee for US Senate,,,,,,PO Box 6787,,Oakland,CA,946030787,O2024,Special Primary Debt,2024-10-28,5000.00,0.00,Contribution,,C00833608,,,Lee,Barbara,,,,S,CA,00,,,,,,,,
SB23,C00271338,500549138,,,PAC,HMP,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2024-10-31,100000.00,0.00,Contribution,,C00495028,HMP,,,,,,,,,,,,,,,,,
SB23,C00271338,500548668,,,CCM,Bob Casey for Senate Inc.,,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2024-10-29,5000.00,0.00,Contribution,,C00431056,,,Casey,Robert,,,Jr.,S,PA,00,,,,,,,,
SB23,C00271338,500552039,,,CCM,Rosen For Nevada,,,,,,1000 N Green Valley Pkwy,Ste 440 Pmb 177,Henderson,NV,890746172,G2024,,2024-10-23,5000.00,0.00,Contribution,,C00606939,,,Rosen,Jacky,,,,S,NV,,,,,,,,,
SB23,C00271338,500548669,,,CCM,Herb Conaway for Congress,,,,,,PO Box 493,,Willingboro,NJ,080460493,G2024,,2024-10-29,5000.00,0.00,Contribution,,C00859496,,,Conaway,Herb,,,,H,NJ,03,,,,,,,,
