form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00039321,BB12D4F4028084941929,,,PAC,GENERATION GO,,,,,,918 PENNSYLVANIA AVE SE,,WASHINGTON,DC,20003,O2024,Other,2024-03-06,1000.00,,Political contribution,,C00683250,GENERATION GO,,,,,,,,,,,,,,,,,,
SB23,C00039321,BA14CEFB6B9EF4B57AFF,,,ORG,"Pepsico, Inc.",,,,,,700 Anderson Hill Rd,,Purchase,NY,105771401,P2024,,2024-03-10,113.00,,In-kind contribution; beverages,,,,H4IL07037,Davis,Danny,K.,Rep.,,H,IL,07,,,,,,,,,
SB23,C00039321,B71F1D095EC0C4109822,BA14CEFB6B9EF4B57AFF,SB23,CCM,DAVIS FOR CONGRESS/FRIENDS OF DAVIS,,,,,,5956 W. RACE AVENUE,,CHICAGO,IL,60644,P2024,,2024-03-10,113.00,,in-kind contribution; beverages,,C00172619,DAVIS FOR CONGRESS/FRIENDS OF DAVIS,H4IL07037,Davis,Danny,K.,Rep.,,H,IL,07,,,,,,,X,,
SB23,C00039321,BE2D3E881A2DE49858A8,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO BOX 326,,EVERETT,WA,98206,P2024,,2024-03-20,1000.00,,Political contribution,,C00345546,CITIZENS TO ELECT RICK LARSEN,H0WA02080,Larsen,Rick,,Rep.,,H,WA,02,,,,,,,,,
SB23,C00039321,B2BC3E33524C6437DA27,,,CCM,GARBARINO FOR CONGRESS,,,,,,PO BOX 101,,BAYPORT,NY,11705,P2024,,2024-03-25,2500.00,,Political contribution,,C00729954,GARBARINO FOR CONGRESS,H0NY02234,Garbarino,Andrew,,Rep.,,H,NY,02,,,,,,,,,
SB23,C00039321,B0248BA4E96EA464CA21,,,CCM,JASMINE FOR US,,,,,,PO BOX 227235,,DALLAS,TX,75222,G2024,,2024-03-25,2500.00,,Political contribution,,C00795450,JASMINE FOR US,H2TX30178,Crockett,Jasmine,,Rep.,,H,TX,30,,,,,,,,,
SB23,C00039321,BEE56839B9F0240CF9EC,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,G2024,,2024-03-25,1000.00,,Political contribution,,C00575050,LAHOOD FOR CONGRESS,H6IL18088,Lahood,Darin,Mckay,,,H,IL,16,,,,,,,,,
SB23,C00039321,B1A9600E822284375905,,,CCM,"MCCAUL FOR CONGRESS, INC",,,,,,815-A BRAZOS STREET,PMB 230,Austin,TX,787012514,G2024,,2024-03-25,1000.00,,Political contribution,,C00392688,"MCCAUL FOR CONGRESS, INC",H4TX10093,McCaul,Michael,,Rep.,,H,TX,10,,,,,,,,,
SB23,C00039321,BCB3E9072592444B6812,,,CCM,MRVAN FOR CONGRESS,,,,,,PO BOX 55,,CROWN POINT,IN,46308,P2024,,2024-03-25,1000.00,,Political contribution,,C00727529,MRVAN FOR CONGRESS,H0IN01150,Mrvan,Frank,J.,Rep.,,H,IN,01,,,,,,,,,
SB23,C00039321,BDE08B8EDEFA4485799B,,,CCM,PAUL TONKO FOR CONGRESS,,,,,,911 CENTRAL AVENUE,# 221,ALBANY,NY,12206,P2024,,2024-03-25,1000.00,,Political contribution,,C00450049,PAUL TONKO FOR CONGRESS,H8NY21203,Tonko,Paul,David,Rep.,,H,NY,20,,,,,,,,,
SB23,C00039321,B807D4B3B914045B996E,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W. 63RD ST.,NUM 303,SHAWNEE,KS,66216,P2024,,2024-03-25,1000.00,,Political contribution,,C00670034,SHARICE FOR CONGRESS,H8KS03155,Davids,Sharice,,Rep.,,H,KS,03,,,,,,,,,
