form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00197228,7DBC926872E5D667389,,,PTY,Arizona Democratic Party,,,,,,PO Box 36123,,Phoenix,AZ,85067,O,Contribution,2023-12-27,-5000.00,,2023 Uncashed Contribution,011,C00166710,Arizona Democratic Party,,,,,,,,,,,,,,,,,
SB23,C00197228,79E1C077245CA8D491C,,,CCM,Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,22116,P2024,,2023-12-07,1500.00,,2024 Primary,011,C00445452,,H8VA11062,Connolly,Gerald,E.,,,H,VA,11,,,,,,,,
SB23,C00197228,C70BF46BABDFC4BC3C4,,,PTY,DCCC (Building Fund),,,,,,"430 South Capitol Street, SE",2nd Floor,Washington,DC,20003,O2023,Contribution,2023-12-07,10000.00,,2023 Contribution,011,C00000935,DCCC (Building Fund),,,,,,,,,,,,,,,,,
SB23,C00197228,E6FB308310F6C64ED0E,,,PTY,DSCC (Building Fund),,,,,,120 Maryland Ave NE,,Washington,DC,20002,O2023,Contribution,2023-12-07,10000.00,,2023 Contribution,011,C00042366,DSCC (Building Fund),,,,,,,,,,,,,,,,,
SB23,C00197228,732EBB23C9487E659A5,,,CCM,Emilia Sykes For Congress,,,,,,PO Box 1347,,Akron,OH,44309,P2024,,2023-12-07,1000.00,,2024 Primary,011,C00801274,,H2OH13264,Sykes,Emilia,Strong,,,H,OH,13,,,,,,,,
SB23,C00197228,9756ED3AC8050191CA5,,,PTY,Federal: Colorado Democratic Party,,,,,,789 N Sherman St,Ste 110,Denver,CO,80203,O2023,Contribution,2023-12-07,5000.00,,2023 Contribution,011,C00161786,Federal: Colorado Democratic Party,,,,,,,,,,,,,,,,,
SB23,C00197228,2CABDADE9A36B1FAC47,,,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,88046,P2024,,2023-12-07,1000.00,,2024 Primary,011,C00789404,,H2NM02191,Vasquez,Gabe,,,,H,NM,02,,,,,,,,
SB23,C00197228,18D588722414ECD9EB6,,,PAC,Johnson Leadership Fund,,,,,,C/O 228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,O2023,Contribution,2023-12-07,25000.00,,2023 Contribution,011,C00771246,Johnson Leadership Fund,,,,,,,,,,,,,,,,,
SB23,C00197228,7DD757A85C38EC3028E,,,CCM,Mike Johnson For Louisiana,,,,,,C/O 228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,G2024,,2023-12-07,5000.00,,2024 General,011,C00608695,,H6LA04138,Johnson,Mike,,,,H,LA,04,,,,,,,X,
SB23,C00197228,020B7D7E289A0329067,,,PTY,NRCC (Building Fund),,,,,,320 First Street SE,,Washington,DC,20003,O2023,Contribution,2023-12-07,20000.00,,2023 Building Fund,011,C00075820,NRCC (Building Fund),,,,,,,,,,,,,,,,X,
