form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00878124,SB21B.4237,,,ORG,ActBlue Technical Services,,,,,,(P.O. Box 441146,,Somerville,MA,02144,,,2024-10-20,191.49,,Act Blue processing fees,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4236,,,ORG,ActBlue Technical Services,,,,,,(P.O. Box 441146,,Somerville,MA,02144,,,2024-10-27,399.80,,Act Blue processing fees,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4235,,,ORG,ActBlue Technical Services,,,,,,(P.O. Box 441146,,Somerville,MA,02144,,,2024-10-31,354.61,,Act Blue processing fees,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4234,,,ORG,ActBlue Technical Services,,,,,,(P.O. Box 441146,,Somerville,MA,02144,,,2024-11-03,198.49,,Act Blue porcessoing fees,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4233,,,ORG,ActBlue Technical Services,,,,,,(P.O. Box 441146,,Somerville,MA,02144,,,2024-11-05,56.11,,Act Blue processing fees,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4232,,,ORG,ActBlue Technical Services,,,,,,(P.O. Box 441146,,Somerville,MA,02144,,,2024-11-10,250.85,,Act Blue processing fees,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4231,,,ORG,ActBlue Technical Services,,,,,,(P.O. Box 441146,,Somerville,MA,02144,,,2024-11-17,324.53,,Act Blue processing fees,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4230,,,ORG,ActBlue Technical Services,,,,,,(P.O. Box 441146,,Somerville,MA,02144,,,2024-11-24,285.58,,Act Blue porcessing fees,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4229,,,ORG,ActBlue Technical Services,,,,,,(P.O. Box 441146,,Somerville,MA,02144,,,2024-11-25,30.96,,Act Blue porcessing fees,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4211,,,ORG,"Bowers & Company CPAs, PLLC",,,,,,333 W. Washington Street,Suite 500,Syracuse,NY,13202,,,2024-10-23,1545.00,,Accounting services,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4219,,,ORG,Bowers Kerbel Media LLC,,,,,,620 Park Avenue,#402,Rochester,NY,14607,,,2024-10-17,7100.00,,PAC Fundraising and management,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4218,,,ORG,Bowers Kerbel Media LLC,,,,,,620 Park Avenue,#402,Rochester,NY,14607,,,2024-10-23,6100.00,,PAC Fundraising and management,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4217,,,ORG,Bowers Kerbel Media LLC,,,,,,620 Park Avenue,#402,Rochester,NY,14607,,,2024-10-30,9600.00,,PAC Fundraising and management,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4216,,,ORG,Bowers Kerbel Media LLC,,,,,,620 Park Avenue,#402,Rochester,NY,14607,,,2024-11-05,6600.00,,PAC Fundraising and management,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4214,,,ORG,Bowers Kerbel Media LLC,,,,,,620 Park Avenue,#402,Rochester,NY,14607,,,2024-11-06,4700.00,,PAC Fundraising and management,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4213,,,ORG,Bowers Kerbel Media LLC,,,,,,620 Park Avenue,#402,Rochester,NY,14607,,,2024-11-15,7300.00,,PAC Fundraising and management,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
SB21B,C00878124,SB21B.4212,,,ORG,Bowers Kerbel Media LLC,,,,,,620 Park Avenue,#402,Rochester,NY,14607,,,2024-11-21,7300.00,,PAC Fundraising and management,001,C00878124,Bowers News Media PAC,,,,,,,,,,,,,,,,,
