form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00757344,500509116,,,CCM,ADAM FOR COLORADO,,,,,,PO Box 371,,Woody Creek,CO,816560371,P2024,,2023-10-02,1000.00,0.00,Political Contribution,,C00805275,,,FRISCH,ADAM,,,,H,CO,03,,,,,,,,
SB23,C00757344,500509117,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,P2024,,2023-10-02,1000.00,0.00,Political Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00757344,500509119,,,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2023-12-22,1000.00,0.00,Political Contribution,,C00575209,,,CRAIG,ANGELA,DAWN,,,H,MN,02,,,,,,,,
SB23,C00757344,500509127,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,185010414,P2024,,2023-12-20,1000.00,0.00,Political Contribution,,C00509968,,,CARTWRIGHT,MATT,,,,H,PA,08,,,,,,,,
SB23,C00757344,500509128,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-12-20,1000.00,0.00,Political Contribution,,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00757344,500509129,,,CCM,Dr. Kim Schrier For Congress,,,,,,PO Box 2728,,Issaquah,WA,980270125,P2024,,2023-12-22,1000.00,0.00,Political Contribution,,C00652628,,,SCHRIER,KIM,DR.,,,H,WA,08,,,,,,,,
SB23,C00757344,500509130,,,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,P2024,,2023-10-02,1000.00,0.00,Political Contribution,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,,
SB23,C00757344,500509131,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,P2024,,2023-10-02,1000.00,0.00,Political Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00757344,500509132,,,CCM,Friends Of Dan Kildee,,,,,,PO Box 248,,Flint,MI,485010248,P2024,,2023-10-02,1000.00,0.00,Political Contribution,,C00499947,,,KILDEE,DANIEL,T.,,,H,MI,08,,,,,,,,
SB23,C00757344,500509133,,,CCM,Josh Riley For Congress,,,,,,PO Box 6806,,Ithaca,NY,148516806,P2024,,2023-11-29,1000.00,0.00,Political Contribution,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,,
SB23,C00757344,500509134,,,CCM,Kaptur For Congress,,,,,,PO Box 899,,Toledo,OH,436970899,P2024,,2023-12-22,1000.00,0.00,Political Contribution,,C00154625,,,KAPTUR,MARCY,,,,H,OH,09,,,,,,,,
SB23,C00757344,500509135,,,CCM,Landsman For Congress,,,,,,PO Box 413,,Cincinnati,OH,452010413,P2024,,2023-10-02,1000.00,0.00,Political Contribution,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00757344,500509136,,,CCM,Marie For Congress,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2023-12-20,1000.00,0.00,Political Contribution,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00757344,500509137,,,CCM,Mary Peltola For Alaska,,,,,,PO Box 210014,,Anchorage,AK,995210014,P2024,,2023-10-02,1000.00,0.00,Political Contribution,,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00757344,500509138,,,CCM,MONDAIRE FOR CONGRESS,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,P2024,,2023-10-02,1000.00,0.00,Political Contribution,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,
