form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00823310,SB21B.4372,,,ORG,Ad Victoriam,,,,,,6525 Shiloh Rd,Suite D-300,Alpharetta,GA,30005,G2023,,2023-01-19,287.50,,Fundraising Commission,,C00823310,BLAC REPUBLIC,,,,,,,,,,,,,,,,,
SB21B,C00823310,SB21B.4373,,,ORG,Ad Victoriam,,,,,,6525 Shiloh Rd,Suite D-300,Alpharetta,GA,30005,G2023,,2023-01-20,35.00,,fundraising commission,,C00823310,BLAC REPUBLIC,,,,,,,,,,,,,,,,,
SB21B,C00823310,SB21B.4374,,,ORG,Ad Victoriam,,,,,,6525 Shiloh Rd,Suite D-300,Alpharetta,GA,30005,G2023,,2023-01-26,25.00,,Fundraising Commission,,C00823310,BLAC REPUBLIC,,,,,,,,,,,,,,,,,
SB21B,C00823310,SB21B.4377,,,ORG,Ad Victoriam,,,,,,6525 Shiloh Rd,Suite D-300,Alpharetta,GA,30005,G2023,,2023-04-01,2.50,,Fundraising Commission,,C00823310,BLAC REPUBLIC,,,,,,,,,,,,,,,,,
SB21B,C00823310,SB21B.4380,,,ORG,Ad Victoriam,,,,,,6525 Shiloh Rd,Suite D-300,Alpharetta,GA,30005,G2023,,2023-04-24,1.00,,Fundraising Commission,,C00823310,BLAC REPUBLIC,,,,,,,,,,,,,,,,,
SB21B,C00823310,SB21B.4382,,,ORG,Ad Victoriam,,,,,,6525 Shiloh Rd,Suite D-300,Alpharetta,GA,30005,G2023,,2023-04-27,12.50,,Fundraising Commission,,C00823310,BLAC REPUBLIC,,,,,,,,,,,,,,,,,
SB21B,C00823310,SB21B.4385,,,ORG,Ad Victoriam,,,,,,6525 Shiloh Rd,Suite D-300,Alpharetta,GA,30005,G2023,,2023-05-24,3.50,,Fundraising Commission,,C00823310,BLAC REPUBLIC,,,,,,,,,,,,,,,,,
SB21B,C00823310,SB21B.4387,,,ORG,Ad Victoriam,,,,,,6525 Shiloh Rd,Suite D-300,Alpharetta,GA,30005,G2023,,2023-06-12,2.50,,Fundraising Commission,,C00823310,BLAC REPUBLIC,,,,,,,,,,,,,,,,,
SB21B,C00823310,SB21B.4390,,,ORG,Ad Victoriam,,,,,,6525 Shiloh Rd,Suite D-300,Alpharetta,GA,30005,G2023,,2023-06-23,12.50,,Fundraising Commission,,C00823310,BLAC REPUBLIC,,,,,,,,,,,,,,,,,
SB21B,C00823310,SB21B.4383,,,CCM,"NAMKUNG FOR VIRGINIA, INC.",,,,,,P.O. BOX 15441,,NEWPORT NEWS,VA,23608,G2023,,2023-05-12,300.00,,Donation,,C00823310,BLAC REPUBLIC,,,,,,,,,,,,,,,,,
