form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00023028,11517655,,,CCM,David Rouzer For Congress,,,,,,PO Box 2267,,Smithfield,NC,27577,P2024,,2023-03-30,2500.00,0.00,,011,C00501643,David Rouzer For Congress,H2NC07096,Rouzer,David,,,,H,NC,07,,,,,,,,
SB23,C00023028,11517656,,,CCM,Crawford For Congress,,,,,,PO Box 16956,,Jonesboro,AR,72403,P2024,,2023-03-30,1000.00,0.00,,011,C00462374,Crawford For Congress,H0AR01083,Crawford,Eric Rick,Alan,,,H,AR,01,,,,,,,,
SB23,C00023028,11517657,,,CCM,Kiggans For Congress,,,,,,P.O. Box 5042,,Virginia Beach,VA,23471,P2024,,2023-03-30,2000.00,0.00,,011,C00776120,Kiggans For Congress,H2VA02064,Kiggans,Jen,,Rep.,,H,VA,02,,,,,,,,
SB23,C00023028,11517658,,,CCM,Dale Strong for Congress,,,,,,411 First St SE,,Washington,DC,20003,P2024,,2023-03-30,2500.00,0.00,,011,C00774281,Dale Strong for Congress,H2AL05102,Strong,Dale,Whintney,,,H,,00,,,,,,,,
SB23,C00023028,11517659,,,CCM,David Scott For Congress,,,,,,P.O. Box 960821,,Riverdale,GA,30296,P2024,,2023-03-30,5000.00,0.00,,011,C00369801,David Scott For Congress,H2GA13012,Scott,David,,,,H,GA,13,,,,,,,,
SB23,C00023028,11517660,,,CCM,Ralph Norman For Congress,,,,,,PO Box 36973,,Rock Hill,SC,29732,P2024,,2023-03-30,2500.00,0.00,,011,C00633610,Ralph Norman For Congress,H8SC05158,Norman,Ralph,,,Jr.,H,SC,05,,,,,,,,
SB23,C00023028,11517661,,,CCM,Kat For Congress,,,,,,5200 Nw 43rd St Ste 102-180,,Gainesville,FL,32606,P2024,,2023-03-30,1000.00,0.00,,011,C00730895,Kat For Congress,H0FL03175,Cammack,Kat,,,,H,FL,03,,,,,,,,
SB23,C00023028,11517662,,,CCM,Friends to Elect Dr. Greg Murphy to Congress,,,,,,PO Box 1131,,Greenville,NC,27835,P2024,,2023-03-30,5000.00,0.00,,011,C00697649,Friends to Elect Dr. Greg Murphy to Congress,H0NC03172,Murphy,Gregory,Francis,Dr.,,H,NC,03,,,,,,,,
SB23,C00023028,11517663,,,CCM,Don Davis For Nc,,,,,,PO Box 511,,Snow Hill,NC,28580,P2024,,2023-03-30,2500.00,0.00,,011,C00795211,Don Davis For Nc,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00023028,11517664,,,PAC,Blue Dog PAC,,,,,,PO Box 83142,,Gathersburg,MD,20883,,,2023-03-30,5000.00,0.00,,011,C00305318,,,,,,,,,,,,,,,,,,
SB23,C00023028,11517680,,,CCM,John Carter For Congress,,,,,,1717 North Ih-35,Suite 304,Round Rock,TX,78664,P2024,,2023-03-30,1000.00,0.00,,011,C00371203,John Carter For Congress,H2TX31044,Carter,John,R.,Rep.,,H,TX,31,,,,,,,,
SB23,C00023028,11517681,,,CCM,Friends Of Dusty Johnson,,,,,,PO Box 278,,Mitchell,SD,57301,P2024,,2023-03-30,1000.00,0.00,,011,C00628917,Friends Of Dusty Johnson,H8SD01055,Johnson,Dustin,,Rep.,,H,SD,00,,,,,,,,
