form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00571570,EB277,,,CCM,ALLYSON FOR CONGRESS,,,,,,PO BOX 1813,,Tustin,CA,92781,P2024,,2024-03-01,1000.00,,Political contribution,011,C00841072,ALLYSON FOR CONGRESS,,Damikolas,Allyson Muniz,,,,H,CA,40,,,,,,,,
SB23,C00571570,EB272,,,COM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,55122,P2024,,2024-03-01,1000.00,,Political contribution,011,C00575209,Angie Craig for Congress,,Craig,Angie,,,,H,MN,02,,,,,,,,
SB23,C00571570,EB275,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO Box 2728,,Issaquah,WA,98027,P2024,,2024-03-01,1000.00,,Political contribution,011,C00652628,DR KIM SCHRIER FOR CONGRESS,,Schrier,Dr. Kim,,,,H,WA,08,,,,,,,,
SB23,C00571570,EB273,,,CCM,EMILIA SYKES FOR CONGRESS,,,,,,P.O. BOX 1347,,Akron,OH,44309,P2024,,2024-03-01,1000.00,,Political Contribution,011,C00801274,EMILIA SYKES FOR CONGRESS,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00571570,EB278,,,CCM,JOANNA WEISS FOR CONGRESS,,,,,,PO BOX 3122,,Costa Mesa,CA,92628,P2024,,2024-03-01,1000.00,,Political contribution,011,C00832584,JOANNA WEISS FOR CONGRESS,,Weiss,Joanna,,,,H,CA,47,,,,,,,,
SB23,C00571570,EB276,,,CCM,Michelle Vallejo for Congress,,,,,,P.O. Box 1265,,Mission,TX,78573,P2024,,2024-03-01,1000.00,,Political contribution,011,C00797217,Michelle Vallejo for Congress,,Vallejo,Michelle,,,,H,TX,15,,,,,,,,
SB23,C00571570,EB271,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,P.O. BOX 6233,,Grand,MI,49516,P2024,,2024-03-01,1000.00,,Political Contribution,011,C00711317,SCHOLTEN FOR CONGRESS,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00571570,EB270,,,CCM,Sharice for Congress,,,,,,"13851 W. 63rd St., #303",,Shawnee,KS,66216,P2024,,2024-03-01,1000.00,,Contribution,011,C00670034,Sharice for Congress,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00571570,EB274,,,CCM,Susan Wild for Congress,,,,,,1636 N. Cedar Crest Blvd. #183,,Allentown,PA,18104,P2024,,2024-03-01,1000.00,,Political contribution,011,C00658567,Susan Wild for Congress,,Wild,Susan,,,,H,PA,07,,,,,,,,
SB23,C00571570,EB279,,,CCM,Susie Lee for Congress,,,,,,5130 S. Fort Apache Rd. Ste. 215-3,,Las Vegas,NV,89148,P2024,,2024-03-01,2000.00,,Political contribution,011,C00655613,Susie Lee for Congress,,Lee,Susie,,,,H,NV,03,,,,,,,,
