form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00360669,500074404,,,PAC,Cantwell Victory 2024,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,G2024,,2024-06-06,1000.00,0.00,PAC Contributions,011,C00723189,Cantwell Victory 2024,,,,,,,,,,,,,,,,,
SB23,C00360669,500072737,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,G2024,,2024-04-18,2500.00,0.00,PAC Contribution,011,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00360669,500074406,,,CCM,Ciscomani for Congress,,,,,,PO Box 35103,,Tucson,AZ,857405103,G2024,,2024-06-06,1500.00,0.00,PAC Contributions,011,C00786194,,,CISCOMANI,JUAN,,,,H,AZ,06,,,,,,,,
SB23,C00360669,500074408,,,CCM,COLLINS FOR CONGRESS,,,,,,PO Box 6491,,Athens,GA,306046491,G2024,,2024-06-06,2500.00,0.00,PAC Contributions,011,C00544684,,,Collins,Michael,A,,Jr,H,GA,10,,,,,,,,
SB23,C00360669,500074400,,,CCM,D'Esposito for New York,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,G2024,,2024-06-06,2500.00,0.00,PAC Contribution,011,C00809426,,,D'Esposito,Anthony,,,,H,NY,04,,,,,,,,
SB23,C00360669,500072736,,,CCM,DON BACON FOR CONGRESS,,,,,,PO Box 391368,,Omaha,NE,681391368,G2024,,2024-04-18,1500.00,0.00,PAC Contribution,011,C00575167,,,BACON,DONALD J,,,,H,NE,02,,,,,,,,
SB23,C00360669,500072738,,,CCM,Dr. John Joyce for Congress,,,,,,1002 Logan Blvd,Ste # 114,Altoona,PA,166024067,P2024,,2024-04-18,1500.00,0.00,PAC Contribution,011,C00674259,,,Joyce,John,,,,H,PA,13,,,,,,,,
SB23,C00360669,500074409,,,CCM,GARBARINO FOR CONGRESS,,,,,,PO Box 101,,Bayport,NY,117050101,G2024,,2024-06-06,2500.00,0.00,PAC Contribution,011,C00729954,,,GARBARINO,ANDREW,,,,H,NY,02,,,,,,,,
SB23,C00360669,500074403,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,PO Box 2018,,Thousand Oaks,CA,913582018,G2024,,2024-06-06,1000.00,0.00,PAC Contribution,011,C00513077,,,BROWNLEY,JULIA,,,,H,CA,26,,,,,,,,
SB23,C00360669,500074405,,,CCM,Julia Letlow for Congress,,,,,,PO Box 539,,Rayville,LA,712690539,G2024,,2024-06-06,1000.00,0.00,PAC Contributions,011,C00766428,,,LETLOW,JULIA,,,,H,LA,05,,,,,,,,
SB23,C00360669,500072739,,,CCM,Kean for Congress,,,,,,2817 N Jefferson St,,Arlington,VA,222071463,P2024,,2024-04-18,1000.00,0.00,PAC Contribution,011,C00703058,,,Kean,Thomas,,,,H,NJ,07,,,,,,,,
SB23,C00360669,500074401,,,CCM,Ken Calvery for Congress Committee,,,,,,PO Box 2438,,Corona,CA,928782438,G2024,,2024-06-06,1000.00,0.00,PAC Contributions,011,C00257337,,,CALVERT,KEN,,,,H,CA,41,,,,,,,,
SB23,C00360669,500074407,,,CCM,"Lawler For Congress, Inc.",,,,,,PO Box 87,,South Salem,NY,105900087,G2024,,2024-06-06,2500.00,0.00,PAC Contributions,011,C00815415,,,LAWLER,MICHAEL,,,,H,NY,17,,,,,,,,
