form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00763409,SE.4812,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-09,800.00,2024-10-09,4416.36,Cavassing via text Harris,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4817,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-09,475.00,2024-10-09,6279.26,Cavassing via text Harris,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4818,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-09,9000.00,2024-10-09,15279.26,Cavassing via text Harris,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4819,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-09,980.00,2024-10-09,16259.26,Cavassing via text Harris,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4820,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-09,250.00,2024-10-09,16509.26,Cavassing via text Harris,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4821,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-09,175.00,2024-10-09,16684.26,Cavassing via text Harris,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4992,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-10,9625.00,2024-10-10,28045.31,Cavassing via text Harris 10/10 actual,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4993,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-11,5015.00,2024-10-11,33060.31,Cavassing via text Harris 10/11 actual,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4876,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-12,40000.00,2024-10-12,33060.31,Canvassing via text 10/12-10/18 - estimate,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,X
SE,C00763409,SE.4903,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-12,20270.00,2024-10-12,86803.67,Cavassing via text 10/12-10/16 Harris actual,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
