form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00243659,500066536,,,COM,Anderson for Illinois,,,,,,4343 16th St,Ste 300,Moline,IL,612657009,P2024,,2023-09-11,1000.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066527,,,COM,Ann Meyer for Statehouse,,,,,,1948 Stadium Dr,,Fort Dodge,IA,505017729,P2024,,2023-09-11,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066523,,,COM,Austin Harris for Iowa,,,,,,29374 570th St,,Moulton,IA,525728528,P2024,,2023-09-11,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066520,,,COM,Barb Kniff McCulla for Iowa,,,,,,1309 Elmridge Dr,,Pella,IA,502191065,P2024,,2023-09-01,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066538,,,COM,Bergan for Iowa House,,,,,,1204 N Bear Rd,,Dorchester,IA,521408501,,,2023-09-27,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066529,,,COM,Bousselot for Iowa,,,,,,4003 SW 4th St,,Ankeny,IA,500235439,P2024,,2023-09-11,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066513,,,COM,Brian Best for House,,,,,,600 Vermont St,# 491,Glidden,IA,514438636,P2024,,2023-09-01,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066515,,,COM,Carter Nordman for Iowa,,,,,,4499 Panorama Dr,,Panora,IA,502168644,P2024,,2023-09-01,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066521,,,COM,Citizens for Hammond,,,,,,1919 S Madison St,,Macomb,IL,614553344,P2024,,2023-09-11,150.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066528,,,COM,Citizens for Sexton,,,,,,2202 Ogden Ave,,Rockwell City,IA,505797614,P2024,,2023-09-11,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066526,,,COM,Devon Wood for Iowa House,,,,,,PO Box 26,,New Market,IA,516460026,P2024,,2023-09-11,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066537,,,COM,Friends for Klimesh,,,,,,PO Box 111,,Spillville,IA,521680111,P2024,,2023-09-11,1500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066522,,,COM,Friends of Dan Swanson,,,,,,4282 Il Rte 17,,Alpha,IL,61413,P2024,,2023-09-11,200.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066533,,,COM,Friends of Don Harmon for State Senate,,,,,,814 N Elmwood Ave,,Oak Park,IL,603021437,P2024,,2023-09-11,1000.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066535,,,COM,Friends of John Curran,,,,,,5926 Grand Ave,,Downers Grove,IL,605162043,P2024,,2023-09-11,1000.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066517,,,COM,Gary Mohr for State House,,,,,,4755 School House Rd,,Bettendorf,IA,527226575,P2024,,2023-09-01,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066530,,,COM,Jeff Edler for State Senate,,,,,,1554 200th St,,State Center,IA,502479617,P2024,,2023-09-11,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066524,,,COM,Jones for Iowa,,,,,,4470 Highway 71,,Sioux Rapids,IA,505858510,P2024,,2023-09-11,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066516,,,COM,Kenan Judge for Iowans,,,,,,PO Box 594,,Waukee,IA,502630594,P2024,,2023-09-01,1500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066514,,,COM,Koelker for Iowa Senate,,,,,,807 3rd St NW,,Dyersville,IA,520401138,P2024,,2023-09-01,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066525,,,COM,Latham for Iowa,,,,,,208 Brickyard Ct,,Sheffield,IA,504759703,P2024,,2023-09-11,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
