form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00008268,B845552,,,CCM,John Allen for Assembly,,,,,,822 Hudson Street Apt. 2,,Hoboken,NJ,07030,P2023,,2023-04-21,1000.00,,P-2023 State House 32 NJ,011,,,,Allen,John,,,,H,NJ,32,,,,,,,,
SB29,C00008268,B845553,,,CCM,Cmte to Elect Angela V McKnight,,,,,,PO Box 15442,,Jersey City,NJ,07305,P2023,,2023-04-21,1000.00,,P-2023 State Senate 31 NJ,011,,,,McKnight,Angela,V,,,S,NJ,31,,,,,,,,
SB29,C00008268,B845551,,,CCM,Jessica Ramirez for Assembly,,,,,,20 Newport Pkwy Apt. 2112,,Jersey,NJ,07310,P2023,,2023-04-21,1000.00,,P-2023 State House 32 NJ,011,,,,Ramirez,Jessica,,,,H,NJ,32,,,,,,,,
SB29,C00008268,B845549,,,CCM,Sampson for Assembly,,,,,,470 Broadway Suite 274,,Bayonne,NJ,07002,P2023,,2023-04-21,1000.00,,P-2023 State House 31 NJ,011,,,,Sampson,William,,,,H,NJ,31,,,,,,,,
SB29,C00008268,B845550,,,CCM,Stamato for Assembly,,,,,,19 Half Moon Isle,,Jersey City,NJ,07305,P2023,,2023-04-21,1000.00,,P-2023 State House 31 NJ,011,,,,Stamato,Barbara,,,,H,NJ,31,,,,,,,,
SB29,C00008268,B842192,,,CCM,Assemblyman Thomas P. Giblin,,,,,,P.O. Box 43062,,Montclair,NJ,07043,P2023,,2023-04-27,-1000.00,,P-2023 State House 34 NJ,011,,,,Giblin,Thomas,P,,,H,NJ,34,,,,,,,,Voided: Original check dated 03/17/2023
SB29,C00008268,B845548,,,PTY,New York State Democratic Cmte,,,,,,60 Madison Ave.,,New York,NY,10010,O2023,Not Applicable,2023-04-21,10000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00008268,B845558,,,CCM,Adrienne for NY,,,,,,144-20 109th Avenue,,Jamaica,NY,11435,P2023,,2023-04-21,1000.00,,P-2023 City Council 28 NY,011,,,,Adams,Adrienne,,,,,NY,28,,,,,,,,
SB29,C00008268,B845555,,,COM,Texas Gulf Coast Area Labor Federation,,,,,,2506 Sutherland Street,,Houston,TX,77023,O2023,Not Applicable,2023-04-21,5000.00,,Non-Fed Political Org-State,011,,,,,,,,,,, ,,,,,,,,
SB29,C00008268,B845547,,,COM,TWU of America Local 260 COPE Fund,,,,,,2150 West 18th St. Ste. 104,,Houston,TX,77008,O2023,Not Applicable,2023-04-21,1666.25,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00008268,B845554,,,CCM,Elizabeth Beck for Fort Worth City Council,,,,,,PO Box 12328,,Fort Worth,TX,76110,G2023,,2023-04-21,500.00,,G-2023 City Council 9 TX,011,,,,Beck,Elizabeth,,,,,TX,09,,,,,,,,
