form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00830687,500917651,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2024-02-02,31026.66,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917653,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2024-02-09,1096.98,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917655,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2024-02-23,9759.62,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917657,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2024-03-04,15310.72,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917671,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2024-03-08,34043.55,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917658,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2024-03-15,100744.67,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917659,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2024-03-25,19506.06,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917660,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2024-03-29,15058.59,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917661,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2024-03-31,13029.79,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917672,,,PAC,PEOPLE'S VOICE PAC,,,,,,PO Box 685,,Madison,WI,537010685,P2024,,2024-02-02,1028.65,0.00,Joint Fundraising Distribution,,C00410092,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917673,,,PAC,PEOPLE'S VOICE PAC,,,,,,PO Box 685,,Madison,WI,537010685,P2024,,2024-02-23,12735.01,0.00,Joint Fundraising Distribution,,C00410092,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917674,,,PAC,PEOPLE'S VOICE PAC,,,,,,PO Box 685,,Madison,WI,537010685,P2024,,2024-03-04,4971.17,0.00,Joint Fundraising Distribution,,C00410092,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917675,,,PAC,PEOPLE'S VOICE PAC,,,,,,PO Box 685,,Madison,WI,537010685,P2024,,2024-03-08,19519.45,0.00,Joint Fundraising Distribution,,C00410092,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917676,,,PAC,PEOPLE'S VOICE PAC,,,,,,PO Box 685,,Madison,WI,537010685,P2024,,2024-03-15,29343.75,0.00,Joint Fundraising Distribution,,C00410092,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917677,,,PAC,PEOPLE'S VOICE PAC,,,,,,PO Box 685,,Madison,WI,537010685,P2024,,2024-03-25,9761.07,0.00,Joint Fundraising Distribution,,C00410092,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917678,,,PAC,PEOPLE'S VOICE PAC,,,,,,PO Box 685,,Madison,WI,537010685,P2024,,2024-03-29,1144.78,0.00,Joint Fundraising Distribution,,C00410092,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917662,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-02-02,72796.08,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917663,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-02-09,18846.04,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917664,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-02-23,49673.25,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917665,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-03-04,28606.71,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917666,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-03-08,44688.67,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917667,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-03-15,29437.95,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917668,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-03-25,45184.42,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917669,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-03-29,33060.02,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500917670,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-03-31,52248.29,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
