form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00775601,500084699,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-28,1.19,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00775601,500084700,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-31,0.99,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00775601,500084701,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-07,1.71,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00775601,500084702,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-14,0.68,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00775601,500084703,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-21,3.85,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00775601,500084704,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-28,1.19,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00775601,500084705,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-31,0.99,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00775601,500084706,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-08,7.35,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00775601,500084707,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-15,161.45,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00775601,500085324,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-22,54.74,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00775601,500085325,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-29,1.19,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00775601,500085326,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-30,0.99,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00775601,500083764,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-07-26,65.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
