form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00552141,B2F7A09FA6C164426B35,,,COM,Friends of Doug Wozniak,,,,,,51543 Van Dyke Ave,,Shelby Township,MI,483164447,P2024,,2023-11-01,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,BF50B553053CD4CAC872,,,COM,Hauck Majority Fund,,,,,,PO Box 1013,,East Lansing,MI,48826,O2023,Other,2023-10-11,300.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B6F8E872AFE3D4761941,,,COM,Michigan Senate Democratic Fund,,,,,,PO Box 11111,,Lansing,MI,48901,O2023,Other,2023-10-11,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B2654E79A7A754820841,,,COM,One Majority Goal Fund,,,,,,22600 Trombly St,,Saint Clair Shores,MI,480802887,O2023,Other,2023-10-11,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B051C6E4AC7604FCE8B3,,,COM,Vote Sue Shink,,,,,,PO Box 185,,Dexter,MI,481300185,P2026,,2023-09-18,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B3DD672D6865F4632B95,,,COM,Committee to Elect Rick Outman for State Senate,,,,,,PO Box 812,,Stanton,MI,488880812,P2026,,2023-09-18,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B89B7C35534E542F1975,,,COM,House Republican Campaign Committee,,,,,,PO Box 15035,,Lansing,MI,48901,O2023,Other,2023-10-11,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,BDD47CC8A39F24937A50,,,COM,Elect Sharon MacDonell,,,,,,PO Box 99221,,Troy,MI,480999221,P2024,,2023-11-01,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B2382A517A85B4554AAB,,,COM,Green Thumb Leadership,,,,,,7650 Trumbower Trail,,Millington,MI,487469040,O2023,Other,2023-09-18,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B1D62D0B0CFDD46A28FB,,,COM,Ann Bollin for State Rep.,,,,,,100 Orndorf #1435,,Brighton,MI,481167061,P2024,,2023-10-11,300.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B8137544C53B34E0C8B2,,,COM,Graham Filler for State Representative,,,,,,12705 Warm Creek Drive,,Dewitt,MI,488207867,P2024,,2023-09-18,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,BBD5DB74A572C417AB9A,,,COM,Grant Leadership Fund,,,,,,429 Elliot St SE,,Grand Rapids,MI,495072625,O2023,Other,2023-09-18,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B14E6A02DE2684929887,,,COM,Committee to Elect Karen Whitsett for St Rep,,,,,,11406 Littlefield Street,,Detroit,MI,48227,P2024,,2023-11-01,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,BAF48ECFCA4C94B55A75,,,COM,Committee to Elect Amos O'Neal,,,,,,207 Moton Drive,,Saginaw,MI,486011478,P2024,,2023-11-01,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,BC0324C1387364FF09DF,,,COM,Impact Detroit,,,,,,"13560 E McNichols, Suite 1906",,Detroit,MI,482053426,O2023,Other,2023-09-18,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,BE8A542F8D6E94026A3C,,,COM,Kurt Heise for Supervisor,,,,,,PO Box 702012,,Plymouth,MI,481700974,P2024,,2023-09-18,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,BCEF14D9BB27E4C1B857,,,COM,Committee to Elect Theresa Rich,,,,,,"27620 Farmington Road, #108",,Farmington Hills,MI,483343367,G2023,,2023-12-20,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B8C10ED6AA3D34EFBA70,,,COM,CTE Mary Cavanagh,,,,,,14965 Aubrey,,Redford,MI,482393461,P2026,,2023-09-18,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B07F44C4B2CDE45B5A3A,,,COM,Sarah Anthony Leadership Fund PAC,,,,,,PO Box 12267,,Lansing,MI,489012267,O2023,Other,2023-11-01,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,BA93822DC0E794B179AD,,,COM,Kevin Hertel for State Senate,,,,,,22401 Lavon St.,,Saint Clair Shores,MI,480812016,P2026,,2023-09-18,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B7B7EF364CED347FF91B,,,COM,COMMITTEE TO ELECT SAMANTHA STECKLOFF,,,,,,31176 COUNTRY WAY,,Farmington Hills,MI,483311036,P2024,,2023-10-11,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B61731413C21B48F78EA,,,COM,VOTE KELLY BREEN,,,,,,242 LINHART ST,,NOVI,MI,48477,G2022,,2023-10-30,-250.00,,VOID - Direct Contribution,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B4E34637DB6D648B6A86,,,COM,Friends of Mike McFall,,,,,,PO Box 911,,Hazel Park,MI,480300911,P2024,,2023-08-15,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B0A997E54639E4722B92,,,COM,Michigan House Democratic Fund,,,,,,PO Box 16193,,Lansing,MI,48901,O2023,Other,2023-09-18,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B5718CD9470814DF8860,,,COM,Liberty Freedom Fund,,,,,,620 N Kane Rd,,Webberville,MI,48892,O2023,Other,2023-10-11,300.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,BEFB1350896734C4A97C,,,COM,Nesbitt Majority Fund 2,,,,,,PO Box 419,,Paw Paw,MI,490790419,O2023,Other,2023-09-18,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B3923BAC2516B4AF19CA,,,COM,VOTE KELLY BREEN,,,,,,242 LINHART ST,,NOVI,MI,48477,P2024,,2023-11-01,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B48D41F42D8DD480FACE,,,COM,Rosemary Bayer for Senate,,,,,,PO Box 7887,,Bloomfield Hills,MI,483027887,P2026,,2023-12-20,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B8D24810C9F994E62AFA,,,COM,Kurt Heise for Supervisor,,,,,,PO Box 702012,,Plymouth,MI,481700974,P2024,,2023-07-25,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B4A629E040A3B4F2186E,,,COM,Stephanie's Changemaker Fund,,,,,,P.O. BOX 12175,,Lansing,MI,48901,O2023,Other,2023-12-07,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B6BF3E7161CCF4DC2B0D,,,COM,Go Far PAC,,,,,,PO Box 195,,Dearborn,MI,481210195,O2023,Other,2023-12-07,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,BFB60188F0D634D67AAC,,,COM,Sylvia Santana for Senate,,,,,,5700 Brace Street,,Detroit,MI,48228,P2026,,2023-09-18,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,BD8ED8A2549984AFFABD,,,COM,Friends of Jamie Thompson,,,,,,PO Box 682,,Flat Rock,MI,481340682,P2024,,2023-09-18,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00552141,B7F6B0221649D4E25A56,,,COM,CTE Natalie Price,,,,,,2428 Phillips Ave,,Berkley,MI,480721057,P2024,,2023-12-07,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
