form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00225342,SB29.9571,,,CCM,Anderson for Illinois,,,,,,"4343 16th St., Suite 300",,Moline,IL,61265,,,2024-08-05,1000.00,,Non-federal contribution; IL Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9595,,,CCM,Bobby Guerra Campaign,,,,,,10213 N. 10th Street,,McAllen,TX,78504,,,2024-08-22,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9590,,,CCM,Charlie Geren Campaign,,,,,,P.O. Box 1440,,Fort Worth,TX,76101,,,2024-08-08,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9555,,,CCM,Citizens for C. D. Davidsmeyer,,,,,,P.O. Box 401,,Jacksonville,IL,62651,,,2024-08-04,1000.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9575,,,CCM,Citizens for Charlie Meier,,,,,,203 S Abby Rd,,Okawville,IL,62271,,,2024-08-05,500.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9580,,,CCM,Citizens for Colonel Craig Wilcox,,,,,,P.O. Box 543,,Ringwood,IL,60072,,,2024-08-08,500.00,,Non-federal contribution; IL Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9556,,,CCM,Citizens for Friess,,,,,,408 Willow Run Drive,,Red Bud,IL,62278,,,2024-08-05,500.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9557,,,CCM,Citizens for Hammond,,,,,,P.O. Box 694,,Macomb,IL,61455,,,2024-08-05,1000.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9572,,,CCM,Citizens for Joe Sosnowski,,,,,,8628 Blue River Road,,Rockford,IL,61107,,,2024-08-05,1000.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9554,,,CCM,Citizens for Linda Holmes,,,,,,P.O. Box 7982,,Auora,IL,60507,,,2024-08-05,1000.00,,Non-federal contribution; IL Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9563,,,CCM,Citizens for Patrick Windhorst,,,,,,610 Metrpolis Street,,Metropolis,IL,62960,,,2024-08-05,1000.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9573,,,CCM,Citizens for Sanalitro,,,,,,P.O. Box 725232,,Roselle,IL,60172,,,2024-08-05,1000.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9579,,,CCM,Citizens for Seth Lewis,,,,,,29W571 Sunnydale Court,,Bartlett,IL,601032017,,,2024-08-08,1000.00,,Non-federal contribution; IL Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9560,,,CCM,Citizens for Suzanne Ness,,,,,,1056 Benningten Dr.,,Crystal lake,IL,600148890,,,2024-08-05,500.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
