form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00799502,500060823,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-02,3.20,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500061896,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-09,7.97,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500061895,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-16,2.08,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500061894,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-23,1.00,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500061891,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-30,1.17,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500061893,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-31,0.10,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500062326,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-06,0.88,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069121,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-13,0.80,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069122,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-20,0.94,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069123,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-27,0.82,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069124,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-31,1.30,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069125,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-03,0.04,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069126,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-10,1.34,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069127,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-17,0.64,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069128,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-24,0.60,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069129,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-30,1.66,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069130,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-08,1.34,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069131,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-15,0.10,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069132,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-22,0.94,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069133,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-29,1.16,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069134,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-31,0.30,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069135,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-05,0.66,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069136,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-12,0.92,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069137,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-19,0.74,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069138,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-26,0.66,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069139,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-30,0.70,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069140,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-03,0.04,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069141,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-10,0.84,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069142,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-17,0.50,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069143,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-24,0.72,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00799502,500069144,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-31,0.90,0.00,Service fee,,,,,,,,,,,,,,,,,,,,
