form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00573519,SB.3,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD STE 530,,ARLINGTON,VA,22219,,,2024-09-03,38825.49,,MERCHANT PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00573519,SB.4,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD STE 530,,ARLINGTON,VA,22219,,,2024-09-09,95104.72,,MERCHANT PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00573519,SB.1,,,ORG,RIGHTSIDE COMPLIANCE LLC,,,,,,PO BOX 341027,,AUSTIN,TX,78734,,,2024-09-10,1117.50,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00573519,SB.2,,,ORG,BLUELINE INVESTIGATIONS LLC,,,,,,1456 VINEYARD COURT,,CROFTON,MD,21114,,,2024-09-11,3554.40,,SECURITY PERSONNEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00573519,SB.6,,,ORG,INTUIT,,,,,,2700 COAST AVE,,MOUNTAIN VIEW,CA,94043,,,2024-09-16,65.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00573519,SB.5,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD STE 530,,ARLINGTON,VA,22219,,,2024-09-16,26993.56,,MERCHANT PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00573519,SB.7,,,ORG,TRUIST,,,,,,2200 WILSON BLVD STE 100,,ARLINGTON,VA,22201,,,2024-09-23,15.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00573519,SB.8,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD STE 530,,ARLINGTON,VA,22219,,,2024-09-23,50062.05,,MERCHANT PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00573519,SB.9,,,ORG,TRUIST VISA,,,,,,PO BOX 400,,WILSON,NC,27894,,,2024-09-25,210.04,,CREDIT CARD PAYMENT - SEE DETIAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00573519,SB.9CC,SB.9,SB21B,ORG,KINGDOM EXPRESS,,,,,,12901 VETA RICA AVE,,EL PASO,TX,79938,,,2024-09-25,210.04,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00573519,SB.10,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD STE 530,,ARLINGTON,VA,22219,,,2024-09-30,21748.75,,MERCHANT PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
